"","coral","tank","treat","pco2","temp","T0_T90","reef","species","col","fpco2","ftemp","colony","SA","param","value","mean","lowerci","upperci"
"161","CNAD8","2800_28_2","3285_28",3285,28,"T90","N","PAST","D","2800","28","AD_N",9.482,"sum_bw5",-464.4,-380.224851999937,-415.93747078119,-344.031376288038
"162","CNAD9","400_28_2","447_28",447,28,"T90","N","PAST","D","400","28","AD_N",12.847,"sum_bw5",-599.8,-326.748129500832,-360.661320294051,-294.011083564797
"163","CNAE11","400_28_3","447_28",447,28,"T90","N","PAST","E","400","28","AE_N",9.245,"sum_bw5",-286.3,-326.748129500832,-360.661320294051,-294.011083564797
"164","CNAE2","280_28_3","288_28",288,28,"T90","N","PAST","E","280","28","AE_N",8.297,"sum_bw5",-311.7,-262.042873917226,-298.305009074619,-227.011841015007
"165","CNAE5","700_31_3","701_31",701,31,"T90","N","PAST","E","700","31","AE_N",9.883,"sum_bw5",-265.3,-330.815037194863,-367.961285867224,-294.712126729175
"166","CNAE6","700_28_3","673_28",673,28,"T90","N","PAST","E","700","28","AE_N",9.108,"sum_bw5",-198.4,-421.660067354236,-457.748167530364,-384.126477971882
"167","CNAE7","2800_31_3","3309_31",3309,31,"T90","N","PAST","E","2800","31","AE_N",7.256,"sum_bw5",-147.5,-289.379821840564,-332.755538807917,-247.273160369815
"168","CNAE8","2800_28_3","3285_28",3285,28,"T90","N","PAST","E","2800","28","AE_N",7.201,"sum_bw5",-227.7,-380.224851999937,-415.93747078119,-344.031376288038
"169","CNAF1","280_31_3","311_31",311,31,"T90","N","PAST","F","280","31","AF_N",13.161,"sum_bw5",-120.3,-171.197843757853,-213.230936051104,-131.711888649408
"170","CNAF10","400_28_3","447_28",447,28,"T90","N","PAST","F","400","28","AF_N",7.282,"sum_bw5",-160.7,-326.748129500832,-360.661320294051,-294.011083564797
"171","CNAF11","2800_28_3","3285_28",3285,28,"T90","N","PAST","F","2800","28","AF_N",13.133,"sum_bw5",-423.9,-380.224851999937,-415.93747078119,-344.031376288038
"172","CNAF5","700_31_3","701_31",701,31,"T90","N","PAST","F","700","31","AF_N",11.216,"sum_bw5",-523.8,-330.815037194863,-367.961285867224,-294.712126729175
"173","CNAF6","700_28_3","673_28",673,28,"T90","N","PAST","F","700","28","AF_N",12.997,"sum_bw5",-392.1,-421.660067354236,-457.748167530364,-384.126477971882
"174","CNAF7","2800_31_3","3309_31",3309,31,"T90","N","PAST","F","2800","31","AF_N",10.895,"sum_bw5",-290,-289.379821840564,-332.755538807917,-247.273160369815
"175","CNPA1","400_28_1","447_28",447,28,"T90","N","PSTR","A","400","28","PA_N",9.378,"sum_bw5",-174,-209.040758206787,-255.907231183443,-163.356526321728
"176","CNPA13","700_28_1","673_28",673,28,"T90","N","PSTR","A","700","28","PA_N",10.623,"sum_bw5",-216.9,-249.376265766688,-281.884750235386,-217.611855026562
"177","CNPA2","280_28_1","288_28",288,28,"T90","N","PSTR","A","280","28","PA_N",10.66,"sum_bw5",-52.88333333,-200.148125843998,-230.657496185276,-170.115993242856
"178","CNPA6","2800_28_1","3285_28",3285,28,"T90","N","PSTR","A","2800","28","PA_N",13.452,"sum_bw5",-162.6,-242.447949988662,-272.677033632053,-210.159836007579
"179","CNPB1","400_28_1","447_28",447,28,"T90","N","PSTR","B","400","28","PB_N",11.973,"sum_bw5",-229.5,-209.040758206787,-255.907231183443,-163.356526321728
"180","CNPB2","280_28_1","288_28",288,28,"T90","N","PSTR","B","280","28","PB_N",13.278,"sum_bw5",-259.7,-200.148125843998,-230.657496185276,-170.115993242856
"181","CNPB20","280_31_1","311_31",311,31,"T90","N","PSTR","B","280","31","PB_N",2.963,"sum_bw5",-167.55,-373.86045099263,-408.670445321343,-339.508697291837
"182","CNPB3","400_31_1","405_31",405,31,"T90","N","PSTR","B","400","31","PB_N",12.758,"sum_bw5",-223.6,-382.75308335542,-429.39323725087,-337.450804618426
"183","CNPB5","700_31_1","701_31",701,31,"T90","N","PSTR","B","700","31","PB_N",13.166,"sum_bw5",-421.45,-423.08859091532,-459.462508862289,-386.52013455908
"184","CNPB6","700_28_1","673_28",673,28,"T90","N","PSTR","B","700","28","PB_N",11.874,"sum_bw5",-242.3,-249.376265766688,-281.884750235386,-217.611855026562
"185","CNPB7","2800_31_1","3309_31",3309,31,"T90","N","PSTR","B","2800","31","PB_N",11.55,"sum_bw5",-262.7,-416.160275137294,-452.717445863195,-381.364731024711
"186","CNPB8","2800_28_1","3285_28",3285,28,"T90","N","PSTR","B","2800","28","PB_N",10.855,"sum_bw5",-338,-242.447949988662,-272.677033632053,-210.159836007579
"187","CNPC6","700_28_2","673_28",673,28,"T90","N","PSTR","C","700","28","PC_N",9.106,"sum_bw5",-531.35,-249.376265766688,-281.884750235386,-217.611855026562
"188","CNPC8","2800_28_2","3285_28",3285,28,"T90","N","PSTR","C","2800","28","PC_N",8.709,"sum_bw5",-265,-242.447949988662,-272.677033632053,-210.159836007579
"189","CNPD1","280_31_2","311_31",311,31,"T90","N","PSTR","D","280","31","PD_N",11.375,"sum_bw5",-526.2,-373.86045099263,-408.670445321343,-339.508697291837
"190","CNPD2","280_28_2","288_28",288,28,"T90","N","PSTR","D","280","28","PD_N",9.539,"sum_bw5",-133.75,-200.148125843998,-230.657496185276,-170.115993242856
"191","CNPD2","280_28_2","288_28",288,28,"T90","N","PSTR","D","280","28","PD_N",9.539,"sum_bw5",-133.75,-200.148125843998,-230.657496185276,-170.115993242856
"192","CNPD3","400_31_2","405_31",405,31,"T90","N","PSTR","D","400","31","PD_N",10.293,"sum_bw5",-265.6,-382.75308335542,-429.39323725087,-337.450804618426
"193","CNPD5","700_31_2","701_31",701,31,"T90","N","PSTR","D","700","31","PD_N",9.488,"sum_bw5",-321.45,-423.08859091532,-459.462508862289,-386.52013455908
"194","CNPD6","700_28_2","673_28",673,28,"T90","N","PSTR","D","700","28","PD_N",9.298,"sum_bw5",-165.25,-249.376265766688,-281.884750235386,-217.611855026562
"195","CNPD7","2800_31_2","3309_31",3309,31,"T90","N","PSTR","D","2800","31","PD_N",9.259,"sum_bw5",-378.6,-416.160275137294,-452.717445863195,-381.364731024711
"196","CNPD8","2800_28_2","3285_28",3285,28,"T90","N","PSTR","D","2800","28","PD_N",10.323,"sum_bw5",-179.65,-242.447949988662,-272.677033632053,-210.159836007579
"197","CNPE1","280_31_3","311_31",311,31,"T90","N","PSTR","E","280","31","PE_N",9.047,"sum_bw5",-394.85,-373.86045099263,-408.670445321343,-339.508697291837
"198","CNPE12","2800_31_3","3309_31",3309,31,"T90","N","PSTR","E","2800","31","PE_N",10.657,"sum_bw5",-298.3,-416.160275137294,-452.717445863195,-381.364731024711
"199","CNPE2","280_28_3","288_28",288,28,"T90","N","PSTR","E","280","28","PE_N",9.957,"sum_bw5",-112,-200.148125843998,-230.657496185276,-170.115993242856
"200","CNPE3","400_31_3","405_31",405,31,"T90","N","PSTR","E","400","31","PE_N",9.791,"sum_bw5",-367.9,-382.75308335542,-429.39323725087,-337.450804618426
"201","CNPE5","700_31_3","701_31",701,31,"T90","N","PSTR","E","700","31","PE_N",9.326,"sum_bw5",-351.9,-423.08859091532,-459.462508862289,-386.52013455908
"202","CNPE6","700_28_3","673_28",673,28,"T90","N","PSTR","E","700","28","PE_N",9.914,"sum_bw5",-144.9,-249.376265766688,-281.884750235386,-217.611855026562
"203","CNPE8","2800_28_3","3285_28",3285,28,"T90","N","PSTR","E","2800","28","PE_N",9.476,"sum_bw5",-171.95,-242.447949988662,-272.677033632053,-210.159836007579
"204","CNPF1","280_31_3","311_31",311,31,"T90","N","PSTR","F","280","31","PF_N",10.141,"sum_bw5",-236.9,-373.86045099263,-408.670445321343,-339.508697291837
"205","CNPF2","280_28_3","288_28",288,28,"T90","N","PSTR","F","280","28","PF_N",12.097,"sum_bw5",-134.45,-200.148125843998,-230.657496185276,-170.115993242856
"206","CNPF6","700_28_3","673_28",673,28,"T90","N","PSTR","F","700","28","PF_N",9.59,"sum_bw5",-141.95,-249.376265766688,-281.884750235386,-217.611855026562
"207","CNPF8","2800_28_3","3285_28",3285,28,"T90","N","PSTR","F","2800","28","PF_N",13.066,"sum_bw5",-217.25,-242.447949988662,-272.677033632053,-210.159836007579
"208","CNSA1","280_31_1","311_31",311,31,"T90","N","SSID","A","280","31","SA_N",9.448,"sum_bw5",-82.3,-112.594989534427,-146.46950167278,-78.6374798645919
"209","CNSA17","400_28_1","447_28",447,28,"T90","N","SSID","A","400","28","SA_N",6.707,"sum_bw5",-87.5,-109.23390399657,-141.92745293741,-76.6421638308747
"210","CNSA18","2800_31_1","3309_31",3309,31,"T90","N","SSID","A","2800","31","SA_N",8.888,"sum_bw5",-173.1,-180.734058521801,-213.463644694296,-147.710705040319
"211","CNSA5","700_31_1","701_31",701,31,"T90","N","SSID","A","700","31","SA_N",8.813,"sum_bw5",-132,-150.961642920202,-182.865494613191,-119.641432400817
"212","CNSA6","700_28_1","673_28",673,28,"T90","N","SSID","A","700","28","SA_N",7.59,"sum_bw5",-93,-132.198970627377,-163.973605901506,-101.276547882784
"213","CNSA7","2800_28_1","3285_28",3285,28,"T90","N","SSID","A","2800","28","SA_N",7.103,"sum_bw5",-138.6,-161.971386228976,-193.271674879912,-129.987355225255
"214","CNSB1","280_31_1","311_31",311,31,"T90","N","SSID","B","280","31","SB_N",11.196,"sum_bw5",-67.4,-112.594989534427,-146.46950167278,-78.6374798645919
"215","CNSB16","400_31_3","405_31",405,31,"T90","N","SSID","B","400","31","SB_N",11.49,"sum_bw5",-103.3,-127.996576289395,-160.922108248983,-96.8321133587723
"216","CNSB2","280_28_1","288_28",288,28,"T90","N","SSID","B","280","28","SB_N",10.862,"sum_bw5",-68.1,-93.8323172416023,-128.497195077449,-60.3890011789289
"217","CNSB20","2800_31_1","3309_31",3309,31,"T90","N","SSID","B","2800","31","SB_N",6.394,"sum_bw5",-178,-180.734058521801,-213.463644694296,-147.710705040319
"218","CNSB3","400_31_1","405_31",405,31,"T90","N","SSID","B","400","31","SB_N",11.577,"sum_bw5",-100.7,-127.996576289395,-160.922108248983,-96.8321133587723
"219","CNSB5","700_31_1","701_31",701,31,"T90","N","SSID","B","700","31","SB_N",11.107,"sum_bw5",-89.6,-150.961642920202,-182.865494613191,-119.641432400817
"220","CNSB6","700_28_1","673_28",673,28,"T90","N","SSID","B","700","28","SB_N",10.674,"sum_bw5",-77.8,-132.198970627377,-163.973605901506,-101.276547882784
"221","CNSB7","400_28_1","447_28",447,28,"T90","N","SSID","B","400","28","SB_N",12.183,"sum_bw5",-73.9,-109.23390399657,-141.92745293741,-76.6421638308747
"222","CNSB7","400_28_1","447_28",447,28,"T90","N","SSID","B","400","28","SB_N",12.183,"sum_bw5",-73.9,-109.23390399657,-141.92745293741,-76.6421638308747
"223","CNSB8","2800_28_1","3285_28",3285,28,"T90","N","SSID","B","2800","28","SB_N",9.859,"sum_bw5",-125.4,-161.971386228976,-193.271674879912,-129.987355225255
"224","CNSC3","400_31_2","405_31",405,31,"T90","N","SSID","C","400","31","SC_N",7.851,"sum_bw5",-122.4,-127.996576289395,-160.922108248983,-96.8321133587723
"225","CNSC5","700_31_2","701_31",701,31,"T90","N","SSID","C","700","31","SC_N",9.474,"sum_bw5",-116.5,-150.961642920202,-182.865494613191,-119.641432400817
"226","CNSC6","700_28_2","673_28",673,28,"T90","N","SSID","C","700","28","SC_N",10.399,"sum_bw5",-115.9,-132.198970627377,-163.973605901506,-101.276547882784
"227","CNSC7","2800_31_2","3309_31",3309,31,"T90","N","SSID","C","2800","31","SC_N",9.315,"sum_bw5",-158.9,-180.734058521801,-213.463644694296,-147.710705040319
"228","CNSC8","2800_28_2","3285_28",3285,28,"T90","N","SSID","C","2800","28","SC_N",8.767,"sum_bw5",-113.5,-161.971386228976,-193.271674879912,-129.987355225255
"229","CNSD1","280_31_2","311_31",311,31,"T90","N","SSID","D","280","31","SD_N",9.161,"sum_bw5",-84.9,-112.594989534427,-146.46950167278,-78.6374798645919
"230","CNSD1","280_31_2","311_31",311,31,"T90","N","SSID","D","280","31","SD_N",9.161,"sum_bw5",-84.9,-112.594989534427,-146.46950167278,-78.6374798645919
"231","CNSD2","280_28_2","288_28",288,28,"T90","N","SSID","D","280","28","SD_N",8.986,"sum_bw5",-71.2,-93.8323172416023,-128.497195077449,-60.3890011789289
"232","CNSD3","400_31_2","405_31",405,31,"T90","N","SSID","D","400","31","SD_N",9.112,"sum_bw5",-159.3,-127.996576289395,-160.922108248983,-96.8321133587723
"233","CNSD5","700_31_2","701_31",701,31,"T90","N","SSID","D","700","31","SD_N",10.957,"sum_bw5",-112.7,-150.961642920202,-182.865494613191,-119.641432400817
"234","CNSD6","700_28_2","673_28",673,28,"T90","N","SSID","D","700","28","SD_N",8.568,"sum_bw5",-66.7,-132.198970627377,-163.973605901506,-101.276547882784
"235","CNSD7","2800_31_2","3309_31",3309,31,"T90","N","SSID","D","2800","31","SD_N",8.368,"sum_bw5",-241.9,-180.734058521801,-213.463644694296,-147.710705040319
"236","CNSD8","2800_28_2","3285_28",3285,28,"T90","N","SSID","D","2800","28","SD_N",8.356,"sum_bw5",-145.2,-161.971386228976,-193.271674879912,-129.987355225255
"237","CNSD9","400_28_2","447_28",447,28,"T90","N","SSID","D","400","28","SD_N",8.1,"sum_bw5",-83.6,-109.23390399657,-141.92745293741,-76.6421638308747
"238","CNSE11","280_28_3","288_28",288,28,"T90","N","SSID","E","280","28","SE_N",10.4,"sum_bw5",-96.9,-93.8323172416023,-128.497195077449,-60.3890011789289
"239","CNSE11","280_28_3","288_28",288,28,"T90","N","SSID","E","280","28","SE_N",10.4,"sum_bw5",-96.9,-93.8323172416023,-128.497195077449,-60.3890011789289
"240","CNSE20","400_31_3","405_31",405,31,"T90","N","SSID","E","400","31","SE_N",11.112,"sum_bw5",-85.4,-127.996576289395,-160.922108248983,-96.8321133587723
"241","CNSE21","400_31_3","405_31",405,31,"T90","N","SSID","E","400","31","SE_N",9.522,"sum_bw5",-88.8,-127.996576289395,-160.922108248983,-96.8321133587723
"242","CNSE21","400_31_3","405_31",405,31,"T90","N","SSID","E","400","31","SE_N",9.522,"sum_bw5",-88.8,-127.996576289395,-160.922108248983,-96.8321133587723
"243","CNSE22","400_28_3","447_28",447,28,"T90","N","SSID","E","400","28","SE_N",8.415,"sum_bw5",-77.1,-109.23390399657,-141.92745293741,-76.6421638308747
"244","CNSE23","2800_28_3","3285_28",3285,28,"T90","N","SSID","E","2800","28","SE_N",10.929,"sum_bw5",-143.3,-161.971386228976,-193.271674879912,-129.987355225255
"245","CNSE5","700_31_3","701_31",701,31,"T90","N","SSID","E","700","31","SE_N",10.615,"sum_bw5",-302.4,-150.961642920202,-182.865494613191,-119.641432400817
"246","CNSE7","2800_31_3","3309_31",3309,31,"T90","N","SSID","E","2800","31","SE_N",12.69,"sum_bw5",-190.2,-180.734058521801,-213.463644694296,-147.710705040319
"247","CNSF13","700_28_3","673_28",673,28,"T90","N","SSID","F","700","28","SF_N",8.722,"sum_bw5",-132,-132.198970627377,-163.973605901506,-101.276547882784
"248","CNSF15","2800_31_3","3309_31",3309,31,"T90","N","SSID","F","2800","31","SF_N",10.255,"sum_bw5",-128.6,-180.734058521801,-213.463644694296,-147.710705040319
"249","CNSF20","400_28_3","447_28",447,28,"T90","N","SSID","F","400","28","SF_N",6.942,"sum_bw5",-123.5,-109.23390399657,-141.92745293741,-76.6421638308747
"250","CNSF23","280_28_3","288_28",288,28,"T90","N","SSID","F","280","28","SF_N",7.566,"sum_bw5",-123.5,-93.8323172416023,-128.497195077449,-60.3890011789289
"251","CNSF24","280_31_3","311_31",311,31,"T90","N","SSID","F","280","31","SF_N",11.243,"sum_bw5",-102.9,-112.594989534427,-146.46950167278,-78.6374798645919
"252","CNSF25","2800_28_3","3285_28",3285,28,"T90","N","SSID","F","2800","28","SF_N",9.462,"sum_bw5",-123.5,-161.971386228976,-193.271674879912,-129.987355225255
"253","CNTA11","400_28_1","447_28",447,28,"T90","N","UTEN","A","400","28","TA_N",13.82,"sum_bw5",-165.3,-215.036391697616,-262.805757517648,-168.388288233066
"254","CNTA11","400_28_1","447_28",447,28,"T90","N","UTEN","A","400","28","TA_N",13.82,"sum_bw5",-165.3,-215.036391697616,-262.805757517648,-168.388288233066
"255","CNTB2","280_28_1","288_28",288,28,"T90","N","UTEN","B","280","28","TB_N",19.043,"sum_bw5",-175.7,-212.960865873017,-254.091854777862,-172.344015507726
"256","CNTB8","2800_28_1","3285_28",3285,28,"T90","N","UTEN","B","2800","28","TB_N",13.526,"sum_bw5",-118.8,-133.587854022401,-188.275774099952,-77.0642411927598
"257","CNTB8","2800_28_1","3285_28",3285,28,"T90","N","UTEN","B","2800","28","TB_N",13.526,"sum_bw5",-118.8,-133.587854022401,-188.275774099952,-77.0642411927598
"258","CNTB9","400_28_1","447_28",447,28,"T90","N","UTEN","B","400","28","TB_N",15.733,"sum_bw5",-216.6,-215.036391697616,-262.805757517648,-168.388288233066
"259","CNTC10","280_28_3","288_28",288,28,"T90","N","UTEN","C","280","28","TC_N",5.395,"sum_bw5",-151.25,-212.960865873017,-254.091854777862,-172.344015507726
"260","CNTC16","280_28_2","288_28",288,28,"T90","N","UTEN","C","280","28","TC_N",7.669,"sum_bw5",-156.35,-212.960865873017,-254.091854777862,-172.344015507726
"261","CNTC2","280_28_2","288_28",288,28,"T90","N","UTEN","C","280","28","TC_N",20.371,"sum_bw5",-217.05,-212.960865873017,-254.091854777862,-172.344015507726
"262","CNTC21","400_28_2","447_28",447,28,"T90","N","UTEN","C","400","28","TC_N",9.533,"sum_bw5",-207.7,-215.036391697616,-262.805757517648,-168.388288233066
"263","CNTC22","280_31_2","311_31",311,31,"T90","N","UTEN","C","280","31","TC_N",10.661,"sum_bw5",-479.4,-387.138335989312,-446.319598139612,-329.648245595567
"264","CNTD1","280_31_2","311_31",311,31,"T90","N","UTEN","D","280","31","TD_N",17.389,"sum_bw5",-415.55,-387.138335989312,-446.319598139612,-329.648245595567
"265","CNTD13","400_28_2","447_28",447,28,"T90","N","UTEN","D","400","28","TD_N",10.053,"sum_bw5",-229.6,-215.036391697616,-262.805757517648,-168.388288233066
"266","CNTD15","280_28_3","288_28",288,28,"T90","N","UTEN","D","280","28","TD_N",3.641,"sum_bw5",-193.75,-212.960865873017,-254.091854777862,-172.344015507726
"267","CNTD2","280_28_2","288_28",288,28,"T90","N","UTEN","D","280","28","TD_N",20.952,"sum_bw5",-236,-212.960865873017,-254.091854777862,-172.344015507726
"268","CNTD5","700_31_2","701_31",701,31,"T90","N","UTEN","D","700","31","TD_N",21.945,"sum_bw5",-517.7,-497.509191891834,-580.977937173592,-414.207126821918
"269","CNTD6","700_28_2","673_28",673,28,"T90","N","UTEN","D","700","28","TD_N",22.357,"sum_bw5",-191.4,-323.331721775538,-386.834213583032,-258.914368571528
"270","CNTD8","2800_28_2","3285_28",3285,28,"T90","N","UTEN","D","2800","28","TD_N",26.287,"sum_bw5",-141.35,-133.587854022401,-188.275774099952,-77.0642411927598
"271","CNTE10","400_28_3","447_28",447,28,"T90","N","UTEN","E","400","28","TE_N",30.207,"sum_bw5",-221.3,-215.036391697616,-262.805757517648,-168.388288233066
"272","CNTE12","280_31_3","311_31",311,31,"T90","N","UTEN","E","280","31","TE_N",15.083,"sum_bw5",-274,-387.138335989312,-446.319598139612,-329.648245595567
"273","CNTE15","280_31_3","311_31",311,31,"T90","N","UTEN","E","280","31","TE_N",30.404,"sum_bw5",-378.25,-387.138335989312,-446.319598139612,-329.648245595567
"274","CNTE15","280_31_3","311_31",311,31,"T90","N","UTEN","E","280","31","TE_N",30.404,"sum_bw5",-378.25,-387.138335989312,-446.319598139612,-329.648245595567
"275","CNTE2","280_28_3","288_28",288,28,"T90","N","UTEN","E","280","28","TE_N",13.619,"sum_bw5",-464.35,-212.960865873017,-254.091854777862,-172.344015507726
"276","CNTE6","700_28_3","673_28",673,28,"T90","N","UTEN","E","700","28","TE_N",30.319,"sum_bw5",-343.9,-323.331721775538,-386.834213583032,-258.914368571528
"277","CNTE8","2800_28_3","3285_28",3285,28,"T90","N","UTEN","E","2800","28","TE_N",22.085,"sum_bw5",-121.3,-133.587854022401,-188.275774099952,-77.0642411927598
"278","CNTF2","280_28_3","288_28",288,28,"T90","N","UTEN","F","280","28","TF_N",26.052,"sum_bw5",-80.8,-212.960865873017,-254.091854777862,-172.344015507726
"279","CNTF6","700_28_3","673_28",673,28,"T90","N","UTEN","F","700","28","TF_N",29.273,"sum_bw5",-281.8,-323.331721775538,-386.834213583032,-258.914368571528
"280","CNTF8","2800_28_3","3285_28",3285,28,"T90","N","UTEN","F","2800","28","TF_N",25.133,"sum_bw5",-117.6,-133.587854022401,-188.275774099952,-77.0642411927598
