date,treat,temp,pco2,value,param
10/30/2015,288_28,28,288,2053.6,alk
10/30/2015,311_31,31,311,2083.3,alk
10/30/2015,311_31,31,311,2105.5,alk
10/30/2015,311_31,31,311,2086.1,alk
10/30/2015,3285_28,28,3285,2129.2,alk
10/30/2015,3285_28,28,3285,2129.5,alk
10/30/2015,3285_28,28,3285,2129.8,alk
10/30/2015,3309_31,31,3309,2127.6,alk
10/30/2015,3309_31,31,3309,2128,alk
10/30/2015,3309_31,31,3309,2096,alk
10/30/2015,447_28,28,447,2065.8,alk
10/30/2015,447_28,28,447,2063.1,alk
10/30/2015,447_28,28,447,2066.5,alk
10/30/2015,405_31,31,405,2073.5,alk
10/30/2015,405_31,31,405,2067.9,alk
10/30/2015,405_31,31,405,2069.4,alk
10/30/2015,673_28,28,673,2091,alk
10/30/2015,673_28,28,673,2091.6,alk
10/30/2015,673_28,28,673,2088.2,alk
10/30/2015,701_31,31,701,2068.4,alk
10/30/2015,701_31,31,701,2066,alk
10/30/2015,701_31,31,701,2065.2,alk
9/30/2015,288_28,28,288,2003.5,alk
9/30/2015,288_28,28,288,2008.8,alk
9/30/2015,288_28,28,288,1946.6,alk
9/30/2015,311_31,31,311,2053.4,alk
9/30/2015,311_31,31,311,2053,alk
9/30/2015,311_31,31,311,2052.1,alk
9/30/2015,3285_28,28,3285,2105.7,alk
9/30/2015,3285_28,28,3285,2103.5,alk
9/30/2015,3285_28,28,3285,2101.4,alk
9/30/2015,3309_31,31,3309,2134.1,alk
9/30/2015,3309_31,31,3309,2132.1,alk
9/30/2015,3309_31,31,3309,2128.1,alk
9/30/2015,447_28,28,447,2078.6,alk
9/30/2015,447_28,28,447,2074.7,alk
9/30/2015,447_28,28,447,2074.7,alk
9/30/2015,405_31,31,405,2053.3,alk
9/30/2015,405_31,31,405,2052.3,alk
9/30/2015,405_31,31,405,2052.7,alk
9/30/2015,673_28,28,673,2049.9,alk
9/30/2015,673_28,28,673,2049.2,alk
9/30/2015,673_28,28,673,2042,alk
9/30/2015,701_31,31,701,2059.5,alk
9/30/2015,701_31,31,701,2060.1,alk
9/30/2015,701_31,31,701,2049.9,alk
10/9/2015,288_28,28,288,1629.9,dic
10/9/2015,288_28,28,288,1634.5,dic
10/9/2015,288_28,28,288,1636,dic
10/9/2015,311_31,31,311,1655.8,dic
10/9/2015,311_31,31,311,1652.6,dic
10/9/2015,311_31,31,311,1658.7,dic
10/9/2015,3285_28,28,3285,2118.2,dic
10/9/2015,3285_28,28,3285,2126.9,dic
10/9/2015,3285_28,28,3285,2122.9,dic
10/9/2015,3309_31,31,3309,2100.7,dic
10/9/2015,3309_31,31,3309,2100.8,dic
10/9/2015,3309_31,31,3309,2114.9,dic
10/9/2015,447_28,28,447,1709.8,dic
10/9/2015,447_28,28,447,1714.3,dic
10/9/2015,447_28,28,447,1718,dic
10/9/2015,405_31,31,405,1625.4,dic
10/9/2015,405_31,31,405,1637.8,dic
10/9/2015,405_31,31,405,1633.6,dic
10/9/2015,673_28,28,673,1830,dic
10/9/2015,673_28,28,673,1830.1,dic
10/9/2015,673_28,28,673,1835.8,dic
10/9/2015,701_31,31,701,1757.2,dic
10/9/2015,701_31,31,701,1763.8,dic
10/9/2015,701_31,31,701,1769.2,dic
12/10/2015,288_28,28,288,1789.9,dic
12/10/2015,288_28,28,288,1794.2,dic
12/10/2015,288_28,28,288,1818.2,dic
12/10/2015,311_31,31,311,1733,dic
12/10/2015,311_31,31,311,1735.9,dic
12/10/2015,311_31,31,311,1794.9,dic
12/10/2015,3285_28,28,3285,2217.4,dic
12/10/2015,3285_28,28,3285,2190.2,dic
12/10/2015,3285_28,28,3285,2172.1,dic
12/10/2015,3309_31,31,3309,2167.2,dic
12/10/2015,3309_31,31,3309,2168.5,dic
12/10/2015,3309_31,31,3309,2133.3,dic
12/10/2015,447_28,28,447,1816.7,dic
12/10/2015,447_28,28,447,1809.1,dic
12/10/2015,447_28,28,447,1830.5,dic
12/10/2015,405_31,31,405,1849.7,dic
12/10/2015,405_31,31,405,1856.4,dic
12/10/2015,405_31,31,405,1904.6,dic
12/10/2015,673_28,28,673,1981.3,dic
12/10/2015,673_28,28,673,1963.2,dic
12/10/2015,673_28,28,673,1950.6,dic
12/10/2015,701_31,31,701,1915.5,dic
12/10/2015,701_31,31,701,1916.6,dic
12/10/2015,701_31,31,701,1888.3,dic
11/10/2015,288_28,28,288,1696.5,dic
11/10/2015,288_28,28,288,1704.3,dic
11/10/2015,288_28,28,288,NA,dic
11/10/2015,311_31,31,311,1775.1,dic
11/10/2015,311_31,31,311,1781.7,dic
11/10/2015,311_31,31,311,NA,dic
11/10/2015,3285_28,28,3285,2136,dic
11/10/2015,3285_28,28,3285,2160,dic
11/10/2015,3285_28,28,3285,2147.4,dic
11/10/2015,3309_31,31,3309,2120.2,dic
11/10/2015,3309_31,31,3309,2142.4,dic
11/10/2015,3309_31,31,3309,2134.6,dic
11/10/2015,447_28,28,447,1851.1,dic
11/10/2015,447_28,28,447,1858.7,dic
11/10/2015,447_28,28,447,1844.3,dic
11/10/2015,405_31,31,405,1857.1,dic
11/10/2015,405_31,31,405,1870.6,dic
11/10/2015,405_31,31,405,1862.1,dic
11/10/2015,673_28,28,673,1925.6,dic
11/10/2015,673_28,28,673,1935.8,dic
11/10/2015,673_28,28,673,1921.4,dic
11/10/2015,701_31,31,701,1894.7,dic
11/10/2015,701_31,31,701,1900.4,dic
11/10/2015,701_31,31,701,1891.5,dic
12/16/2015,288_28,28,288,1819.9,dic
12/16/2015,288_28,28,288,1828.5,dic
12/16/2015,288_28,28,288,1799.2,dic
12/16/2015,311_31,31,311,1768,dic
12/16/2015,311_31,31,311,1778.6,dic
12/16/2015,311_31,31,311,1753,dic
12/16/2015,3285_28,28,3285,2202.1,dic
12/16/2015,3285_28,28,3285,2180.8,dic
12/16/2015,3285_28,28,3285,2186.3,dic
12/16/2015,3309_31,31,3309,2138.1,dic
12/16/2015,3309_31,31,3309,2114.4,dic
12/16/2015,3309_31,31,3309,2120.8,dic
12/16/2015,447_28,28,447,1850.3,dic
12/16/2015,447_28,28,447,1832.7,dic
12/16/2015,447_28,28,447,1830.9,dic
12/16/2015,405_31,31,405,1863.1,dic
12/16/2015,405_31,31,405,1852.5,dic
12/16/2015,405_31,31,405,1849,dic
12/16/2015,673_28,28,673,1940.6,dic
12/16/2015,673_28,28,673,1934.3,dic
12/16/2015,673_28,28,673,1911.2,dic
12/16/2015,701_31,31,701,1883,dic
12/16/2015,701_31,31,701,1866.3,dic
12/16/2015,701_31,31,701,1852.7,dic
9/19/2015,288_28,28,288,1690,dic
9/19/2015,288_28,28,288,1710,dic
9/19/2015,288_28,28,288,1686.4,dic
9/19/2015,311_31,31,311,1706,dic
9/19/2015,311_31,31,311,1700.7,dic
9/19/2015,311_31,31,311,1711.9,dic
9/19/2015,3285_28,28,3285,2092.1,dic
9/19/2015,3285_28,28,3285,2101.9,dic
9/19/2015,3285_28,28,3285,2082.3,dic
9/19/2015,3309_31,31,3309,2087,dic
9/19/2015,3309_31,31,3309,2105.5,dic
9/19/2015,3309_31,31,3309,2083.7,dic
9/19/2015,447_28,28,447,1825.4,dic
9/19/2015,447_28,28,447,1810.1,dic
9/19/2015,447_28,28,447,1823.8,dic
9/19/2015,405_31,31,405,1698.3,dic
9/19/2015,405_31,31,405,1705.9,dic
9/19/2015,405_31,31,405,1688.5,dic
9/19/2015,673_28,28,673,1856.9,dic
9/19/2015,673_28,28,673,1832,dic
9/19/2015,673_28,28,673,1851.1,dic
9/19/2015,701_31,31,701,1847,dic
9/19/2015,701_31,31,701,1819,dic
9/19/2015,701_31,31,701,1841.9,dic
11/20/2015,288_28,28,288,1762.9,dic
11/20/2015,288_28,28,288,1774.1,dic
11/20/2015,288_28,28,288,1786.6,dic
11/20/2015,311_31,31,311,1720.9,dic
11/20/2015,311_31,31,311,1724.6,dic
11/20/2015,311_31,31,311,1719.9,dic
11/20/2015,3285_28,28,3285,2176,dic
11/20/2015,3285_28,28,3285,2172.6,dic
11/20/2015,3285_28,28,3285,2178.6,dic
11/20/2015,3309_31,31,3309,2122.7,dic
11/20/2015,3309_31,31,3309,2116.2,dic
11/20/2015,3309_31,31,3309,2129.3,dic
11/20/2015,447_28,28,447,1815.6,dic
11/20/2015,447_28,28,447,1817.9,dic
11/20/2015,447_28,28,447,1823.3,dic
11/20/2015,405_31,31,405,1819.9,dic
11/20/2015,405_31,31,405,1832.7,dic
11/20/2015,405_31,31,405,1823.9,dic
11/20/2015,673_28,28,673,1922.8,dic
11/20/2015,673_28,28,673,1926.4,dic
11/20/2015,673_28,28,673,1925.7,dic
11/20/2015,701_31,31,701,1869.8,dic
11/20/2015,701_31,31,701,1893.2,dic
11/20/2015,701_31,31,701,1867.6,dic
10/20/2015,288_28,28,288,1675.2,dic
10/20/2015,288_28,28,288,1675,dic
10/20/2015,288_28,28,288,1669,dic
10/20/2015,311_31,31,311,1651.8,dic
10/20/2015,311_31,31,311,1641.4,dic
10/20/2015,311_31,31,311,1647.3,dic
10/20/2015,3285_28,28,3285,2146,dic
10/20/2015,3285_28,28,3285,2157.5,dic
10/20/2015,3285_28,28,3285,2160,dic
10/20/2015,3309_31,31,3309,2141.4,dic
10/20/2015,3309_31,31,3309,2153.6,dic
10/20/2015,3309_31,31,3309,2153.8,dic
10/20/2015,447_28,28,447,1727.9,dic
10/20/2015,447_28,28,447,1723,dic
10/20/2015,447_28,28,447,1726.3,dic
10/20/2015,405_31,31,405,1733.6,dic
10/20/2015,405_31,31,405,1733,dic
10/20/2015,405_31,31,405,1732.4,dic
10/20/2015,673_28,28,673,1897.5,dic
10/20/2015,673_28,28,673,1901,dic
10/20/2015,673_28,28,673,1906,dic
10/20/2015,701_31,31,701,1839.9,dic
10/20/2015,701_31,31,701,1874.8,dic
10/20/2015,701_31,31,701,1852.3,dic
11/30/2015,288_28,28,288,1748,dic
11/30/2015,288_28,28,288,1735.9,dic
11/30/2015,288_28,28,288,1739.4,dic
11/30/2015,311_31,31,311,1703.7,dic
11/30/2015,311_31,31,311,1686,dic
11/30/2015,311_31,31,311,1694.2,dic
11/30/2015,3285_28,28,3285,2197.9,dic
11/30/2015,3285_28,28,3285,2195.5,dic
11/30/2015,3285_28,28,3285,2196.3,dic
11/30/2015,3309_31,31,3309,2140.8,dic
11/30/2015,3309_31,31,3309,2142.3,dic
11/30/2015,3309_31,31,3309,2147,dic
11/30/2015,447_28,28,447,1818,dic
11/30/2015,447_28,28,447,1797.6,dic
11/30/2015,447_28,28,447,1800,dic
11/30/2015,405_31,31,405,1819.7,dic
11/30/2015,405_31,31,405,1802.8,dic
11/30/2015,405_31,31,405,1807.2,dic
11/30/2015,673_28,28,673,1939.2,dic
11/30/2015,673_28,28,673,1948.9,dic
11/30/2015,673_28,28,673,1943.3,dic
11/30/2015,701_31,31,701,1905.7,dic
11/30/2015,701_31,31,701,1906.8,dic
11/30/2015,701_31,31,701,1899.2,dic
10/30/2015,288_28,28,288,1679.3,dic
10/30/2015,288_28,28,288,1683.3,dic
10/30/2015,288_28,28,288,1679.7,dic
10/30/2015,311_31,31,311,1779.6,dic
10/30/2015,311_31,31,311,1779,dic
10/30/2015,311_31,31,311,1780.9,dic
10/30/2015,3285_28,28,3285,2150.7,dic
10/30/2015,3285_28,28,3285,2117.9,dic
10/30/2015,3285_28,28,3285,2153.7,dic
10/30/2015,3309_31,31,3309,2130.4,dic
10/30/2015,3309_31,31,3309,2136.5,dic
10/30/2015,3309_31,31,3309,2137.1,dic
10/30/2015,447_28,28,447,1783.2,dic
10/30/2015,447_28,28,447,1783.5,dic
10/30/2015,447_28,28,447,1783.6,dic
10/30/2015,405_31,31,405,1709.5,dic
10/30/2015,405_31,31,405,1713.9,dic
10/30/2015,405_31,31,405,1705.2,dic
10/30/2015,673_28,28,673,1898.6,dic
10/30/2015,673_28,28,673,1898.2,dic
10/30/2015,673_28,28,673,1902.8,dic
10/30/2015,701_31,31,701,1861.9,dic
10/30/2015,701_31,31,701,1861.1,dic
10/30/2015,701_31,31,701,1867.7,dic
9/30/2015,288_28,28,288,1562.37,dic
9/30/2015,288_28,28,288,1551.1,dic
9/30/2015,288_28,28,288,1564.77,dic
9/30/2015,311_31,31,311,1616.41,dic
9/30/2015,311_31,31,311,1611.22,dic
9/30/2015,311_31,31,311,1620.88,dic
9/30/2015,3285_28,28,3285,2132.74,dic
9/30/2015,3285_28,28,3285,2169.61,dic
9/30/2015,3285_28,28,3285,2134.89,dic
9/30/2015,3309_31,31,3309,2194.49,dic
9/30/2015,3309_31,31,3309,2190.39,dic
9/30/2015,3309_31,31,3309,2188.29,dic
9/30/2015,447_28,28,447,1706.42,dic
9/30/2015,447_28,28,447,1702.26,dic
9/30/2015,447_28,28,447,1709.28,dic
9/30/2015,405_31,31,405,1738.36,dic
9/30/2015,405_31,31,405,1731,dic
9/30/2015,405_31,31,405,1736.33,dic
9/30/2015,673_28,28,673,1832.81,dic
9/30/2015,673_28,28,673,1847.9,dic
9/30/2015,673_28,28,673,1831.94,dic
9/30/2015,701_31,31,701,1881.57,dic
9/30/2015,701_31,31,701,1886.93,dic
9/30/2015,701_31,31,701,1885.94,dic
10/9/2015,288_28,28,288,8.368,pHc
10/9/2015,288_28,28,288,8.363,pHc
10/9/2015,288_28,28,288,8.36,pHc
10/9/2015,311_31,31,311,8.353,pHc
10/9/2015,311_31,31,311,8.361,pHc
10/9/2015,311_31,31,311,8.347,pHc
10/9/2015,3285_28,28,3285,7.395,pHc
10/9/2015,3285_28,28,3285,7.349,pHc
10/9/2015,3285_28,28,3285,7.382,pHc
10/9/2015,3309_31,31,3309,7.384,pHc
10/9/2015,3309_31,31,3309,7.38,pHc
10/9/2015,3309_31,31,3309,7.349,pHc
10/9/2015,447_28,28,447,8.278,pHc
10/9/2015,447_28,28,447,8.263,pHc
10/9/2015,447_28,28,447,8.261,pHc
10/9/2015,405_31,31,405,8.343,pHc
10/9/2015,405_31,31,405,8.322,pHc
10/9/2015,405_31,31,405,8.327,pHc
10/9/2015,673_28,28,673,8.048,pHc
10/9/2015,673_28,28,673,8.051,pHc
10/9/2015,673_28,28,673,8.046,pHc
10/9/2015,701_31,31,701,8.115,pHc
10/9/2015,701_31,31,701,8.11,pHc
10/9/2015,701_31,31,701,8.095,pHc
12/10/2015,288_28,28,288,8.185,pHc
12/10/2015,288_28,28,288,8.171,pHc
12/10/2015,288_28,28,288,8.129,pHc
12/10/2015,311_31,31,311,8.301,pHc
12/10/2015,311_31,31,311,8.292,pHc
12/10/2015,311_31,31,311,8.201,pHc
12/10/2015,3285_28,28,3285,7.272,pHc
12/10/2015,3285_28,28,3285,7.343,pHc
12/10/2015,3285_28,28,3285,7.4,pHc
12/10/2015,3309_31,31,3309,7.344,pHc
12/10/2015,3309_31,31,3309,7.334,pHc
12/10/2015,3309_31,31,3309,7.442,pHc
12/10/2015,447_28,28,447,8.119,pHc
12/10/2015,447_28,28,447,8.127,pHc
12/10/2015,447_28,28,447,8.096,pHc
12/10/2015,405_31,31,405,8.053,pHc
12/10/2015,405_31,31,405,8.029,pHc
12/10/2015,405_31,31,405,7.93,pHc
12/10/2015,673_28,28,673,7.849,pHc
12/10/2015,673_28,28,673,7.887,pHc
12/10/2015,673_28,28,673,7.922,pHc
12/10/2015,701_31,31,701,7.957,pHc
12/10/2015,701_31,31,701,7.943,pHc
12/10/2015,701_31,31,701,8.009,pHc
11/10/2015,288_28,28,288,8.319,pHc
11/10/2015,288_28,28,288,8.313,pHc
11/10/2015,288_28,28,288,NA,pHc
11/10/2015,311_31,31,311,8.248,pHc
11/10/2015,311_31,31,311,8.241,pHc
11/10/2015,311_31,31,311,NA,pHc
11/10/2015,3285_28,28,3285,7.433,pHc
11/10/2015,3285_28,28,3285,7.342,pHc
11/10/2015,3285_28,28,3285,7.394,pHc
11/10/2015,3309_31,31,3309,7.41,pHc
11/10/2015,3309_31,31,3309,7.388,pHc
11/10/2015,3309_31,31,3309,7.376,pHc
11/10/2015,447_28,28,447,8.076,pHc
11/10/2015,447_28,28,447,8.093,pHc
11/10/2015,447_28,28,447,8.096,pHc
11/10/2015,405_31,31,405,8.057,pHc
11/10/2015,405_31,31,405,8.033,pHc
11/10/2015,405_31,31,405,8.025,pHc
11/10/2015,673_28,28,673,7.977,pHc
11/10/2015,673_28,28,673,7.967,pHc
11/10/2015,673_28,28,673,7.968,pHc
11/10/2015,701_31,31,701,7.973,pHc
11/10/2015,701_31,31,701,7.966,pHc
11/10/2015,701_31,31,701,7.959,pHc
12/16/2015,288_28,28,288,8.095,pHc
12/16/2015,288_28,28,288,8.074,pHc
12/16/2015,288_28,28,288,8.137,pHc
12/16/2015,311_31,31,311,8.231,pHc
12/16/2015,311_31,31,311,8.197,pHc
12/16/2015,311_31,31,311,8.247,pHc
12/16/2015,3285_28,28,3285,7.315,pHc
12/16/2015,3285_28,28,3285,7.371,pHc
12/16/2015,3285_28,28,3285,7.362,pHc
12/16/2015,3309_31,31,3309,7.383,pHc
12/16/2015,3309_31,31,3309,7.446,pHc
12/16/2015,3309_31,31,3309,7.438,pHc
12/16/2015,447_28,28,447,8.056,pHc
12/16/2015,447_28,28,447,8.091,pHc
12/16/2015,447_28,28,447,8.091,pHc
12/16/2015,405_31,31,405,7.97,pHc
12/16/2015,405_31,31,405,7.968,pHc
12/16/2015,405_31,31,405,7.993,pHc
12/16/2015,673_28,28,673,7.948,pHc
12/16/2015,673_28,28,673,7.961,pHc
12/16/2015,673_28,28,673,8.015,pHc
12/16/2015,701_31,31,701,7.998,pHc
12/16/2015,701_31,31,701,8.039,pHc
12/16/2015,701_31,31,701,8.067,pHc
9/19/2015,288_28,28,288,8.184,pHc
9/19/2015,288_28,28,288,8.134,pHc
9/19/2015,288_28,28,288,8.17,pHc
9/19/2015,311_31,31,311,8.245,pHc
9/19/2015,311_31,31,311,8.243,pHc
9/19/2015,311_31,31,311,8.247,pHc
9/19/2015,3285_28,28,3285,7.394,pHc
9/19/2015,3285_28,28,3285,7.422,pHc
9/19/2015,3285_28,28,3285,7.483,pHc
9/19/2015,3309_31,31,3309,7.389,pHc
9/19/2015,3309_31,31,3309,7.312,pHc
9/19/2015,3309_31,31,3309,7.424,pHc
9/19/2015,447_28,28,447,8.117,pHc
9/19/2015,447_28,28,447,8.112,pHc
9/19/2015,447_28,28,447,8.138,pHc
9/19/2015,405_31,31,405,8.209,pHc
9/19/2015,405_31,31,405,8.183,pHc
9/19/2015,405_31,31,405,8.2,pHc
9/19/2015,673_28,28,673,7.95,pHc
9/19/2015,673_28,28,673,7.969,pHc
9/19/2015,673_28,28,673,7.949,pHc
9/19/2015,701_31,31,701,7.96,pHc
9/19/2015,701_31,31,701,7.979,pHc
9/19/2015,701_31,31,701,7.925,pHc
11/20/2015,288_28,28,288,8.222,pHc
11/20/2015,288_28,28,288,8.196,pHc
11/20/2015,288_28,28,288,8.197,pHc
11/20/2015,311_31,31,311,8.305,pHc
11/20/2015,311_31,31,311,8.299,pHc
11/20/2015,311_31,31,311,8.306,pHc
11/20/2015,3285_28,28,3285,7.321,pHc
11/20/2015,3285_28,28,3285,7.371,pHc
11/20/2015,3285_28,28,3285,7.353,pHc
11/20/2015,3309_31,31,3309,7.429,pHc
11/20/2015,3309_31,31,3309,7.461,pHc
11/20/2015,3309_31,31,3309,7.421,pHc
11/20/2015,447_28,28,447,8.15,pHc
11/20/2015,447_28,28,447,8.137,pHc
11/20/2015,447_28,28,447,8.124,pHc
11/20/2015,405_31,31,405,8.128,pHc
11/20/2015,405_31,31,405,8.104,pHc
11/20/2015,405_31,31,405,8.122,pHc
11/20/2015,673_28,28,673,7.973,pHc
11/20/2015,673_28,28,673,7.952,pHc
11/20/2015,673_28,28,673,7.954,pHc
11/20/2015,701_31,31,701,8.064,pHc
11/20/2015,701_31,31,701,8.037,pHc
11/20/2015,701_31,31,701,8.055,pHc
10/20/2015,288_28,28,288,8.351,pHc
10/20/2015,288_28,28,288,8.354,pHc
10/20/2015,288_28,28,288,8.376,pHc
10/20/2015,311_31,31,311,8.371,pHc
10/20/2015,311_31,31,311,8.376,pHc
10/20/2015,311_31,31,311,8.382,pHc
10/20/2015,3285_28,28,3285,7.392,pHc
10/20/2015,3285_28,28,3285,7.392,pHc
10/20/2015,3285_28,28,3285,7.385,pHc
10/20/2015,3309_31,31,3309,7.389,pHc
10/20/2015,3309_31,31,3309,7.386,pHc
10/20/2015,3309_31,31,3309,7.379,pHc
10/20/2015,447_28,28,447,8.272,pHc
10/20/2015,447_28,28,447,8.286,pHc
10/20/2015,447_28,28,447,8.259,pHc
10/20/2015,405_31,31,405,8.254,pHc
10/20/2015,405_31,31,405,8.254,pHc
10/20/2015,405_31,31,405,8.268,pHc
10/20/2015,673_28,28,673,7.993,pHc
10/20/2015,673_28,28,673,8.011,pHc
10/20/2015,673_28,28,673,8,pHc
10/20/2015,701_31,31,701,8.009,pHc
10/20/2015,701_31,31,701,7.97,pHc
10/20/2015,701_31,31,701,8.012,pHc
11/30/2015,288_28,28,288,8.279,pHc
11/30/2015,288_28,28,288,8.28,pHc
11/30/2015,288_28,28,288,8.269,pHc
11/30/2015,311_31,31,311,8.368,pHc
11/30/2015,311_31,31,311,8.375,pHc
11/30/2015,311_31,31,311,8.355,pHc
11/30/2015,3285_28,28,3285,7.328,pHc
11/30/2015,3285_28,28,3285,7.328,pHc
11/30/2015,3285_28,28,3285,7.307,pHc
11/30/2015,3309_31,31,3309,7.433,pHc
11/30/2015,3309_31,31,3309,7.421,pHc
11/30/2015,3309_31,31,3309,7.414,pHc
11/30/2015,447_28,28,447,8.182,pHc
11/30/2015,447_28,28,447,8.199,pHc
11/30/2015,447_28,28,447,8.189,pHc
11/30/2015,405_31,31,405,8.15,pHc
11/30/2015,405_31,31,405,8.163,pHc
11/30/2015,405_31,31,405,8.143,pHc
11/30/2015,673_28,28,673,7.958,pHc
11/30/2015,673_28,28,673,7.923,pHc
11/30/2015,673_28,28,673,7.947,pHc
11/30/2015,701_31,31,701,7.997,pHc
11/30/2015,701_31,31,701,7.985,pHc
11/30/2015,701_31,31,701,7.952,pHc
10/30/2015,288_28,28,288,8.313,pHc
10/30/2015,288_28,28,288,8.308,pHc
10/30/2015,288_28,28,288,8.314,pHc
10/30/2015,311_31,31,311,8.159,pHc
10/30/2015,311_31,31,311,8.194,pHc
10/30/2015,311_31,31,311,8.161,pHc
10/30/2015,3285_28,28,3285,7.374,pHc
10/30/2015,3285_28,28,3285,7.475,pHc
10/30/2015,3285_28,28,3285,7.369,pHc
10/30/2015,3309_31,31,3309,7.406,pHc
10/30/2015,3309_31,31,3309,7.389,pHc
10/30/2015,3309_31,31,3309,7.291,pHc
10/30/2015,447_28,28,447,8.158,pHc
10/30/2015,447_28,28,447,8.153,pHc
10/30/2015,447_28,28,447,8.161,pHc
10/30/2015,405_31,31,405,8.261,pHc
10/30/2015,405_31,31,405,8.244,pHc
10/30/2015,405_31,31,405,8.26,pHc
10/30/2015,673_28,28,673,7.977,pHc
10/30/2015,673_28,28,673,7.979,pHc
10/30/2015,673_28,28,673,7.962,pHc
10/30/2015,701_31,31,701,7.971,pHc
10/30/2015,701_31,31,701,7.969,pHc
10/30/2015,701_31,31,701,7.953,pHc
9/30/2015,288_28,28,288,8.43,pHc
9/30/2015,288_28,28,288,8.453,pHc
9/30/2015,288_28,28,288,8.353,pHc
9/30/2015,311_31,31,311,8.366,pHc
9/30/2015,311_31,31,311,8.374,pHc
9/30/2015,311_31,31,311,8.36,pHc
9/30/2015,3285_28,28,3285,7.363,pHc
9/30/2015,3285_28,28,3285,7.25,pHc
9/30/2015,3285_28,28,3285,7.342,pHc
9/30/2015,3309_31,31,3309,7.25,pHc
9/30/2015,3309_31,31,3309,7.256,pHc
9/30/2015,3309_31,31,3309,7.249,pHc
9/30/2015,447_28,28,447,8.325,pHc
9/30/2015,447_28,28,447,8.328,pHc
9/30/2015,447_28,28,447,8.317,pHc
9/30/2015,405_31,31,405,8.173,pHc
9/30/2015,405_31,31,405,8.183,pHc
9/30/2015,405_31,31,405,8.173,pHc
9/30/2015,673_28,28,673,8.038,pHc
9/30/2015,673_28,28,673,8.003,pHc
9/30/2015,673_28,28,673,8.025,pHc
9/30/2015,701_31,31,701,7.916,pHc
9/30/2015,701_31,31,701,7.906,pHc
9/30/2015,701_31,31,701,7.886,pHc
10/9/2015,288_28,28,288,1348.3,hco3
10/9/2015,288_28,28,288,1355,hco3
10/9/2015,288_28,28,288,1358.1,hco3
10/9/2015,311_31,31,311,1358,hco3
10/9/2015,311_31,31,311,1351.4,hco3
10/9/2015,311_31,31,311,1364.3,hco3
10/9/2015,3285_28,28,3285,1996.4,hco3
10/9/2015,3285_28,28,3285,2000.5,hco3
10/9/2015,3285_28,28,3285,1999.9,hco3
10/9/2015,3309_31,31,3309,1978.4,hco3
10/9/2015,3309_31,31,3309,1978.3,hco3
10/9/2015,3309_31,31,3309,1989.2,hco3
10/9/2015,447_28,28,447,1458.8,hco3
10/9/2015,447_28,28,447,1468.7,hco3
10/9/2015,447_28,28,447,1473.6,hco3
10/9/2015,405_31,31,405,1331.8,hco3
10/9/2015,405_31,31,405,1352.6,hco3
10/9/2015,405_31,31,405,1346.6,hco3
10/9/2015,673_28,28,673,1653.8,hco3
10/9/2015,673_28,28,673,1652.1,hco3
10/9/2015,673_28,28,673,1659.1,hco3
10/9/2015,701_31,31,701,1550.9,hco3
10/9/2015,701_31,31,701,1558.4,hco3
10/9/2015,701_31,31,701,1568.7,hco3
12/10/2015,288_28,28,288,1568,hco3
12/10/2015,288_28,28,288,1577.2,hco3
12/10/2015,288_28,28,288,1614.8,hco3
12/10/2015,311_31,31,311,1445.1,hco3
12/10/2015,311_31,31,311,1453.1,hco3
12/10/2015,311_31,31,311,1546.7,hco3
12/10/2015,3285_28,28,3285,2075.6,hco3
12/10/2015,3285_28,28,3285,2059.5,hco3
12/10/2015,3285_28,28,3285,2047.5,hco3
12/10/2015,3309_31,31,3309,2037.8,hco3
12/10/2015,3309_31,31,3309,2038.2,hco3
12/10/2015,3309_31,31,3309,2011.5,hco3
12/10/2015,447_28,28,447,1614.9,hco3
12/10/2015,447_28,28,447,1605.9,hco3
12/10/2015,447_28,28,447,1635.6,hco3
12/10/2015,405_31,31,405,1654.5,hco3
12/10/2015,405_31,31,405,1667.9,hco3
12/10/2015,405_31,31,405,1741.5,hco3
12/10/2015,673_28,28,673,1840.7,hco3
12/10/2015,673_28,28,673,1815.7,hco3
12/10/2015,673_28,28,673,1796.6,hco3
12/10/2015,701_31,31,701,1743.3,hco3
12/10/2015,701_31,31,701,1748.2,hco3
12/10/2015,701_31,31,701,1703.4,hco3
11/10/2015,288_28,28,288,1425.2,hco3
11/10/2015,288_28,28,288,1435.1,hco3
11/10/2015,288_28,28,288,NA,hco3
11/10/2015,311_31,31,311,1505.7,hco3
11/10/2015,311_31,31,311,1514.7,hco3
11/10/2015,311_31,31,311,NA,hco3
11/10/2015,3285_28,28,3285,2015.4,hco3
11/10/2015,3285_28,28,3285,2030.9,hco3
11/10/2015,3285_28,28,3285,2023.8,hco3
11/10/2015,3309_31,31,3309,1998.1,hco3
11/10/2015,3309_31,31,3309,2017.8,hco3
11/10/2015,3309_31,31,3309,2009.6,hco3
11/10/2015,447_28,28,447,1660.1,hco3
11/10/2015,447_28,28,447,1661.2,hco3
11/10/2015,447_28,28,447,1647.6,hco3
11/10/2015,405_31,31,405,1656.8,hco3
11/10/2015,405_31,31,405,1677.6,hco3
11/10/2015,405_31,31,405,1672.5,hco3
11/10/2015,673_28,28,673,1759.1,hco3
11/10/2015,673_28,28,673,1770.4,hco3
11/10/2015,673_28,28,673,1757,hco3
11/10/2015,701_31,31,701,1720.4,hco3
