"","coral","tank","treat","pco2","temp","T0_T90","reef","species","col","fpco2","ftemp","colony","SA","param","value","treat2","mean","lowerci","upperci"
"160","CNAD9","400_28_2","6",447,28,"T90","N","PAST","D","400","28","AD_N",12.847,"den",0.6507186965,"447_28",6.47149237838607,5.51759220316364,7.48087779858645
"161","CNAE11","400_28_3","6",447,28,"T90","N","PAST","E","400","28","AE_N",9.245,"den",2.453994808,"447_28",6.47149237838607,5.51759220316364,7.48087779858645
"162","CNAE2","280_28_3","4",288,28,"T90","N","PAST","E","280","28","AE_N",8.297,"den",4.805650303,"288_28",7.29809174486631,6.23059561756763,8.31027791829084
"163","CNAE5","700_31_3","8.5",701,31,"T90","N","PAST","E","700","31","AE_N",9.883,"den",3.407245008,"701_31",4.17855634961353,3.11405072934059,5.27978944524749
"164","CNAE6","700_28_3","8",673,28,"T90","N","PAST","E","700","28","AE_N",9.108,"den",1.959414456,"673_28",5.07615391403416,4.05258745612225,6.14788859461174
"165","CNAE7","2800_31_3","10.5",3309,31,"T90","N","PAST","E","2800","31","AE_N",7.256,"den",2.423262437,"3309_31",4.97471969820696,3.75275343090766,6.18641269045038
"166","CNAE8","2800_28_3","10",3285,28,"T90","N","PAST","E","2800","28","AE_N",7.201,"den",4.702309864,"3285_28",5.8723172626276,4.85528227759517,6.8532471216798
"167","CNAF1","280_31_3","4.5",311,31,"T90","N","PAST","F","280","31","AF_N",13.161,"den",8.017031122,"311_31",6.40049418044568,5.15921868933334,7.51073182184699
"168","CNAF10","400_28_3","6",447,28,"T90","N","PAST","F","400","28","AF_N",7.282,"den",4.028885328,"447_28",6.47149237838607,5.51759220316364,7.48087779858645
"169","CNAF11","2800_28_3","10",3285,28,"T90","N","PAST","F","2800","28","AF_N",13.133,"den",0.527336413,"3285_28",5.8723172626276,4.85528227759517,6.8532471216798
"170","CNAF5","700_31_3","8.5",701,31,"T90","N","PAST","F","700","31","AF_N",11.216,"den",0.7391743692,"701_31",4.17855634961353,3.11405072934059,5.27978944524749
"171","CNAF6","700_28_3","8",673,28,"T90","N","PAST","F","700","28","AF_N",12.997,"den",6.973506707,"673_28",5.07615391403416,4.05258745612225,6.14788859461174
"172","CNAF7","2800_31_3","10.5",3309,31,"T90","N","PAST","F","2800","31","AF_N",10.895,"den",2.003686819,"3309_31",4.97471969820696,3.75275343090766,6.18641269045038
"173","CNPA1","400_28_1","6",447,28,"T90","N","PSTR","A","400","28","PA_N",9.378,"den",0.6967370441,"447_28",2.24486227853552,0.963778876114866,3.51078392382978
"174","CNPA13","700_28_1","8",673,28,"T90","N","PSTR","A","700","28","PA_N",10.623,"den",1.419767807,"673_28",1.70875972405238,0.803293893298808,2.61236911549892
"175","CNPA2","280_28_1","4",288,28,"T90","N","PSTR","A","280","28","PA_N",10.66,"den",6.183771107,"288_28",2.21375217816875,1.35640364561982,3.02845225715868
"176","CNPA6","2800_28_1","10",3285,28,"T90","N","PSTR","A","2800","28","PA_N",13.452,"den",1.727072234,"3285_28",1.57653995429393,0.709362927644975,2.42653282995316
"177","CNPB1","400_28_1","6",447,28,"T90","N","PSTR","B","400","28","PB_N",11.973,"den",6.027783964,"447_28",2.24486227853552,0.963778876114866,3.51078392382978
"178","CNPB2","280_28_1","4",288,28,"T90","N","PSTR","B","280","28","PB_N",13.278,"den",2.724223634,"288_28",2.21375217816875,1.35640364561982,3.02845225715868
"179","CNPB20","280_31_1","4.5",311,31,"T90","N","PSTR","B","280","31","PB_N",2.963,"den",0.1002475248,"311_31",0.422409427504383,-0.535517782490362,1.39332090339788
"180","CNPB3","400_31_1","6.5",405,31,"T90","N","PSTR","B","400","31","PB_N",12.758,"den",0.05120969849,"405_31",0.453519527871147,-0.80916914994155,1.71750648553513
"181","CNPB5","700_31_1","8.5",701,31,"T90","N","PSTR","B","700","31","PB_N",13.166,"den",0.02673485405,"701_31",-0.082583026611987,-1.1232475690552,1.00800824703306
"182","CNPB6","700_28_1","8",673,28,"T90","N","PSTR","B","700","28","PB_N",11.874,"den",3.95182617,"673_28",1.70875972405238,0.803293893298808,2.61236911549892
"183","CNPB7","2800_31_1","10.5",3309,31,"T90","N","PSTR","B","2800","31","PB_N",11.55,"den",0.6157398055,"3309_31",-0.214802796370437,-1.2226982326939,0.867151174434298
"184","CNPB8","2800_28_1","10",3285,28,"T90","N","PSTR","B","2800","28","PB_N",10.855,"den",2.042992261,"3285_28",1.57653995429393,0.709362927644975,2.42653282995316
"185","CNPC6","700_28_2","8",673,28,"T90","N","PSTR","C","700","28","PC_N",9.106,"den",0.02869902628,"673_28",1.70875972405238,0.803293893298808,2.61236911549892
"186","CNPC8","2800_28_2","10",3285,28,"T90","N","PSTR","C","2800","28","PC_N",8.709,"den",0.5744029394,"3285_28",1.57653995429393,0.709362927644975,2.42653282995316
"187","CNPD1","280_31_2","4.5",311,31,"T90","N","PSTR","D","280","31","PD_N",11.375,"den",0.0878267495,"311_31",0.422409427504383,-0.535517782490362,1.39332090339788
"188","CNPD2","280_28_2","4",288,28,"T90","N","PSTR","D","280","28","PD_N",9.539,"den",3.054305284,"288_28",2.21375217816875,1.35640364561982,3.02845225715868
"189","CNPD2","280_28_2","4",288,28,"T90","N","PSTR","D","280","28","PD_N",9.539,"den",3.054305284,"288_28",2.21375217816875,1.35640364561982,3.02845225715868
"190","CNPD3","400_31_2","6.5",405,31,"T90","N","PSTR","D","400","31","PD_N",10.293,"den",1.820330969,"405_31",0.453519527871147,-0.80916914994155,1.71750648553513
"191","CNPD5","700_31_2","8.5",701,31,"T90","N","PSTR","D","700","31","PD_N",9.488,"den",0.9325136132,"701_31",-0.082583026611987,-1.1232475690552,1.00800824703306
"192","CNPD6","700_28_2","8",673,28,"T90","N","PSTR","D","700","28","PD_N",9.298,"den",1.318993332,"673_28",1.70875972405238,0.803293893298808,2.61236911549892
"193","CNPD7","2800_31_2","10.5",3309,31,"T90","N","PSTR","D","2800","31","PD_N",9.259,"den",0.8669042733,"3309_31",-0.214802796370437,-1.2226982326939,0.867151174434298
"194","CNPD8","2800_28_2","10",3285,28,"T90","N","PSTR","D","2800","28","PD_N",10.323,"den",1.719655139,"3285_28",1.57653995429393,0.709362927644975,2.42653282995316
"195","CNPE1","280_31_3","4.5",311,31,"T90","N","PSTR","E","280","31","PE_N",9.047,"den",0.08591976892,"311_31",0.422409427504383,-0.535517782490362,1.39332090339788
"196","CNPE12","2800_31_3","10.5",3309,31,"T90","N","PSTR","E","2800","31","PE_N",10.657,"den",0.240694401,"3309_31",-0.214802796370437,-1.2226982326939,0.867151174434298
"197","CNPE2","280_28_3","4",288,28,"T90","N","PSTR","E","280","28","PE_N",9.957,"den",5.641245397,"288_28",2.21375217816875,1.35640364561982,3.02845225715868
"198","CNPE3","400_31_3","6.5",405,31,"T90","N","PSTR","E","400","31","PE_N",9.791,"den",0.007626310772,"405_31",0.453519527871147,-0.80916914994155,1.71750648553513
"199","CNPE5","700_31_3","8.5",701,31,"T90","N","PSTR","E","700","31","PE_N",9.326,"den",0.02802311907,"701_31",-0.082583026611987,-1.1232475690552,1.00800824703306
"200","CNPE6","700_28_3","8",673,28,"T90","N","PSTR","E","700","28","PE_N",9.914,"den",4.679891067,"673_28",1.70875972405238,0.803293893298808,2.61236911549892
"201","CNPE8","2800_28_3","10",3285,28,"T90","N","PSTR","E","2800","28","PE_N",9.476,"den",0.7201614605,"3285_28",1.57653995429393,0.709362927644975,2.42653282995316
"202","CNPF1","280_31_3","4.5",311,31,"T90","N","PSTR","F","280","31","PF_N",10.141,"den",0.01840785226,"311_31",0.422409427504383,-0.535517782490362,1.39332090339788
"203","CNPF2","280_28_3","4",288,28,"T90","N","PSTR","F","280","28","PF_N",12.097,"den",1.96183732,"288_28",2.21375217816875,1.35640364561982,3.02845225715868
"204","CNPF6","700_28_3","8",673,28,"T90","N","PSTR","F","700","28","PF_N",9.59,"den",3.818282934,"673_28",1.70875972405238,0.803293893298808,2.61236911549892
"205","CNPF8","2800_28_3","10",3285,28,"T90","N","PSTR","F","2800","28","PF_N",13.066,"den",1.32136388,"3285_28",1.57653995429393,0.709362927644975,2.42653282995316
"206","CNSA1","280_31_1","4.5",311,31,"T90","N","SSID","A","280","31","SA_N",9.448,"den",2.875780561,"311_31",2.45393332644127,1.44097495920081,3.43931289812725
"207","CNSA17","400_28_1","6",447,28,"T90","N","SSID","A","400","28","SA_N",6.707,"den",3.262027833,"447_28",3.47474232741467,2.54371879715949,4.33687840877716
"208","CNSA18","2800_31_1","10.5",3309,31,"T90","N","SSID","A","2800","31","SA_N",8.888,"den",0.5334333396,"3309_31",1.19344902836,0.281224796880871,2.13083565482039
"209","CNSA5","700_31_1","8.5",701,31,"T90","N","SSID","A","700","31","SA_N",8.813,"den",2.413117482,"701_31",2.07516411709451,1.21957318390026,2.98340768319533
"210","CNSA6","700_28_1","8",673,28,"T90","N","SSID","A","700","28","SA_N",7.59,"den",1.706807202,"673_28",2.95762483579616,2.07700018133179,3.79179105313189
"211","CNSA7","2800_28_1","10",3285,28,"T90","N","SSID","A","2800","28","SA_N",7.103,"den",1.119474425,"3285_28",2.07590974706165,1.16248389554763,2.98188500136046
"212","CNSB1","280_31_1","4.5",311,31,"T90","N","SSID","B","280","31","SB_N",11.196,"den",1.052282133,"311_31",2.45393332644127,1.44097495920081,3.43931289812725
"213","CNSB16","400_31_3","6.5",405,31,"T90","N","SSID","B","400","31","SB_N",11.49,"den",2.949200731,"405_31",2.59228160871301,1.66316705680924,3.51107839622799
"214","CNSB2","280_28_1","4",288,28,"T90","N","SSID","B","280","28","SB_N",10.862,"den",4.493033818,"288_28",3.33639404514292,2.34878042307035,4.37115425876251
"215","CNSB20","2800_31_1","10.5",3309,31,"T90","N","SSID","B","2800","31","SB_N",6.394,"den",1.159585006,"3309_31",1.19344902836,0.281224796880871,2.13083565482039
"216","CNSB3","400_31_1","6.5",405,31,"T90","N","SSID","B","400","31","SB_N",11.577,"den",2.492830406,"405_31",2.59228160871301,1.66316705680924,3.51107839622799
"217","CNSB5","700_31_1","8.5",701,31,"T90","N","SSID","B","700","31","SB_N",11.107,"den",1.890642819,"701_31",2.07516411709451,1.21957318390026,2.98340768319533
"218","CNSB6","700_28_1","8",673,28,"T90","N","SSID","B","700","28","SB_N",10.674,"den",1.782024858,"673_28",2.95762483579616,2.07700018133179,3.79179105313189
"219","CNSB7","400_28_1","6",447,28,"T90","N","SSID","B","400","28","SB_N",12.183,"den",3.23129959,"447_28",3.47474232741467,2.54371879715949,4.33687840877716
"220","CNSB7","400_28_1","6",447,28,"T90","N","SSID","B","400","28","SB_N",12.183,"den",3.23129959,"447_28",3.47474232741467,2.54371879715949,4.33687840877716
"221","CNSB8","2800_28_1","10",3285,28,"T90","N","SSID","B","2800","28","SB_N",9.859,"den",2.631897484,"3285_28",2.07590974706165,1.16248389554763,2.98188500136046
"222","CNSC3","400_31_2","6.5",405,31,"T90","N","SSID","C","400","31","SC_N",7.851,"den",1.200696302,"405_31",2.59228160871301,1.66316705680924,3.51107839622799
"223","CNSC5","700_31_2","8.5",701,31,"T90","N","SSID","C","700","31","SC_N",9.474,"den",2.312774865,"701_31",2.07516411709451,1.21957318390026,2.98340768319533
"224","CNSC6","700_28_2","8",673,28,"T90","N","SSID","C","700","28","SC_N",10.399,"den",4.939803834,"673_28",2.95762483579616,2.07700018133179,3.79179105313189
"225","CNSC7","2800_31_2","10.5",3309,31,"T90","N","SSID","C","2800","31","SC_N",9.315,"den",0.6658078368,"3309_31",1.19344902836,0.281224796880871,2.13083565482039
"226","CNSC8","2800_28_2","10",3285,28,"T90","N","SSID","C","2800","28","SC_N",8.767,"den",2.927341166,"3285_28",2.07590974706165,1.16248389554763,2.98188500136046
"227","CNSD1","280_31_2","4.5",311,31,"T90","N","SSID","D","280","31","SD_N",9.161,"den",0.7917621803,"311_31",2.45393332644127,1.44097495920081,3.43931289812725
"228","CNSD1","280_31_2","4.5",311,31,"T90","N","SSID","D","280","31","SD_N",9.161,"den",0.7917621803,"311_31",2.45393332644127,1.44097495920081,3.43931289812725
"229","CNSD2","280_28_2","4",288,28,"T90","N","SSID","D","280","28","SD_N",8.986,"den",3.332705219,"288_28",3.33639404514292,2.34878042307035,4.37115425876251
"230","CNSD3","400_31_2","6.5",405,31,"T90","N","SSID","D","400","31","SD_N",9.112,"den",1.783736328,"405_31",2.59228160871301,1.66316705680924,3.51107839622799
"231","CNSD5","700_31_2","8.5",701,31,"T90","N","SSID","D","700","31","SD_N",10.957,"den",2.587812966,"701_31",2.07516411709451,1.21957318390026,2.98340768319533
"232","CNSD6","700_28_2","8",673,28,"T90","N","SSID","D","700","28","SD_N",8.568,"den",4.632172729,"673_28",2.95762483579616,2.07700018133179,3.79179105313189
"233","CNSD7","2800_31_2","10.5",3309,31,"T90","N","SSID","D","2800","31","SD_N",8.368,"den",0.9062736507,"3309_31",1.19344902836,0.281224796880871,2.13083565482039
"234","CNSD8","2800_28_2","10",3285,28,"T90","N","SSID","D","2800","28","SD_N",8.356,"den",3.108425084,"3285_28",2.07590974706165,1.16248389554763,2.98188500136046
"235","CNSD9","400_28_2","6",447,28,"T90","N","SSID","D","400","28","SD_N",8.1,"den",2.591111111,"447_28",3.47474232741467,2.54371879715949,4.33687840877716
"236","CNSE11","280_28_3","4",288,28,"T90","N","SSID","E","280","28","SE_N",10.4,"den",2.587224768,"288_28",3.33639404514292,2.34878042307035,4.37115425876251
"237","CNSE11","280_28_3","4",288,28,"T90","N","SSID","E","280","28","SE_N",10.4,"den",2.587224768,"288_28",3.33639404514292,2.34878042307035,4.37115425876251
"238","CNSE20","400_31_3","6.5",405,31,"T90","N","SSID","E","400","31","SE_N",11.112,"den",3.350071994,"405_31",2.59228160871301,1.66316705680924,3.51107839622799
"239","CNSE21","400_31_3","6.5",405,31,"T90","N","SSID","E","400","31","SE_N",9.522,"den",2.554820416,"405_31",2.59228160871301,1.66316705680924,3.51107839622799
"240","CNSE21","400_31_3","6.5",405,31,"T90","N","SSID","E","400","31","SE_N",9.522,"den",2.554820416,"405_31",2.59228160871301,1.66316705680924,3.51107839622799
"241","CNSE22","400_28_3","6",447,28,"T90","N","SSID","E","400","28","SE_N",8.415,"den",2.972352056,"447_28",3.47474232741467,2.54371879715949,4.33687840877716
"242","CNSE23","2800_28_3","10",3285,28,"T90","N","SSID","E","2800","28","SE_N",10.929,"den",2.124439564,"3285_28",2.07590974706165,1.16248389554763,2.98188500136046
"243","CNSE5","700_31_3","8.5",701,31,"T90","N","SSID","E","700","31","SE_N",10.615,"den",0.05850028261,"701_31",2.07516411709451,1.21957318390026,2.98340768319533
"244","CNSE7","2800_31_3","10.5",3309,31,"T90","N","SSID","E","2800","31","SE_N",12.69,"den",0.2808510638,"3309_31",1.19344902836,0.281224796880871,2.13083565482039
"245","CNSF13","700_28_3","8",673,28,"T90","N","SSID","F","700","28","SF_N",8.722,"den",3.045746388,"673_28",2.95762483579616,2.07700018133179,3.79179105313189
"246","CNSF15","2800_31_3","10.5",3309,31,"T90","N","SSID","F","2800","31","SF_N",10.255,"den",2.251576416,"3309_31",1.19344902836,0.281224796880871,2.13083565482039
"247","CNSF20","400_28_3","6",447,28,"T90","N","SSID","F","400","28","SF_N",6.942,"den",3.484874676,"447_28",3.47474232741467,2.54371879715949,4.33687840877716
"248","CNSF23","280_28_3","4",288,28,"T90","N","SSID","F","280","28","SF_N",7.566,"den",5.542274309,"288_28",3.33639404514292,2.34878042307035,4.37115425876251
"249","CNSF24","280_31_3","4.5",311,31,"T90","N","SSID","F","280","31","SF_N",11.243,"den",3.077529722,"311_31",2.45393332644127,1.44097495920081,3.43931289812725
"250","CNSF25","2800_28_3","10",3285,28,"T90","N","SSID","F","2800","28","SF_N",9.462,"den",4.277188656,"3285_28",2.07590974706165,1.16248389554763,2.98188500136046
"251","CNTA11","400_28_1","6",447,28,"T90","N","UTEN","A","400","28","TA_N",13.82,"den",0.01890933648,"447_28",0.492733450865173,-0.85012912994621,1.88642359181206
"252","CNTA11","400_28_1","6",447,28,"T90","N","UTEN","A","400","28","TA_N",13.82,"den",0.01890933648,"447_28",0.492733450865173,-0.85012912994621,1.88642359181206
"253","CNTB2","280_28_1","4",288,28,"T90","N","UTEN","B","280","28","TB_N",19.043,"den",0.983983616,"288_28",0.549183270290109,-0.588098566521895,1.78965516181376
"254","CNTB8","2800_28_1","10",3285,28,"T90","N","UTEN","B","2800","28","TB_N",13.526,"den",0.03450230426,"3285_28",0.666480065732644,-0.987922009842009,2.27983408462989
"255","CNTB8","2800_28_1","10",3285,28,"T90","N","UTEN","B","2800","28","TB_N",13.526,"den",0.03450230426,"3285_28",0.666480065732644,-0.987922009842009,2.27983408462989
"256","CNTB9","400_28_1","6",447,28,"T90","N","UTEN","B","400","28","TB_N",15.733,"den",0.5030615055,"447_28",0.492733450865173,-0.85012912994621,1.88642359181206
"257","CNTC10","280_28_3","4",288,28,"T90","N","UTEN","C","280","28","TC_N",5.395,"den",1.352076125,"288_28",0.549183270290109,-0.588098566521895,1.78965516181376
"258","CNTC16","280_28_2","4",288,28,"T90","N","UTEN","C","280","28","TC_N",7.669,"den",0.2726245327,"288_28",0.549183270290109,-0.588098566521895,1.78965516181376
"259","CNTC2","280_28_2","4",288,28,"T90","N","UTEN","C","280","28","TC_N",20.371,"den",0.5534574729,"288_28",0.549183270290109,-0.588098566521895,1.78965516181376
"260","CNTC21","400_28_2","6",447,28,"T90","N","UTEN","C","400","28","TC_N",9.533,"den",0.238897825,"447_28",0.492733450865173,-0.85012912994621,1.88642359181206
"261","CNTC22","280_31_2","4.5",311,31,"T90","N","UTEN","C","280","31","TC_N",10.661,"den",0.02867058529,"311_31",0.288211756365387,-1.4166126885665,1.95239786783811
"262","CNTD1","280_31_2","4.5",311,31,"T90","N","UTEN","D","280","31","TD_N",17.389,"den",0.7619759618,"311_31",0.288211756365387,-1.4166126885665,1.95239786783811
"263","CNTD13","400_28_2","6",447,28,"T90","N","UTEN","D","400","28","TD_N",10.053,"den",0.5978779841,"447_28",0.492733450865173,-0.85012912994621,1.88642359181206
"264","CNTD15","280_28_3","4",288,28,"T90","N","UTEN","D","280","28","TD_N",3.641,"den",0.2502517393,"288_28",0.549183270290109,-0.588098566521895,1.78965516181376
"265","CNTD2","280_28_2","4",288,28,"T90","N","UTEN","D","280","28","TD_N",20.952,"den",0.4169530355,"288_28",0.549183270290109,-0.588098566521895,1.78965516181376
"266","CNTD5","700_31_2","8.5",701,31,"T90","N","UTEN","D","700","31","TD_N",21.945,"den",0.6013822435,"701_31",0.368768316439404,-2.07398320510024,2.76598868457683
"267","CNTD6","700_28_2","8",673,28,"T90","N","UTEN","D","700","28","TD_N",22.357,"den",1.129651718,"673_28",0.629739830364126,-1.10339244098153,2.46985174560246
"268","CNTD8","2800_28_2","10",3285,28,"T90","N","UTEN","D","2800","28","TD_N",26.287,"den",0.886217522,"3285_28",0.666480065732644,-0.987922009842009,2.27983408462989
"269","CNTE10","400_28_3","6",447,28,"T90","N","UTEN","E","400","28","TE_N",30.207,"den",1.035080169,"447_28",0.492733450865173,-0.85012912994621,1.88642359181206
"270","CNTE12","280_31_3","4.5",311,31,"T90","N","UTEN","E","280","31","TE_N",15.083,"den",0.1569572136,"311_31",0.288211756365387,-1.4166126885665,1.95239786783811
"271","CNTE15","280_31_3","4.5",311,31,"T90","N","UTEN","E","280","31","TE_N",30.404,"den",0.184184272,"311_31",0.288211756365387,-1.4166126885665,1.95239786783811
"272","CNTE15","280_31_3","4.5",311,31,"T90","N","UTEN","E","280","31","TE_N",30.404,"den",0.184184272,"311_31",0.288211756365387,-1.4166126885665,1.95239786783811
"273","CNTE2","280_28_3","4",288,28,"T90","N","UTEN","E","280","28","TE_N",13.619,"den",0.5304354211,"288_28",0.549183270290109,-0.588098566521895,1.78965516181376
"274","CNTE6","700_28_3","8",673,28,"T90","N","UTEN","E","700","28","TE_N",30.319,"den",0.4303524704,"673_28",0.629739830364126,-1.10339244098153,2.46985174560246
"275","CNTE8","2800_28_3","10",3285,28,"T90","N","UTEN","E","2800","28","TE_N",22.085,"den",0.2873788752,"3285_28",0.666480065732644,-0.987922009842009,2.27983408462989
"276","CNTF2","280_28_3","4",288,28,"T90","N","UTEN","F","280","28","TF_N",26.052,"den",0.1037527029,"288_28",0.549183270290109,-0.588098566521895,1.78965516181376
"277","CNTF6","700_28_3","8",673,28,"T90","N","UTEN","F","700","28","TF_N",29.273,"den",0.7260015031,"673_28",0.629739830364126,-1.10339244098153,2.46985174560246
"278","CNTF8","2800_28_3","10",3285,28,"T90","N","UTEN","F","2800","28","TF_N",25.133,"den",1.225490391,"3285_28",0.666480065732644,-0.987922009842009,2.27983408462989
