"","coral","tank","treat","pco2","temp","T0_T90","reef","species","col","fpco2","ftemp","colony","SA","treat2","param","value","mean","lowerci","upperci"
"36","CFPA11","400_31_2",6.5,405,31,"T90","F","PSTR","A","400","31","PA_F",10.967,"405_31","carb",0.248175354157247,0.401996743727699,0.155193708393178,0.637130851980044
"37","CFPA12","280_31_2",4.5,311,31,"T90","F","PSTR","A","280","31","PA_F",18.462,"311_31","carb",0.104887943308879,0.496684159422032,0.308604590311759,0.672443283107142
"38","CFPA2","280_28_1",4,288,28,"T90","F","PSTR","A","280","28","PA_F",11.998,"288_28","carb",0.570950082791576,0.767854837288454,0.605980513137726,0.925698449102648
"39","CFPA20","700_31_2",8.5,701,31,"T90","F","PSTR","A","700","31","PA_F",10.441,"701_31","carb",0.523578597356575,0.292353139880145,0.0918833297235809,0.492064582907786
"40","CFPA21","280_28_2",4,288,28,"T90","F","PSTR","A","280","28","PA_F",16.909,"288_28","carb",0.880771468054488,0.767854837288454,0.605980513137726,0.925698449102648
"41","CFPA22","2800_31_2",10.5,3309,31,"T90","F","PSTR","A","2800","31","PA_F",9.655,"3309_31","carb",0.245194564670482,0.344589601564039,0.157374575947812,0.541386244888196
"42","CFPA3","400_31_1",6.5,405,31,"T90","F","PSTR","A","400","31","PA_F",12.671,"405_31","carb",0.270505913634809,0.401996743727699,0.155193708393178,0.637130851980044
"43","CFPA6","700_28_1",8,673,28,"T90","F","PSTR","A","700","28","PA_F",11.948,"673_28","carb",1.02058320965841,0.563523817746567,0.394842945141612,0.740170773127906
"44","CFPA7","2800_31_1",10.5,3309,31,"T90","F","PSTR","A","2800","31","PA_F",11.518,"3309_31","carb",0.255060566070498,0.344589601564039,0.157374575947812,0.541386244888196
"45","CFPA8","2800_28_1",10,3285,28,"T90","F","PSTR","A","2800","28","PA_F",7.292,"3285_28","carb",0.412314550514387,0.615760279430462,0.4540576290862,0.777530244176276
"46","CFPA9","700_28_2",8,673,28,"T90","F","PSTR","A","700","28","PA_F",14.665,"673_28","carb",1.04096061620169,0.563523817746567,0.394842945141612,0.740170773127906
"47","CFPB1","400_28_1",6,447,28,"T90","F","PSTR","B","400","28","PB_F",7.942,"447_28","carb",1.29658056912616,0.673167421594121,0.42046117422218,0.928037383533248
"48","CFPB12","2800_28_1",10,3285,28,"T90","F","PSTR","B","2800","28","PB_F",9.46,"3285_28","carb",0.972443511627907,0.615760279430462,0.4540576290862,0.777530244176276
"49","CFPB2","280_28_1",4,288,28,"T90","F","PSTR","B","280","28","PB_F",10.94,"288_28","carb",0.844716546371139,0.767854837288454,0.605980513137726,0.925698449102648
"50","CFPB3","400_31_1",6.5,405,31,"T90","F","PSTR","B","400","31","PB_F",12.899,"405_31","carb",0.356761572731736,0.401996743727699,0.155193708393178,0.637130851980044
"51","CFPB5","700_31_1",8.5,701,31,"T90","F","PSTR","B","700","31","PB_F",9.71,"701_31","carb",0.42822174527978,0.292353139880145,0.0918833297235809,0.492064582907786
"52","CFPB6","700_28_1",8,673,28,"T90","F","PSTR","B","700","28","PB_F",11.396,"673_28","carb",1.24300647656937,0.563523817746567,0.394842945141612,0.740170773127906
"53","CFPB7","2800_31_1",10.5,3309,31,"T90","F","PSTR","B","2800","31","PB_F",8.536,"3309_31","carb",0.359566223055295,0.344589601564039,0.157374575947812,0.541386244888196
"54","CFPB9","280_31_1",4.5,311,31,"T90","F","PSTR","B","280","31","PB_F",9.076,"311_31","carb",0.642674763662406,0.496684159422032,0.308604590311759,0.672443283107142
"55","CFPC10","400_28_2",6,447,28,"T90","F","PSTR","C","400","28","PC_F",10.171,"447_28","carb",0.240597085340674,0.673167421594121,0.42046117422218,0.928037383533248
"56","CFPC11","280_28_2",4,288,28,"T90","F","PSTR","C","280","28","PC_F",12.342,"288_28","carb",0.950529196232133,0.767854837288454,0.605980513137726,0.925698449102648
"57","CFPC12","700_31_2",8.5,701,31,"T90","F","PSTR","C","700","31","PC_F",11.884,"701_31","carb",0.273639908901955,0.292353139880145,0.0918833297235809,0.492064582907786
"58","CFPC2","280_28_2",4,288,28,"T90","F","PSTR","C","280","28","PC_F",10.872,"288_28","carb",0.72155337422864,0.767854837288454,0.605980513137726,0.925698449102648
"59","CFPC6","700_28_2",8,673,28,"T90","F","PSTR","C","700","28","PC_F",11.821,"673_28","carb",0.21063515176253,0.563523817746567,0.394842945141612,0.740170773127906
"60","CFPC8","2800_28_2",10,3285,28,"T90","F","PSTR","C","2800","28","PC_F",10.075,"3285_28","carb",0.549909199050456,0.615760279430462,0.4540576290862,0.777530244176276
"61","CFPD1","280_31_2",4.5,311,31,"T90","F","PSTR","D","280","31","PD_F",12.425,"311_31","carb",0.277480911563969,0.496684159422032,0.308604590311759,0.672443283107142
"62","CFPD11","2800_28_2",10,3285,28,"T90","F","PSTR","D","2800","28","PD_F",7.24,"3285_28","carb",0.97907,0.615760279430462,0.4540576290862,0.777530244176276
"63","CFPD2","280_28_2",4,288,28,"T90","F","PSTR","D","280","28","PD_F",11.427,"288_28","carb",0.839582617361759,0.767854837288454,0.605980513137726,0.925698449102648
"64","CFPD5","700_31_2",8.5,701,31,"T90","F","PSTR","D","700","31","PD_F",8.533,"701_31","carb",0.278737256220066,0.292353139880145,0.0918833297235809,0.492064582907786
"65","CFPD6","400_28_2",6,447,28,"T90","F","PSTR","D","400","28","PD_F",8.239,"447_28","carb",0.796778617436556,0.673167421594121,0.42046117422218,0.928037383533248
"66","CFPD7","2800_31_2",10.5,3309,31,"T90","F","PSTR","D","2800","31","PD_F",11.931,"3309_31","carb",0.270079638950022,0.344589601564039,0.157374575947812,0.541386244888196
"67","CFPD8","2800_28_2",10,3285,28,"T90","F","PSTR","D","2800","28","PD_F",7.965,"3285_28","carb",0.955771111117612,0.615760279430462,0.4540576290862,0.777530244176276
"68","CFPD9","700_28_2",8,673,28,"T90","F","PSTR","D","700","28","PD_F",7.055,"673_28","carb",0.352749651750484,0.563523817746567,0.394842945141612,0.740170773127906
"69","CFPE10","280_28_1",4,288,28,"T90","F","PSTR","E","280","28","PE_F",11.543,"288_28","carb",0.443536529149159,0.767854837288454,0.605980513137726,0.925698449102648
"70","CFPE12","700_28_2",8,673,28,"T90","F","PSTR","E","700","28","PE_F",13.964,"673_28","carb",0.130963255514179,0.563523817746567,0.394842945141612,0.740170773127906
"71","CFPE14","280_28_2",4,288,28,"T90","F","PSTR","E","280","28","PE_F",8.052,"288_28","carb",0.433368220226315,0.767854837288454,0.605980513137726,0.925698449102648
"72","CFPE2","280_28_3",4,288,28,"T90","F","PSTR","E","280","28","PE_F",10.804,"288_28","carb",0.286377869616011,0.767854837288454,0.605980513137726,0.925698449102648
"73","CFPE40","2800_28_1",10,3285,28,"T90","F","PSTR","E","2800","28","PE_F",9.408,"3285_28","carb",0.370696470773104,0.615760279430462,0.4540576290862,0.777530244176276
"74","CFPE42","2800_28_1",10,3285,28,"T90","F","PSTR","E","2800","28","PE_F",9.626,"3285_28","carb",0.599661848639102,0.615760279430462,0.4540576290862,0.777530244176276
"75","CFPE6","700_28_3",8,673,28,"T90","F","PSTR","E","700","28","PE_F",10.186,"673_28","carb",0.296192128711525,0.563523817746567,0.394842945141612,0.740170773127906
"76","CFPE8","2800_28_3",10,3285,28,"T90","F","PSTR","E","2800","28","PE_F",11.411,"3285_28","carb",0.292174768498233,0.615760279430462,0.4540576290862,0.777530244176276
"77","CFPF1","280_31_3",4.5,311,31,"T90","F","PSTR","F","280","31","PF_F",10.667,"311_31","carb",0.454428343582821,0.496684159422032,0.308604590311759,0.672443283107142
"78","CFPF2","280_28_3",4,288,28,"T90","F","PSTR","F","280","28","PF_F",11.07,"288_28","carb",0.292871548437812,0.767854837288454,0.605980513137726,0.925698449102648
"79","CFPF6","700_28_3",8,673,28,"T90","F","PSTR","F","700","28","PF_F",11.765,"673_28","carb",0.222075191302718,0.563523817746567,0.394842945141612,0.740170773127906
"80","CFPF7","2800_31_3",10.5,3309,31,"T90","F","PSTR","F","2800","31","PF_F",12.335,"3309_31","carb",0.25707935152599,0.344589601564039,0.157374575947812,0.541386244888196
"81","CFPF8","2800_28_3",10,3285,28,"T90","F","PSTR","F","2800","28","PF_F",15.117,"3285_28","carb",0.543351798637296,0.615760279430462,0.4540576290862,0.777530244176276
"82","CFSA1","280_31_1",4.5,311,31,"T90","F","SSID","A","280","31","SA_F",10.283,"311_31","carb",0.762917604783805,0.813913311304585,0.617430499565434,1.0085730947598
"83","CFSA10","2800_28_1",10,3285,28,"T90","F","SSID","A","2800","28","SA_F",6.446,"3285_28","carb",0.789759019455461,1.10918805723563,0.930205662957316,1.2771082024418
"84","CFSA14","280_28_1",4,288,28,"T90","F","SSID","A","280","28","SA_F",4.661,"288_28","carb",0.575092154044197,1.14712043694935,0.967385074186341,1.32840466963259
"85","CFSA2","400_28_1",6,447,28,"T90","F","SSID","A","400","28","SA_F",8.3,"447_28","carb",0.732976544746515,1.08737638050244,0.91340543233998,1.26389304847433
"86","CFSA3","400_31_1",6.5,405,31,"T90","F","SSID","A","400","31","SA_F",10.181,"405_31","carb",1.06626425650415,0.754169254857669,0.5833827566867,0.924255759825817
"87","CFSA5","700_31_1",8.5,701,31,"T90","F","SSID","A","700","31","SA_F",8.918,"701_31","carb",0.726645718023151,0.934163560246493,0.75790710775462,1.10247197928251
"88","CFSA6","700_28_1",8,673,28,"T90","F","SSID","A","700","28","SA_F",9.068,"673_28","carb",1.57258135274224,1.26737068589126,1.09993367833162,1.43603900369944
"89","CFSA7","2800_31_1",10.5,3309,31,"T90","F","SSID","A","2800","31","SA_F",8.812,"3309_31","carb",0.533037125828688,0.775980931590862,0.60653073394885,0.949806377585686
"90","CFSB1","280_31_1",4.5,311,31,"T90","F","SSID","B","280","31","SB_F",12.31,"311_31","carb",0.910510653169457,0.813913311304585,0.617430499565434,1.0085730947598
"91","CFSB10","400_31_1",6.5,405,31,"T90","F","SSID","B","400","31","SB_F",11.296,"405_31","carb",0.294649509902131,0.754169254857669,0.5833827566867,0.924255759825817
"92","CFSB13","400_28_1",6,447,28,"T90","F","SSID","B","400","28","SB_F",12.975,"447_28","carb",0.606618175594091,1.08737638050244,0.91340543233998,1.26389304847433
"93","CFSB2","280_28_1",4,288,28,"T90","F","SSID","B","280","28","SB_F",10.805,"288_28","carb",1.44491678165456,1.14712043694935,0.967385074186341,1.32840466963259
"94","CFSB3","2800_28_1",10,3285,28,"T90","F","SSID","B","2800","28","SB_F",9.702,"3285_28","carb",0.493512154080278,1.10918805723563,0.930205662957316,1.2771082024418
"95","CFSB5","700_31_1",8.5,701,31,"T90","F","SSID","B","700","31","SB_F",11.185,"701_31","carb",1.42947561703519,0.934163560246493,0.75790710775462,1.10247197928251
"96","CFSB5","700_31_1",8.5,701,31,"T90","F","SSID","B","700","31","SB_F",11.185,"701_31","carb",1.42947561703519,0.934163560246493,0.75790710775462,1.10247197928251
"97","CFSB6","700_28_1",8,673,28,"T90","F","SSID","B","700","28","SB_F",12.153,"673_28","carb",2.97455093252182,1.26737068589126,1.09993367833162,1.43603900369944
"98","CFSB6","700_28_1",8,673,28,"T90","F","SSID","B","700","28","SB_F",12.153,"673_28","carb",1.01768586058614,1.26737068589126,1.09993367833162,1.43603900369944
"99","CFSB6","700_28_1",8,673,28,"T90","F","SSID","B","700","28","SB_F",12.153,"673_28","carb",1.01768586058614,1.26737068589126,1.09993367833162,1.43603900369944
"100","CFSB7","2800_31_1",10.5,3309,31,"T90","F","SSID","B","2800","31","SB_F",11.199,"3309_31","carb",0.488145102532337,0.775980931590862,0.60653073394885,0.949806377585686
"101","CFSC14","400_28_2",6,447,28,"T90","F","SSID","C","400","28","SC_F",10.229,"447_28","carb",2.93814536983125,1.08737638050244,0.91340543233998,1.26389304847433
"102","CFSC2","280_28_2",4,288,28,"T90","F","SSID","C","280","28","SC_F",8.893,"288_28","carb",0.897092606544473,1.14712043694935,0.967385074186341,1.32840466963259
"103","CFSC5","700_31_2",8.5,701,31,"T90","F","SSID","C","700","31","SC_F",9.915,"701_31","carb",1.00604324827702,0.934163560246493,0.75790710775462,1.10247197928251
"104","CFSC6","700_28_2",8,673,28,"T90","F","SSID","C","700","28","SC_F",8.956,"673_28","carb",0.788621433279565,1.26737068589126,1.09993367833162,1.43603900369944
"105","CFSC7","2800_31_2",10.5,3309,31,"T90","F","SSID","C","2800","31","SC_F",9.433,"3309_31","carb",0.835033542255655,0.775980931590862,0.60653073394885,0.949806377585686
"106","CFSC9","2800_28_2",10,3285,28,"T90","F","SSID","C","2800","28","SC_F",9.262,"3285_28","carb",1.78486696609803,1.10918805723563,0.930205662957316,1.2771082024418
"107","CFSD1","280_31_2",4.5,311,31,"T90","F","SSID","D","280","31","SD_F",10.682,"311_31","carb",0.922135567069822,0.813913311304585,0.617430499565434,1.0085730947598
"108","CFSD11","280_28_2",4,288,28,"T90","F","SSID","D","280","28","SD_F",10.905,"288_28","carb",1.56392533790918,1.14712043694935,0.967385074186341,1.32840466963259
"109","CFSD3","400_31_2",6.5,405,31,"T90","F","SSID","D","400","31","SD_F",10.206,"405_31","carb",0.106281187700046,0.754169254857669,0.5833827566867,0.924255759825817
"110","CFSD4","280_28_3",4,288,28,"T90","F","SSID","D","280","28","SD_F",11.381,"288_28","carb",0.824434138649044,1.14712043694935,0.967385074186341,1.32840466963259
"111","CFSD5","700_31_2",8.5,701,31,"T90","F","SSID","D","700","31","SD_F",12.59,"701_31","carb",0.704343000636558,0.934163560246493,0.75790710775462,1.10247197928251
"112","CFSD6","700_28_2",8,673,28,"T90","F","SSID","D","700","28","SD_F",9.677,"673_28","carb",1.08939666444749,1.26737068589126,1.09993367833162,1.43603900369944
"113","CFSD7","2800_31_2",10.5,3309,31,"T90","F","SSID","D","2800","31","SD_F",11.137,"3309_31","carb",0.838799089841724,0.775980931590862,0.60653073394885,0.949806377585686
"114","CFSD8","2800_28_2",10,3285,28,"T90","F","SSID","D","2800","28","SD_F",8.568,"3285_28","carb",0.787667422060162,1.10918805723563,0.930205662957316,1.2771082024418
"115","CFSD9","400_28_2",6,447,28,"T90","F","SSID","D","400","28","SD_F",11.455,"447_28","carb",0.611991970730371,1.08737638050244,0.91340543233998,1.26389304847433
"116","CFSE11","400_28_3",6,447,28,"T90","F","SSID","E","400","28","SE_F",1.88,"447_28","carb",1.72377617819149,1.08737638050244,0.91340543233998,1.26389304847433
"117","CFSE3","400_31_3",6.5,405,31,"T90","F","SSID","E","400","31","SE_F",9.104,"405_31","carb",0.290899865260691,0.754169254857669,0.5833827566867,0.924255759825817
"118","CFSE5","700_31_3",8.5,701,31,"T90","F","SSID","E","700","31","SE_F",9.119,"701_31","carb",1.09116569706495,0.934163560246493,0.75790710775462,1.10247197928251
"119","CFSE6","700_28_3",8,673,28,"T90","F","SSID","E","700","28","SE_F",8.178,"673_28","carb",1.43957891038847,1.26737068589126,1.09993367833162,1.43603900369944
"120","CFSE7","2800_31_3",10.5,3309,31,"T90","F","SSID","E","2800","31","SE_F",8.936,"3309_31","carb",0.98635595195464,0.775980931590862,0.60653073394885,0.949806377585686
"121","CFSE8","2800_28_3",10,3285,28,"T90","F","SSID","E","2800","28","SE_F",6.848,"3285_28","carb",0.706495909764567,1.10918805723563,0.930205662957316,1.2771082024418
"122","CFSF11","400_28_3",6,447,28,"T90","F","SSID","F","400","28","SF_F",10.117,"447_28","carb",1.29174626409849,1.08737638050244,0.91340543233998,1.26389304847433
"123","CFSF16","2800_28_3",10,3285,28,"T90","F","SSID","F","2800","28","SF_F",11.373,"3285_28","carb",1.00162957340485,1.10918805723563,0.930205662957316,1.2771082024418
"124","CFSF2","280_28_3",4,288,28,"T90","F","SSID","F","280","28","SF_F",10.837,"288_28","carb",1.10598236008427,1.14712043694935,0.967385074186341,1.32840466963259
"125","CFSF3","400_31_3",6.5,405,31,"T90","F","SSID","F","400","31","SF_F",7.627,"405_31","carb",2.50710029315965,0.754169254857669,0.5833827566867,0.924255759825817
"126","CFSF5","700_31_3",8.5,701,31,"T90","F","SSID","F","700","31","SF_F",9.508,"701_31","carb",1.13405978404151,0.934163560246493,0.75790710775462,1.10247197928251
"127","CFSF6","700_28_3",8,673,28,"T90","F","SSID","F","700","28","SF_F",10.336,"673_28","carb",0.540083469042447,1.26737068589126,1.09993367833162,1.43603900369944
"128","CFSF7","2800_31_3",10.5,3309,31,"T90","F","SSID","F","2800","31","SF_F",11.597,"3309_31","carb",0.383356681100068,0.775980931590862,0.60653073394885,0.949806377585686
"129","CFTA2","280_28_1",4,288,28,"T90","F","UTEN","A","280","28","TA_F",32.06,"288_28","carb",0.268257046943231,0.289787818804156,0.0643264476854649,0.509377464758299
"130","CFTA6","700_28_1",8,673,28,"T90","F","UTEN","A","700","28","TA_F",17.827,"673_28","carb",0.134426011206467,0.146782017205596,-0.200304462095102,0.48258227016733
"131","CFTA8","2800_28_1",10,3285,28,"T90","F","UTEN","A","2800","28","TA_F",18.647,"3285_28","carb",0.292448871472677,0.176926192106282,-0.130217447889045,0.467314434625627
"132","CFTB2","280_28_1",4,288,28,"T90","F","UTEN","B","280","28","TB_F",23.661,"288_28","carb",0.201948781187045,0.289787818804156,0.0643264476854649,0.509377464758299
"133","CFTD1","400_28_2",6,447,28,"T90","F","UTEN","D","400","28","TD_F",20.389,"447_28","carb",0.187972704631175,0.199326249288921,-0.0675113496481505,0.452593257670538
"134","CFTD2","280_28_2",4,288,28,"T90","F","UTEN","D","280","28","TD_F",41.524,"288_28","carb",0.0772650217484595,0.289787818804156,0.0643264476854649,0.509377464758299
"135","CFTF2","400_28_3",6,447,28,"T90","F","UTEN","F","400","28","TF_F",21.864,"447_28","carb",0.252226424656934,0.199326249288921,-0.0675113496481505,0.452593257670538
"136","CNAA14","700_28_1",8,673,28,"T90","N","PAST","A","700","28","AA_N",12.178,"673_28","carb",0.901083746646959,0.599588495651709,0.392460989008098,0.796813785219541
"137","CNAA2","280_28_1",4,288,28,"T90","N","PAST","A","280","28","AA_N",12.034,"288_28","carb",0.735641894216387,0.818976242113306,0.619397707826306,1.0209322472567
"138","CNAA3","400_31_1",6.5,405,31,"T90","N","PAST","A","400","31","AA_N",10.905,"405_31","carb",1.14969138437681,0.727793270772122,0.528229154280096,0.940414767323773
"139","CNAA5","700_31_1",8.5,701,31,"T90","N","PAST","A","700","31","AA_N",10.874,"701_31","carb",0.697498693265841,0.43314611982233,0.229029130550264,0.630237380442193
"140","CNAA6","400_28_1",6,447,28,"T90","N","PAST","A","400","28","AA_N",8.667,"447_28","carb",1.22539285219799,0.894235646601501,0.718040137475245,1.07671888849096
"141","CNAA7","2800_31_1",10.5,3309,31,"T90","N","PAST","A","2800","31","AA_N",11.976,"3309_31","carb",0.0936663425575009,0.411283258608658,0.181331070978736,0.649968200170782
"142","CNAA9","2800_28_1",10,3285,28,"T90","N","PAST","A","2800","28","AA_N",10.005,"3285_28","carb",0.544413478927203,0.577725634438037,0.37629925816677,0.773743572273091
"143","CNAB10","280_28_1",4,288,28,"T90","N","PAST","B","280","28","AB_N",9.038,"288_28","carb",0.403344983772221,0.818976242113306,0.619397707826306,1.0209322472567
"144","CNAB11","400_31_1",6.5,405,31,"T90","N","PAST","B","400","31","AB_N",7.304,"405_31","carb",0.422090723361686,0.727793270772122,0.528229154280096,0.940414767323773
"145","CNAB12","2800_28_1",10,3285,28,"T90","N","PAST","B","2800","28","AB_N",6.944,"3285_28","carb",0.452317791858679,0.577725634438037,0.37629925816677,0.773743572273091
"146","CNAB13","280_31_1",4.5,311,31,"T90","N","PAST","B","280","31","AB_N",12.161,"311_31","carb",0.764231975870034,0.652533866283927,0.411740588633923,0.875466518666125
"147","CNAB19","400_28_1",6,447,28,"T90","N","PAST","B","400","28","AB_N",6.617,"447_28","carb",0.439809927685652,0.894235646601501,0.718040137475245,1.07671888849096
"148","CNAC1","280_31_2",4.5,311,31,"T90","N","PAST","C","280","31","AC_N",8.864,"311_31","carb",1.17981115347879,0.652533866283927,0.411740588633923,0.875466518666125
"149","CNAC12","400_28_2",6,447,28,"T90","N","PAST","C","400","28","AC_N",6.932,"447_28","carb",1.36904439089353,0.894235646601501,0.718040137475245,1.07671888849096
"150","CNAC2","280_28_2",4,288,28,"T90","N","PAST","C","280","28","AC_N",11.649,"288_28","carb",1.10575309411394,0.818976242113306,0.619397707826306,1.0209322472567
"151","CNAC3","400_31_2",6.5,405,31,"T90","N","PAST","C","400","31","AC_N",8.534,"405_31","carb",1.66582107142389,0.727793270772122,0.528229154280096,0.940414767323773
"152","CNAC5","700_31_2",8.5,701,31,"T90","N","PAST","C","700","31","AC_N",9.56,"701_31","carb",0.656680211820084,0.43314611982233,0.229029130550264,0.630237380442193
"153","CNAC6","700_28_2",8,673,28,"T90","N","PAST","C","700","28","AC_N",10.235,"673_28","carb",0.473116078532727,0.599588495651709,0.392460989008098,0.796813785219541
"154","CNAC8","2800_28_2",10,3285,28,"T90","N","PAST","C","2800","28","AC_N",10.829,"3285_28","carb",0.401492764490411,0.577725634438037,0.37629925816677,0.773743572273091
"155","CNAD10","280_28_2",4,288,28,"T90","N","PAST","D","280","28","AD_N",11.882,"288_28","carb",0.468527915524035,0.818976242113306,0.619397707826306,1.0209322472567
"156","CNAD3","400_31_2",6.5,405,31,"T90","N","PAST","D","400","31","AD_N",12.839,"405_31","carb",0.318267398701456,0.727793270772122,0.528229154280096,0.940414767323773
