"","coral","tank","treat","pco2","temp","T0_T90","reef","species","col","fpco2","ftemp","colony","SA","treat2","param","value","mean","lowerci","upperci"
"40","CFAB2","280_28_1",4,288,28,"T90","F","PAST","B","300","28","AB_F",10.698,"288_28","den",7.07107026,7.33362283419142,6.30691869816061,8.38339707902663
"41","CFAB8","2800_28_1",10,3285,28,"T90","F","PAST","B","3300","28","AB_F",9.958,"3285_28","den",5.362878661,5.83100267975694,4.85646955503492,6.85276051829169
"42","CFAC1","280_31_2",4,311,31,"T90","F","PAST","C","300","31","AC_F",8.561,"311_31","den",7.818658942,6.4416434219666,5.28690999837892,7.62498916938665
"43","CFAC12","400_28_2",6,447,28,"T90","F","PAST","C","420","28","AC_F",9.083,"447_28","den",9.155565342,6.46990926638662,5.44263961229371,7.48041472104202
"44","CFAC2","280_28_2",4,288,28,"T90","F","PAST","C","300","28","AC_F",9.69,"288_28","den",10.12720581,7.33362283419142,6.30691869816061,8.38339707902663
"45","CFAC3","400_31_2",6,405,31,"T90","F","PAST","C","420","31","AC_F",10.757,"405_31","den",5.945336226,5.5779298541618,4.44597159807956,6.74878044324959
"46","CFAC5","700_31_2",8,701,31,"T90","F","PAST","C","680","31","AC_F",11.743,"701_31","den",1.859831389,4.12789981605847,3.03152970049803,5.25183490372362
"47","CFAC6","700_28_2",8,673,28,"T90","F","PAST","C","680","28","AC_F",10.222,"673_28","den",8.725233157,5.01987922828329,3.97109319387562,6.09188029365719
"48","CFAC8","2800_28_2",10,3285,28,"T90","F","PAST","C","3300","28","AC_F",9.302,"3285_28","den",7.74199097,5.83100267975694,4.85646955503492,6.85276051829169
"49","CFAD12","400_28_2",6,447,28,"T90","F","PAST","D","420","28","AD_F",5.764,"447_28","den",5.618783252,6.46990926638662,5.44263961229371,7.48041472104202
"50","CFAD2","280_28_2",4,288,28,"T90","F","PAST","D","300","28","AD_F",8.646,"288_28","den",4.812398797,7.33362283419142,6.30691869816061,8.38339707902663
"51","CFAD5","700_31_2",8,701,31,"T90","F","PAST","D","680","31","AD_F",9.903,"701_31","den",2.283506126,4.12789981605847,3.03152970049803,5.25183490372362
"52","CFAD6","700_28_2",8,673,28,"T90","F","PAST","D","680","28","AD_F",8.446,"673_28","den",5.52949998,5.01987922828329,3.97109319387562,6.09188029365719
"53","CFAD8","2800_28_2",10,3285,28,"T90","F","PAST","D","3300","28","AD_F",9.366,"3285_28","den",7.286756593,5.83100267975694,4.85646955503492,6.85276051829169
"54","CFAD9","400_28_3",6,447,28,"T90","F","PAST","D","420","28","AD_F",6.6,"447_28","den",10.73864956,6.46990926638662,5.44263961229371,7.48041472104202
"55","CFAE10","280_31_3",4,311,31,"T90","F","PAST","E","300","31","AE_F",8.362,"311_31","den",4.195785798,6.4416434219666,5.28690999837892,7.62498916938665
"56","CFAE15","280_28_3",4,288,28,"T90","F","PAST","E","300","28","AE_F",8.097,"288_28","den",9.521613833,7.33362283419142,6.30691869816061,8.38339707902663
"57","CFAE8","2800_28_3",10,3285,28,"T90","F","PAST","E","3300","28","AE_F",11.355,"3285_28","den",6.04485674,5.83100267975694,4.85646955503492,6.85276051829169
"58","CFAF2","280_28_3",4,288,28,"T90","F","PAST","F","300","28","AF_F",10.805,"288_28","den",12.23693466,7.33362283419142,6.30691869816061,8.38339707902663
"59","CFAF3","400_31_3",6,405,31,"T90","F","PAST","F","420","31","AF_F",10.534,"405_31","den",14.0512642,5.5779298541618,4.44597159807956,6.74878044324959
"60","CFAF5","700_31_3",8,701,31,"T90","F","PAST","F","680","31","AF_F",10.342,"701_31","den",5.507703217,4.12789981605847,3.03152970049803,5.25183490372362
"61","CFAF6","700_28_3",8,673,28,"T90","F","PAST","F","680","28","AF_F",10.115,"673_28","den",3.964870654,5.01987922828329,3.97109319387562,6.09188029365719
"62","CFAF8","2800_28_3",10,3285,28,"T90","F","PAST","F","3300","28","AF_F",9.643,"3285_28","den",2.557571987,5.83100267975694,4.85646955503492,6.85276051829169
"63","CFAF9","400_28_3",6,447,28,"T90","F","PAST","F","420","28","AF_F",5.018,"447_28","den",6.74691112,6.46990926638662,5.44263961229371,7.48041472104202
"64","CFPA1","280_31_1",4,311,31,"T90","F","PSTR","A","300","31","PA_F",12.372,"311_31","den",0.02127731228,0.429486401998698,-0.588868961026289,1.50928259710576
"65","CFPA10","2800_28_2",10,3285,28,"T90","F","PSTR","A","3300","28","PA_F",14.24,"3285_28","den",0.9143258427,1.54844778687171,0.67186146488159,2.43876982167253
"66","CFPA11","400_31_2",6,405,31,"T90","F","PSTR","A","420","31","PA_F",10.967,"405_31","den",0.003829554434,0.455393091809174,-0.835162952937409,1.71808748659096
"67","CFPA12","280_31_2",4,311,31,"T90","F","PSTR","A","300","31","PA_F",18.462,"311_31","den",0.004044270316,0.429486401998698,-0.588868961026289,1.50928259710576
"68","CFPA2","280_28_1",4,288,28,"T90","F","PSTR","A","300","28","PA_F",11.998,"288_28","den",0.1710285048,2.20638413666373,1.33520355271912,3.09313602369499
"69","CFPA20","700_31_2",8,701,31,"T90","F","PSTR","A","680","31","PA_F",10.441,"701_31","den",0.09539316157,-0.0552263493407958,-1.11103033261302,0.97085326349372
"70","CFPA21","280_28_2",4,288,28,"T90","F","PSTR","A","300","28","PA_F",16.909,"288_28","den",1.646460465,2.20638413666373,1.33520355271912,3.09313602369499
"71","CFPA22","2800_31_2",10,3309,31,"T90","F","PSTR","A","3300","31","PA_F",9.655,"3309_31","den",0.08119864669,-0.228449947793331,-1.26846441117882,0.824277169946363
"72","CFPA3","400_31_1",6,405,31,"T90","F","PSTR","A","420","31","PA_F",12.671,"405_31","den",0.002262383921,0.455393091809174,-0.835162952937409,1.71808748659096
"73","CFPA6","700_28_1",8,673,28,"T90","F","PSTR","A","680","28","PA_F",11.948,"673_28","den",1.656018971,1.72167138532424,0.831752411574668,2.63696584782132
"74","CFPA7","2800_31_1",10,3309,31,"T90","F","PSTR","A","3300","31","PA_F",11.518,"3309_31","den",0.1604445216,-0.228449947793331,-1.26846441117882,0.824277169946363
"75","CFPA8","2800_28_1",10,3285,28,"T90","F","PSTR","A","3300","28","PA_F",7.292,"3285_28","den",0.8627121123,1.54844778687171,0.67186146488159,2.43876982167253
"76","CFPA9","700_28_2",8,673,28,"T90","F","PSTR","A","680","28","PA_F",14.665,"673_28","den",0.6699472679,1.72167138532424,0.831752411574668,2.63696584782132
"77","CFPB1","400_28_1",6,447,28,"T90","F","PSTR","B","420","28","PB_F",7.942,"447_28","den",3.590027701,2.23229082647421,0.97995625084862,3.52210096993961
"78","CFPB12","2800_28_1",10,3285,28,"T90","F","PSTR","B","3300","28","PB_F",9.46,"3285_28","den",1.554897815,1.54844778687171,0.67186146488159,2.43876982167253
"79","CFPB2","280_28_1",4,288,28,"T90","F","PSTR","B","300","28","PB_F",10.94,"288_28","den",2.872672984,2.20638413666373,1.33520355271912,3.09313602369499
"80","CFPB3","400_31_1",6,405,31,"T90","F","PSTR","B","420","31","PB_F",12.899,"405_31","den",0,0.455393091809174,-0.835162952937409,1.71808748659096
"81","CFPB5","700_31_1",8,701,31,"T90","F","PSTR","B","680","31","PB_F",9.71,"701_31","den",0.001922416752,-0.0552263493407958,-1.11103033261302,0.97085326349372
"82","CFPB6","700_28_1",8,673,28,"T90","F","PSTR","B","680","28","PB_F",11.396,"673_28","den",2.294685425,1.72167138532424,0.831752411574668,2.63696584782132
"83","CFPB7","2800_31_1",10,3309,31,"T90","F","PSTR","B","3300","31","PB_F",8.536,"3309_31","den",0.1138706654,-0.228449947793331,-1.26846441117882,0.824277169946363
"84","CFPB9","280_31_1",4,311,31,"T90","F","PSTR","B","300","31","PB_F",9.076,"311_31","den",0.04319083297,0.429486401998698,-0.588868961026289,1.50928259710576
"85","CFPC10","400_28_2",6,447,28,"T90","F","PSTR","C","420","28","PC_F",10.171,"447_28","den",0.02431750401,2.23229082647421,0.97995625084862,3.52210096993961
"86","CFPC11","280_28_2",4,288,28,"T90","F","PSTR","C","300","28","PC_F",12.342,"288_28","den",1.633923025,2.20638413666373,1.33520355271912,3.09313602369499
"87","CFPC12","700_31_2",8,701,31,"T90","F","PSTR","C","680","31","PC_F",11.884,"701_31","den",0.003141566856,-0.0552263493407958,-1.11103033261302,0.97085326349372
"88","CFPC2","280_28_2",4,288,28,"T90","F","PSTR","C","300","28","PC_F",10.872,"288_28","den",1.259067358,2.20638413666373,1.33520355271912,3.09313602369499
"89","CFPC6","700_28_2",8,673,28,"T90","F","PSTR","C","680","28","PC_F",11.821,"673_28","den",0.07771260997,1.72167138532424,0.831752411574668,2.63696584782132
"90","CFPC8","2800_28_2",10,3285,28,"T90","F","PSTR","C","3300","28","PC_F",10.075,"3285_28","den",0.4835572024,1.54844778687171,0.67186146488159,2.43876982167253
"91","CFPD1","280_31_2",4,311,31,"T90","F","PSTR","D","300","31","PD_F",12.425,"311_31","den",0,0.429486401998698,-0.588868961026289,1.50928259710576
"92","CFPD11","2800_28_2",10,3285,28,"T90","F","PSTR","D","3300","28","PD_F",7.24,"3285_28","den",1.678176796,1.54844778687171,0.67186146488159,2.43876982167253
"93","CFPD2","280_28_2",4,288,28,"T90","F","PSTR","D","300","28","PD_F",11.427,"288_28","den",4.637499271,2.20638413666373,1.33520355271912,3.09313602369499
"94","CFPD5","700_31_2",8,701,31,"T90","F","PSTR","D","680","31","PD_F",8.533,"701_31","den",0.006563012735,-0.0552263493407958,-1.11103033261302,0.97085326349372
"95","CFPD6","400_28_2",6,447,28,"T90","F","PSTR","D","420","28","PD_F",8.239,"447_28","den",2.419127761,2.23229082647421,0.97995625084862,3.52210096993961
"96","CFPD7","2800_31_2",10,3309,31,"T90","F","PSTR","D","3300","31","PD_F",11.931,"3309_31","den",0.6727760393,-0.228449947793331,-1.26846441117882,0.824277169946363
"97","CFPD8","2800_28_2",10,3285,28,"T90","F","PSTR","D","3300","28","PD_F",7.965,"3285_28","den",1.04210262,1.54844778687171,0.67186146488159,2.43876982167253
"98","CFPD9","700_28_2",8,673,28,"T90","F","PSTR","D","680","28","PD_F",7.055,"673_28","den",0.5768285768,1.72167138532424,0.831752411574668,2.63696584782132
"99","CFPE10","280_28_1",4,288,28,"T90","F","PSTR","E","300","28","PE_F",11.543,"288_28","den",0.378400231,2.20638413666373,1.33520355271912,3.09313602369499
"100","CFPE12","700_28_2",8,673,28,"T90","F","PSTR","E","680","28","PE_F",13.964,"673_28","den",0.3328559152,1.72167138532424,0.831752411574668,2.63696584782132
"101","CFPE14","280_28_2",4,288,28,"T90","F","PSTR","E","300","28","PE_F",8.052,"288_28","den",1.384930656,2.20638413666373,1.33520355271912,3.09313602369499
"102","CFPE2","280_28_3",4,288,28,"T90","F","PSTR","E","300","28","PE_F",10.804,"288_28","den",0.7411840928,2.20638413666373,1.33520355271912,3.09313602369499
"103","CFPE40","2800_28_1",10,3285,28,"T90","F","PSTR","E","3300","28","PE_F",9.408,"3285_28","den",0.7758211388,1.54844778687171,0.67186146488159,2.43876982167253
"104","CFPE42","2800_28_1",10,3285,28,"T90","F","PSTR","E","3300","28","PE_F",9.626,"3285_28","den",1.302721795,1.54844778687171,0.67186146488159,2.43876982167253
"105","CFPE6","700_28_3",8,673,28,"T90","F","PSTR","E","680","28","PE_F",10.186,"673_28","den",1.078868999,1.72167138532424,0.831752411574668,2.63696584782132
"106","CFPE8","2800_28_3",10,3285,28,"T90","F","PSTR","E","3300","28","PE_F",11.411,"3285_28","den",1.009902725,1.54844778687171,0.67186146488159,2.43876982167253
"107","CFPF1","280_31_3",4,311,31,"T90","F","PSTR","F","300","31","PF_F",10.667,"311_31","den",0.2531123444,0.429486401998698,-0.588868961026289,1.50928259710576
"108","CFPF2","280_28_3",4,288,28,"T90","F","PSTR","F","300","28","PF_F",11.07,"288_28","den",0.7689481767,2.20638413666373,1.33520355271912,3.09313602369499
"109","CFPF6","700_28_3",8,673,28,"T90","F","PSTR","F","680","28","PF_F",11.765,"673_28","den",0.4930870354,1.72167138532424,0.831752411574668,2.63696584782132
"110","CFPF7","2800_31_3",10,3309,31,"T90","F","PSTR","F","3300","31","PF_F",12.335,"3309_31","den",0.116224396,-0.228449947793331,-1.26846441117882,0.824277169946363
"111","CFPF8","2800_28_3",10,3285,28,"T90","F","PSTR","F","3300","28","PF_F",15.117,"3285_28","den",2.192410311,1.54844778687171,0.67186146488159,2.43876982167253
"112","CFSA1","280_31_1",4,311,31,"T90","F","SSID","A","300","31","SA_F",10.283,"311_31","den",3.880705394,2.46263265101291,1.47131488755464,3.43966331712894
"113","CFSA10","2800_28_1",10,3285,28,"T90","F","SSID","A","3300","28","SA_F",6.446,"3285_28","den",1.833169571,2.06754566290457,1.16049302925296,2.97021955536923
"114","CFSA14","280_28_1",4,288,28,"T90","F","SSID","A","300","28","SA_F",4.661,"288_28","den",1.645998713,3.34421368942131,2.40350672086404,4.30579115479305
"115","CFSA2","400_28_1",6,447,28,"T90","F","SSID","A","420","28","SA_F",8.3,"447_28","den",2.284727521,3.4682556728208,2.54625823413525,4.38409987237328
"116","CFSA3","400_31_1",6,405,31,"T90","F","SSID","A","420","31","SA_F",10.181,"405_31","den",2.500753012,2.58667463441239,1.64604927953947,3.50852947294349
"117","CFSA5","700_31_1",8,701,31,"T90","F","SSID","A","680","31","SA_F",8.918,"701_31","den",2.940978582,2.07556927032904,1.165633615555,2.96135220627332
"118","CFSA6","700_28_1",8,673,28,"T90","F","SSID","A","680","28","SA_F",9.068,"673_28","den",2.83458315,2.95715030873745,2.07322815858045,3.84603927195768
"119","CFSA7","2800_31_1",10,3309,31,"T90","F","SSID","A","3300","31","SA_F",8.812,"3309_31","den",0.2621326172,1.18596462449616,0.278813395065578,2.12507115367298
"120","CFSB1","280_31_1",4,311,31,"T90","F","SSID","B","300","31","SB_F",12.31,"311_31","den",2.719542907,2.46263265101291,1.47131488755464,3.43966331712894
"121","CFSB10","400_31_1",6,405,31,"T90","F","SSID","B","420","31","SB_F",11.296,"405_31","den",2.61268333,2.58667463441239,1.64604927953947,3.50852947294349
"122","CFSB13","400_28_1",6,447,28,"T90","F","SSID","B","420","28","SB_F",12.975,"447_28","den",3.89734104,3.4682556728208,2.54625823413525,4.38409987237328
"123","CFSB2","280_28_1",4,288,28,"T90","F","SSID","B","300","28","SB_F",10.805,"288_28","den",4.084531375,3.34421368942131,2.40350672086404,4.30579115479305
"124","CFSB3","2800_28_1",10,3285,28,"T90","F","SSID","B","3300","28","SB_F",9.702,"3285_28","den",0.7927160282,2.06754566290457,1.16049302925296,2.97021955536923
"125","CFSB5","700_31_1",8,701,31,"T90","F","SSID","B","680","31","SB_F",11.185,"701_31","den",2.867683872,2.07556927032904,1.165633615555,2.96135220627332
"126","CFSB5","700_31_1",8,701,31,"T90","F","SSID","B","680","31","SB_F",11.185,"701_31","den",2.867683872,2.07556927032904,1.165633615555,2.96135220627332
"127","CFSB6","700_28_1",8,673,28,"T90","F","SSID","B","680","28","SB_F",12.153,"673_28","den",2.322325837,2.95715030873745,2.07322815858045,3.84603927195768
"128","CFSB6","700_28_1",8,673,28,"T90","F","SSID","B","680","28","SB_F",12.153,"673_28","den",2.322325837,2.95715030873745,2.07322815858045,3.84603927195768
"129","CFSB6","700_28_1",8,673,28,"T90","F","SSID","B","680","28","SB_F",12.153,"673_28","den",2.322325837,2.95715030873745,2.07322815858045,3.84603927195768
"130","CFSB7","2800_31_1",10,3309,31,"T90","F","SSID","B","3300","31","SB_F",11.199,"3309_31","den",0.30335139,1.18596462449616,0.278813395065578,2.12507115367298
"131","CFSC14","400_28_2",6,447,28,"T90","F","SSID","C","420","28","SC_F",10.229,"447_28","den",5.088373306,3.4682556728208,2.54625823413525,4.38409987237328
"132","CFSC2","280_28_2",4,288,28,"T90","F","SSID","C","300","28","SC_F",8.893,"288_28","den",2.082386896,3.34421368942131,2.40350672086404,4.30579115479305
"133","CFSC5","700_31_2",8,701,31,"T90","F","SSID","C","680","31","SC_F",9.915,"701_31","den",1.554009077,2.07556927032904,1.165633615555,2.96135220627332
"134","CFSC6","700_28_2",8,673,28,"T90","F","SSID","C","680","28","SC_F",8.956,"673_28","den",2.698202389,2.95715030873745,2.07322815858045,3.84603927195768
"135","CFSC7","2800_31_2",10,3309,31,"T90","F","SSID","C","3300","31","SC_F",9.433,"3309_31","den",4.775265018,1.18596462449616,0.278813395065578,2.12507115367298
"136","CFSC9","2800_28_2",10,3285,28,"T90","F","SSID","C","3300","28","SC_F",9.262,"3285_28","den",1.591664867,2.06754566290457,1.16049302925296,2.97021955536923
"137","CFSD1","280_31_2",4,311,31,"T90","F","SSID","D","300","31","SD_F",10.682,"311_31","den",3.313113158,2.46263265101291,1.47131488755464,3.43966331712894
"138","CFSD11","280_28_2",4,288,28,"T90","F","SSID","D","300","28","SD_F",10.905,"288_28","den",3.300513542,3.34421368942131,2.40350672086404,4.30579115479305
"139","CFSD3","400_31_2",6,405,31,"T90","F","SSID","D","420","31","SD_F",10.206,"405_31","den",0.5267489712,2.58667463441239,1.64604927953947,3.50852947294349
"140","CFSD4","280_28_3",4,288,28,"T90","F","SSID","D","300","28","SD_F",11.381,"288_28","den",3.788881729,3.34421368942131,2.40350672086404,4.30579115479305
"141","CFSD5","700_31_2",8,701,31,"T90","F","SSID","D","680","31","SD_F",12.59,"701_31","den",2.265441741,2.07556927032904,1.165633615555,2.96135220627332
"142","CFSD6","700_28_2",8,673,28,"T90","F","SSID","D","680","28","SD_F",9.677,"673_28","den",3.504581467,2.95715030873745,2.07322815858045,3.84603927195768
"143","CFSD7","2800_31_2",10,3309,31,"T90","F","SSID","D","3300","31","SD_F",11.137,"3309_31","den",2.031487579,1.18596462449616,0.278813395065578,2.12507115367298
"144","CFSD8","2800_28_2",10,3285,28,"T90","F","SSID","D","3300","28","SD_F",8.568,"3285_28","den",1.647122904,2.06754566290457,1.16049302925296,2.97021955536923
"145","CFSD9","400_28_2",6,447,28,"T90","F","SSID","D","420","28","SD_F",11.455,"447_28","den",3.777323517,3.4682556728208,2.54625823413525,4.38409987237328
"146","CFSE1","280_31_3",4,311,31,"T90","F","SSID","E","300","31","SE_F",8.451,"311_31","den",0.8128426616,2.46263265101291,1.47131488755464,3.43966331712894
"147","CFSE11","400_28_3",6,447,28,"T90","F","SSID","E","420","28","SE_F",1.88,"447_28","den",1.685106383,3.4682556728208,2.54625823413525,4.38409987237328
"148","CFSE3","400_31_3",6,405,31,"T90","F","SSID","E","420","31","SE_F",9.104,"405_31","den",2.696836555,2.58667463441239,1.64604927953947,3.50852947294349
"149","CFSE5","700_31_3",8,701,31,"T90","F","SSID","E","680","31","SE_F",9.119,"701_31","den",0.1954233075,2.07556927032904,1.165633615555,2.96135220627332
"150","CFSE6","700_28_3",8,673,28,"T90","F","SSID","E","680","28","SE_F",8.178,"673_28","den",1.125259854,2.95715030873745,2.07322815858045,3.84603927195768
"151","CFSE7","2800_31_3",10,3309,31,"T90","F","SSID","E","3300","31","SE_F",8.936,"3309_31","den",0.04397940913,1.18596462449616,0.278813395065578,2.12507115367298
"152","CFSE8","2800_28_3",10,3285,28,"T90","F","SSID","E","3300","28","SE_F",6.848,"3285_28","den",0.5206639731,2.06754566290457,1.16049302925296,2.97021955536923
"153","CFSF11","400_28_3",6,447,28,"T90","F","SSID","F","420","28","SF_F",10.117,"447_28","den",4.953083817,3.4682556728208,2.54625823413525,4.38409987237328
"154","CFSF16","2800_28_3",10,3285,28,"T90","F","SSID","F","3300","28","SF_F",11.373,"3285_28","den",1.759078519,2.06754566290457,1.16049302925296,2.97021955536923
"155","CFSF2","280_28_3",4,288,28,"T90","F","SSID","F","300","28","SF_F",10.837,"288_28","den",5.573818898,3.34421368942131,2.40350672086404,4.30579115479305
"156","CFSF3","400_31_3",6,405,31,"T90","F","SSID","F","420","31","SF_F",7.627,"405_31","den",6.266433566,2.58667463441239,1.64604927953947,3.50852947294349
"157","CFSF5","700_31_3",8,701,31,"T90","F","SSID","F","680","31","SF_F",9.508,"701_31","den",2.92399383,2.07556927032904,1.165633615555,2.96135220627332
"158","CFSF6","700_28_3",8,673,28,"T90","F","SSID","F","680","28","SF_F",10.336,"673_28","den",5.122972232,2.95715030873745,2.07322815858045,3.84603927195768
"159","CFSF7","2800_31_3",10,3309,31,"T90","F","SSID","F","3300","31","SF_F",11.597,"3309_31","den",1.542380432,1.18596462449616,0.278813395065578,2.12507115367298
"160","CNAA14","700_28_1",8,673,28,"T90","N","PAST","A","680","28","AA_N",12.178,"673_28","den",9.913820003,5.01987922828329,3.97109319387562,6.09188029365719
"161","CNAA2","280_28_1",4,288,28,"T90","N","PAST","A","300","28","AA_N",12.034,"288_28","den",2.289236053,7.33362283419142,6.30691869816061,8.38339707902663
"162","CNAA3","400_31_1",6,405,31,"T90","N","PAST","A","420","31","AA_N",10.905,"405_31","den",2.219783579,5.5779298541618,4.44597159807956,6.74878044324959
"163","CNAA5","700_31_1",8,701,31,"T90","N","PAST","A","680","31","AA_N",10.874,"701_31","den",7.417369179,4.12789981605847,3.03152970049803,5.25183490372362
