"","coral","tank","treat","pco2","temp","T0_T90","reef","species","col","fpco2","ftemp","colony","SA","treat2","param","value","mean","lowerci","upperci"
"126","CFSF6","700_28_3",8,673,28,"T90","F","SSID","F","700","28","SF_F",10.336,"673_28","host",1.78292165104245,1.92556597330294,1.72023865829873,2.12663271904915
"127","CFSF7","2800_31_3",10.5,3309,31,"T90","F","SSID","F","2800","31","SF_F",11.597,"3309_31","host",1.49365138910007,1.47367055747458,1.26653084123979,1.69055235374604
"128","CFTA2","280_28_1",4,288,28,"T90","F","UTEN","A","280","28","TA_F",32.06,"288_28","host",0.465689813943231,0.513411126168738,0.283414781908465,0.743258710916761
"129","CFTA6","700_28_1",8,673,28,"T90","F","UTEN","A","700","28","TA_F",17.827,"673_28","host",0.259655287206467,0.26962369919919,0.0152349050505975,0.520750357098602
"130","CFTA8","2800_28_1",10,3285,28,"T90","F","UTEN","A","2800","28","TA_F",18.647,"3285_28","host",0.455745953472677,0.227149363402472,-0.0227084645870617,0.47228371427884
"131","CFTB2","280_28_1",4,288,28,"T90","F","UTEN","B","280","28","TB_F",23.661,"288_28","host",0.348124423187045,0.513411126168738,0.283414781908465,0.743258710916761
"132","CFTD1","400_28_2",6,447,28,"T90","F","UTEN","D","400","28","TD_F",20.389,"447_28","host",0.283016985631175,0.423856192729007,0.175143211185985,0.661166013903082
"133","CFTD2","280_28_2",4,288,28,"T90","F","UTEN","D","280","28","TD_F",41.524,"288_28","host",0.13766255574846,0.513411126168738,0.283414781908465,0.743258710916761
"134","CFTF2","400_28_3",6,447,28,"T90","F","UTEN","F","400","28","TF_F",21.864,"447_28","host",0.446299400656934,0.423856192729007,0.175143211185985,0.661166013903082
"135","CNAA14","700_28_1",8,673,28,"T90","N","PAST","A","700","28","AA_N",12.178,"673_28","host",1.28381237364696,0.972320955677122,0.754378563533001,1.17773151769943
"136","CNAA2","280_28_1",4,288,28,"T90","N","PAST","A","280","28","AA_N",12.034,"288_28","host",1.10020672321639,1.21610838264667,1.01089143605341,1.42742489409321
"137","CNAA3","400_31_1",6.5,405,31,"T90","N","PAST","A","400","31","AA_N",10.905,"405_31","host",1.78629524337681,0.958589293904827,0.70776290748174,1.21925717465513
"138","CNAA5","700_31_1",8.5,701,31,"T90","N","PAST","A","700","31","AA_N",10.874,"701_31","host",1.03653464326584,0.804356800375009,0.565334852402415,1.04529944630916
"139","CNAA6","400_28_1",6,447,28,"T90","N","PAST","A","400","28","AA_N",8.667,"447_28","host",1.64940987419799,1.12655344920694,0.908346657089701,1.33947634914725
"140","CNAA7","2800_31_1",10.5,3309,31,"T90","N","PAST","A","2800","31","AA_N",11.976,"3309_31","host",0.154729837557501,0.761882464578292,0.500825309867607,1.02513861074693
"141","CNAA9","2800_28_1",10,3285,28,"T90","N","PAST","A","2800","28","AA_N",10.005,"3285_28","host",0.804230586927203,0.929846619880405,0.707697133372592,1.14436489713116
"142","CNAB10","280_28_1",4,288,28,"T90","N","PAST","B","280","28","AB_N",9.038,"288_28","host",0.746440877772221,1.21610838264667,1.01089143605341,1.42742489409321
"143","CNAB11","400_31_1",6.5,405,31,"T90","N","PAST","B","400","31","AB_N",7.304,"405_31","host",0.616801127361686,0.958589293904827,0.70776290748174,1.21925717465513
"144","CNAB12","2800_28_1",10,3285,28,"T90","N","PAST","B","2800","28","AB_N",6.944,"3285_28","host",0.831167576858679,0.929846619880405,0.707697133372592,1.14436489713116
"145","CNAB13","280_31_1",4.5,311,31,"T90","N","PAST","B","280","31","AB_N",12.161,"311_31","host",1.52162707087003,1.04814422734456,0.791795101237309,1.30082494145005
"146","CNAB19","400_28_1",6,447,28,"T90","N","PAST","B","400","28","AB_N",6.617,"447_28","host",0.841418430685652,1.12655344920694,0.908346657089701,1.33947634914725
"147","CNAC1","280_31_2",4.5,311,31,"T90","N","PAST","C","280","31","AC_N",8.864,"311_31","host",2.04594238247879,1.04814422734456,0.791795101237309,1.30082494145005
"148","CNAC12","400_28_2",6,447,28,"T90","N","PAST","C","400","28","AC_N",6.932,"447_28","host",2.08733096289353,1.12655344920694,0.908346657089701,1.33947634914725
"149","CNAC2","280_28_2",4,288,28,"T90","N","PAST","C","280","28","AC_N",11.649,"288_28","host",1.47568771711394,1.21610838264667,1.01089143605341,1.42742489409321
"150","CNAC3","400_31_2",6.5,405,31,"T90","N","PAST","C","400","31","AC_N",8.534,"405_31","host",2.37385645242389,0.958589293904827,0.70776290748174,1.21925717465513
"151","CNAC5","700_31_2",8.5,701,31,"T90","N","PAST","C","700","31","AC_N",9.56,"701_31","host",0.988328180820084,0.804356800375009,0.565334852402415,1.04529944630916
"152","CNAC6","700_28_2",8,673,28,"T90","N","PAST","C","700","28","AC_N",10.235,"673_28","host",0.671385286532727,0.972320955677122,0.754378563533001,1.17773151769943
"153","CNAC8","2800_28_2",10,3285,28,"T90","N","PAST","C","2800","28","AC_N",10.829,"3285_28","host",0.675559265490411,0.929846619880405,0.707697133372592,1.14436489713116
"154","CNAD10","280_28_2",4,288,28,"T90","N","PAST","D","280","28","AD_N",11.882,"288_28","host",0.630533062524035,1.21610838264667,1.01089143605341,1.42742489409321
"155","CNAD3","400_31_2",6.5,405,31,"T90","N","PAST","D","400","31","AD_N",12.839,"405_31","host",0.483431692701456,0.958589293904827,0.70776290748174,1.21925717465513
"156","CNAD5","700_31_2",8.5,701,31,"T90","N","PAST","D","700","31","AD_N",12.119,"701_31","host",0.487603649428831,0.804356800375009,0.565334852402415,1.04529944630916
"157","CNAD6","700_28_2",8,673,28,"T90","N","PAST","D","700","28","AD_N",11.062,"673_28","host",0.478362859531942,0.972320955677122,0.754378563533001,1.17773151769943
