"","coral","tank","treat","pco2","temp","T0_T90","reef","species","col","fpco2","ftemp","colony","SA","treat2","param","value","mean","lowerci","upperci"
"121","CFPF2","280_28_3",4,288,28,"T90","F","PSTR","F","280","28","PF_F",11.07,"288_28","pro",0.275,0.56143097426342,0.49068496611249,0.63206684592318
"122","CFPF6","700_28_3",8,673,28,"T90","F","PSTR","F","700","28","PF_F",11.765,"673_28","pro",0.139,0.453871006600599,0.377145171153977,0.529184436627998
"123","CFPF7","2800_31_3",10.5,3309,31,"T90","F","PSTR","F","2800","31","PF_F",12.335,"3309_31","pro",0.071,0.172077647314256,0.0910938214507984,0.255802308351372
"124","CFPF8","2800_28_3",10,3285,28,"T90","F","PSTR","F","2800","28","PF_F",15.117,"3285_28","pro",0.491,0.417835604546758,0.345951858481405,0.491985690310052
"125","CFSA1","280_31_1",4.5,311,31,"T90","F","SSID","A","280","31","SA_F",10.283,"311_31","pro",0.392,0.437704572899146,0.352974312464355,0.519651401995924
"126","CFSA10","2800_28_1",10,3285,28,"T90","F","SSID","A","2800","28","SA_F",6.446,"3285_28","pro",0.491,0.450339061463788,0.375815938019241,0.521255718903986
"127","CFSA14","280_28_1",4,288,28,"T90","F","SSID","A","280","28","SA_F",4.661,"288_28","pro",0.617,0.491728686500308,0.413940508983804,0.571978527567329
"128","CFSA2","400_28_1",6,447,28,"T90","F","SSID","A","400","28","SA_F",8.3,"447_28","pro",0.235,0.515667722973218,0.43880550481832,0.587475588313062
"129","CFSA3","400_31_1",6.5,405,31,"T90","F","SSID","A","400","31","SA_F",10.181,"405_31","pro",0.51,0.461643609372055,0.385462935969304,0.535094661897853
"130","CFSA5","700_31_1",8.5,701,31,"T90","F","SSID","A","700","31","SA_F",8.918,"701_31","pro",0.542,0.411768945582846,0.339267455339921,0.484021473615607
"131","CFSA6","700_28_1",8,673,28,"T90","F","SSID","A","700","28","SA_F",9.068,"673_28","pro",0.655,0.465793059184008,0.390836344512665,0.536509050844402
"132","CFSA7","2800_31_1",10.5,3309,31,"T90","F","SSID","A","2800","31","SA_F",8.812,"3309_31","pro",0.208,0.396314947862626,0.322120112467172,0.473759584024547
"133","CFSB1","280_31_1",4.5,311,31,"T90","F","SSID","B","280","31","SB_F",12.31,"311_31","pro",0.607,0.437704572899146,0.352974312464355,0.519651401995924
"134","CFSB10","400_31_1",6.5,405,31,"T90","F","SSID","B","400","31","SB_F",11.296,"405_31","pro",0.336,0.461643609372055,0.385462935969304,0.535094661897853
"135","CFSB13","400_28_1",6,447,28,"T90","F","SSID","B","400","28","SB_F",12.975,"447_28","pro",0.493,0.515667722973218,0.43880550481832,0.587475588313062
