"","coral","tank","treat","pco2","temp","T0_T90","reef","species","col","fpco2","ftemp","colony","SA","treat2","param","value","mean","lowerci","upperci"
"58","CFAE15","280_28_3",4,288,28,"T90","F","PAST","E","300","28","AE_F",8.097,"288_28","chla",63.892,100.217601930052,69.8369080791741,131.339411412684
"59","CFAE8","2800_28_3",10,3285,28,"T90","F","PAST","E","3300","28","AE_F",11.355,"3285_28","chla",8.417,18.8526606099794,-14.4006422888101,51.7639754752312
"60","CFAF2","280_28_3",4,288,28,"T90","F","PAST","F","300","28","AF_F",10.805,"288_28","chla",96.569,100.217601930052,69.8369080791741,131.339411412684
"61","CFAF3","400_31_3",6,405,31,"T90","F","PAST","F","420","31","AF_F",10.534,"405_31","chla",35.792,55.2960085303452,19.4634584610223,90.808454407103
"62","CFAF5","700_31_3",8,701,31,"T90","F","PAST","F","680","31","AF_F",10.342,"701_31","chla",96.989,99.282743654706,65.8965300024844,132.303911208734
"63","CFAF6","700_28_3",8,673,28,"T90","F","PAST","F","680","28","AF_F",10.115,"673_28","chla",51.663,36.6795835872801,6.12150778649227,69.3171106087299
"64","CFAF8","2800_28_3",10,3285,28,"T90","F","PAST","F","3300","28","AF_F",9.643,"3285_28","chla",9.929,18.8526606099794,-14.4006422888101,51.7639754752312
"65","CFAF9","400_28_3",6,447,28,"T90","F","PAST","F","420","28","AF_F",5.018,"447_28","chla",29.005,67.3595619347135,37.07413748692,97.7727717836399
"66","CFPA1","280_31_1",4,311,31,"T90","F","PSTR","A","300","31","PA_F",12.372,"311_31","chla",29.623,94.912869483194,63.5078328795556,127.184663459808
"67","CFPA10","2800_28_2",10,3285,28,"T90","F","PSTR","A","3300","28","PA_F",14.24,"3285_28","chla",65.144,57.8993372561987,31.9719416762374,82.0673278456269
"68","CFPA11","400_31_2",6,405,31,"T90","F","PSTR","A","420","31","PA_F",10.967,"405_31","chla",5.5,-1.36791558743225,-41.2085596577773,37.4926354192416
"69","CFPA12","280_31_2",4,311,31,"T90","F","PSTR","A","300","31","PA_F",18.462,"311_31","chla",7.846,94.912869483194,63.5078328795556,127.184663459808
"70","CFPA2","280_28_1",4,288,28,"T90","F","PSTR","A","300","28","PA_F",11.998,"288_28","chla",166.62,166.038657939125,139.870982337101,192.311390338839
"71","CFPA20","700_31_2",8,701,31,"T90","F","PSTR","A","680","31","PA_F",10.441,"701_31","chla",28.552,-6.0130064814613,-41.2816909309887,29.9333489281122
"72","CFPA21","280_28_2",4,288,28,"T90","F","PSTR","A","300","28","PA_F",16.909,"288_28","chla",330.829,166.038657939125,139.870982337101,192.311390338839
"73","CFPA22","2800_31_2",10,3309,31,"T90","F","PSTR","A","3300","31","PA_F",9.655,"3309_31","chla",6.684,-22.9725410929918,-55.017028955112,9.47182138695953
"74","CFPA3","400_31_1",6,405,31,"T90","F","PSTR","A","420","31","PA_F",12.671,"405_31","chla",4.747,-1.36791558743225,-41.2085596577773,37.4926354192416
"75","CFPA6","700_28_1",8,673,28,"T90","F","PSTR","A","680","28","PA_F",11.948,"673_28","chla",78.813,61.1308020417163,32.5961496139754,89.9096671536943
"76","CFPA7","2800_31_1",10,3309,31,"T90","F","PSTR","A","3300","31","PA_F",11.518,"3309_31","chla",4.141,-22.9725410929918,-55.017028955112,9.47182138695953
"77","CFPA8","2800_28_1",10,3285,28,"T90","F","PSTR","A","3300","28","PA_F",7.292,"3285_28","chla",38.96,57.8993372561987,31.9719416762374,82.0673278456269
"78","CFPA9","700_28_2",8,673,28,"T90","F","PSTR","A","680","28","PA_F",14.665,"673_28","chla",124.357,61.1308020417163,32.5961496139754,89.9096671536943
"79","CFPB1","400_28_1",6,447,28,"T90","F","PSTR","B","420","28","PB_F",7.942,"447_28","chla",205.345,140.442606407539,99.3172277754968,179.762378270033
"80","CFPB12","2800_28_1",10,3285,28,"T90","F","PSTR","B","3300","28","PB_F",9.46,"3285_28","chla",60.801,57.8993372561987,31.9719416762374,82.0673278456269
"81","CFPB2","280_28_1",4,288,28,"T90","F","PSTR","B","300","28","PB_F",10.94,"288_28","chla",192.345,166.038657939125,139.870982337101,192.311390338839
"82","CFPB3","400_31_1",6,405,31,"T90","F","PSTR","B","420","31","PB_F",12.899,"405_31","chla",5.424,-1.36791558743225,-41.2085596577773,37.4926354192416
"83","CFPB5","700_31_1",8,701,31,"T90","F","PSTR","B","680","31","PB_F",9.71,"701_31","chla",26.187,-6.0130064814613,-41.2816909309887,29.9333489281122
"84","CFPB6","700_28_1",8,673,28,"T90","F","PSTR","B","680","28","PB_F",11.396,"673_28","chla",221.579,61.1308020417163,32.5961496139754,89.9096671536943
"85","CFPB7","2800_31_1",10,3309,31,"T90","F","PSTR","B","3300","31","PB_F",8.536,"3309_31","chla",23.009,-22.9725410929918,-55.017028955112,9.47182138695953
"86","CFPB9","280_31_1",4,311,31,"T90","F","PSTR","B","300","31","PB_F",9.076,"311_31","chla",173.892,94.912869483194,63.5078328795556,127.184663459808
"87","CFPC10","400_28_2",6,447,28,"T90","F","PSTR","C","420","28","PC_F",10.171,"447_28","chla",38.448,140.442606407539,99.3172277754968,179.762378270033
"88","CFPC11","280_28_2",4,288,28,"T90","F","PSTR","C","300","28","PC_F",12.342,"288_28","chla",207.448,166.038657939125,139.870982337101,192.311390338839
"89","CFPC12","700_31_2",8,701,31,"T90","F","PSTR","C","680","31","PC_F",11.884,"701_31","chla",19.036,-6.0130064814613,-41.2816909309887,29.9333489281122
"90","CFPC2","280_28_2",4,288,28,"T90","F","PSTR","C","300","28","PC_F",10.872,"288_28","chla",159.677,166.038657939125,139.870982337101,192.311390338839
"91","CFPC6","700_28_2",8,673,28,"T90","F","PSTR","C","680","28","PC_F",11.821,"673_28","chla",19.433,61.1308020417163,32.5961496139754,89.9096671536943
"92","CFPC8","2800_28_2",10,3285,28,"T90","F","PSTR","C","3300","28","PC_F",10.075,"3285_28","chla",87.373,57.8993372561987,31.9719416762374,82.0673278456269
"93","CFPD1","280_31_2",4,311,31,"T90","F","PSTR","D","300","31","PD_F",12.425,"311_31","chla",23.711,94.912869483194,63.5078328795556,127.184663459808
"94","CFPD11","2800_28_2",10,3285,28,"T90","F","PSTR","D","3300","28","PD_F",7.24,"3285_28","chla",77.507,57.8993372561987,31.9719416762374,82.0673278456269
"95","CFPD2","280_28_2",4,288,28,"T90","F","PSTR","D","300","28","PD_F",11.427,"288_28","chla",219.443,166.038657939125,139.870982337101,192.311390338839
"96","CFPD5","700_31_2",8,701,31,"T90","F","PSTR","D","680","31","PD_F",8.533,"701_31","chla",7.645,-6.0130064814613,-41.2816909309887,29.9333489281122
"97","CFPD6","400_28_2",6,447,28,"T90","F","PSTR","D","420","28","PD_F",8.239,"447_28","chla",164.945,140.442606407539,99.3172277754968,179.762378270033
"98","CFPD7","2800_31_2",10,3309,31,"T90","F","PSTR","D","3300","31","PD_F",11.931,"3309_31","chla",10.083,-22.9725410929918,-55.017028955112,9.47182138695953
"99","CFPD8","2800_28_2",10,3285,28,"T90","F","PSTR","D","3300","28","PD_F",7.965,"3285_28","chla",32.806,57.8993372561987,31.9719416762374,82.0673278456269
"100","CFPD9","700_28_2",8,673,28,"T90","F","PSTR","D","680","28","PD_F",7.055,"673_28","chla",19.637,61.1308020417163,32.5961496139754,89.9096671536943
"101","CFPE10","280_28_1",4,288,28,"T90","F","PSTR","E","300","28","PE_F",11.543,"288_28","chla",22.028,166.038657939125,139.870982337101,192.311390338839
"102","CFPE12","700_28_2",8,673,28,"T90","F","PSTR","E","680","28","PE_F",13.964,"673_28","chla",14.818,61.1308020417163,32.5961496139754,89.9096671536943
"103","CFPE14","280_28_2",4,288,28,"T90","F","PSTR","E","300","28","PE_F",8.052,"288_28","chla",133.943,166.038657939125,139.870982337101,192.311390338839
"104","CFPE2","280_28_3",4,288,28,"T90","F","PSTR","E","300","28","PE_F",10.804,"288_28","chla",28.079,166.038657939125,139.870982337101,192.311390338839
"105","CFPE40","2800_28_1",10,3285,28,"T90","F","PSTR","E","3300","28","PE_F",9.408,"3285_28","chla",35.975,57.8993372561987,31.9719416762374,82.0673278456269
"106","CFPE42","2800_28_1",10,3285,28,"T90","F","PSTR","E","3300","28","PE_F",9.626,"3285_28","chla",80.703,57.8993372561987,31.9719416762374,82.0673278456269
"107","CFPE6","700_28_3",8,673,28,"T90","F","PSTR","E","680","28","PE_F",10.186,"673_28","chla",50.272,61.1308020417163,32.5961496139754,89.9096671536943
"108","CFPE8","2800_28_3",10,3285,28,"T90","F","PSTR","E","3300","28","PE_F",11.411,"3285_28","chla",37.497,57.8993372561987,31.9719416762374,82.0673278456269
"109","CFPF1","280_31_3",4,311,31,"T90","F","PSTR","F","300","31","PF_F",10.667,"311_31","chla",65.921,94.912869483194,63.5078328795556,127.184663459808
"110","CFPF2","280_28_3",4,288,28,"T90","F","PSTR","F","300","28","PF_F",11.07,"288_28","chla",28.832,166.038657939125,139.870982337101,192.311390338839
"111","CFPF6","700_28_3",8,673,28,"T90","F","PSTR","F","680","28","PF_F",11.765,"673_28","chla",9.643,61.1308020417163,32.5961496139754,89.9096671536943
"112","CFPF7","2800_31_3",10,3309,31,"T90","F","PSTR","F","3300","31","PF_F",12.335,"3309_31","chla",25.589,-22.9725410929918,-55.017028955112,9.47182138695953
"113","CFPF8","2800_28_3",10,3285,28,"T90","F","PSTR","F","3300","28","PF_F",15.117,"3285_28","chla",46.865,57.8993372561987,31.9719416762374,82.0673278456269
"114","CFSA1","280_31_1",4,311,31,"T90","F","SSID","A","300","31","SA_F",10.283,"311_31","chla",99.083,110.629672138961,78.6965119648871,142.57785145484
"115","CFSA10","2800_28_1",10,3285,28,"T90","F","SSID","A","3300","28","SA_F",6.446,"3285_28","chla",53.324,52.7059501558811,22.4266985019667,81.5431774904196
"116","CFSA14","280_28_1",4,288,28,"T90","F","SSID","A","300","28","SA_F",4.661,"288_28","chla",80.513,116.091007137423,83.9915359046543,147.218859942177
"117","CFSA2","400_28_1",6,447,28,"T90","F","SSID","A","420","28","SA_F",8.3,"447_28","chla",154.015,159.350558556424,130.129353999941,189.783774522617
"118","CFSA3","400_31_1",6,405,31,"T90","F","SSID","A","420","31","SA_F",10.181,"405_31","chla",55.632,83.204490018922,53.8600999436812,113.272374462449
"119","CFSA5","700_31_1",8,701,31,"T90","F","SSID","A","680","31","SA_F",8.918,"701_31","chla",106.384,85.7265410316311,56.0145572948587,114.509832125127
"120","CFSA6","700_28_1",8,673,28,"T90","F","SSID","A","680","28","SA_F",9.068,"673_28","chla",59.175,87.2058960973392,60.9215615267328,115.143984541113
"121","CFSA7","2800_31_1",10,3309,31,"T90","F","SSID","A","3300","31","SA_F",8.812,"3309_31","chla",16.317,37.4985252641601,7.37255409343755,67.4367820159296
"122","CFSB1","280_31_1",4,311,31,"T90","F","SSID","B","300","31","SB_F",12.31,"311_31","chla",137.614,110.629672138961,78.6965119648871,142.57785145484
"123","CFSB10","400_31_1",6,405,31,"T90","F","SSID","B","420","31","SB_F",11.296,"405_31","chla",95.786,83.204490018922,53.8600999436812,113.272374462449
"124","CFSB13","400_28_1",6,447,28,"T90","F","SSID","B","420","28","SB_F",12.975,"447_28","chla",148.667,159.350558556424,130.129353999941,189.783774522617
"125","CFSB2","280_28_1",4,288,28,"T90","F","SSID","B","300","28","SB_F",10.805,"288_28","chla",151.102,116.091007137423,83.9915359046543,147.218859942177
"126","CFSB3","2800_28_1",10,3285,28,"T90","F","SSID","B","3300","28","SB_F",9.702,"3285_28","chla",36.873,52.7059501558811,22.4266985019667,81.5431774904196
"127","CFSB5","700_31_1",8,701,31,"T90","F","SSID","B","680","31","SB_F",11.185,"701_31","chla",101.591,85.7265410316311,56.0145572948587,114.509832125127
"128","CFSB5","700_31_1",8,701,31,"T90","F","SSID","B","680","31","SB_F",11.185,"701_31","chla",101.591,85.7265410316311,56.0145572948587,114.509832125127
"129","CFSB6","700_28_1",8,673,28,"T90","F","SSID","B","680","28","SB_F",12.153,"673_28","chla",62.333,87.2058960973392,60.9215615267328,115.143984541113
"130","CFSB6","700_28_1",8,673,28,"T90","F","SSID","B","680","28","SB_F",12.153,"673_28","chla",62.333,87.2058960973392,60.9215615267328,115.143984541113
"131","CFSB6","700_28_1",8,673,28,"T90","F","SSID","B","680","28","SB_F",12.153,"673_28","chla",62.333,87.2058960973392,60.9215615267328,115.143984541113
"132","CFSB7","2800_31_1",10,3309,31,"T90","F","SSID","B","3300","31","SB_F",11.199,"3309_31","chla",32.569,37.4985252641601,7.37255409343755,67.4367820159296
"133","CFSC14","400_28_2",6,447,28,"T90","F","SSID","C","420","28","SC_F",10.229,"447_28","chla",221.143,159.350558556424,130.129353999941,189.783774522617
"134","CFSC2","280_28_2",4,288,28,"T90","F","SSID","C","300","28","SC_F",8.893,"288_28","chla",156.962,116.091007137423,83.9915359046543,147.218859942177
"135","CFSC5","700_31_2",8,701,31,"T90","F","SSID","C","680","31","SC_F",9.915,"701_31","chla",151.218,85.7265410316311,56.0145572948587,114.509832125127
"136","CFSC6","700_28_2",8,673,28,"T90","F","SSID","C","680","28","SC_F",8.956,"673_28","chla",60.892,87.2058960973392,60.9215615267328,115.143984541113
"137","CFSC7","2800_31_2",10,3309,31,"T90","F","SSID","C","3300","31","SC_F",9.433,"3309_31","chla",100.383,37.4985252641601,7.37255409343755,67.4367820159296
"138","CFSC9","2800_28_2",10,3285,28,"T90","F","SSID","C","3300","28","SC_F",9.262,"3285_28","chla",54.717,52.7059501558811,22.4266985019667,81.5431774904196
"139","CFSD1","280_31_2",4,311,31,"T90","F","SSID","D","300","31","SD_F",10.682,"311_31","chla",29.713,110.629672138961,78.6965119648871,142.57785145484
"140","CFSD11","280_28_2",4,288,28,"T90","F","SSID","D","300","28","SD_F",10.905,"288_28","chla",152.771,116.091007137423,83.9915359046543,147.218859942177
"141","CFSD3","400_31_2",6,405,31,"T90","F","SSID","D","420","31","SD_F",10.206,"405_31","chla",11.22,83.204490018922,53.8600999436812,113.272374462449
"142","CFSD4","280_28_3",4,288,28,"T90","F","SSID","D","300","28","SD_F",11.381,"288_28","chla",151.004,116.091007137423,83.9915359046543,147.218859942177
"143","CFSD5","700_31_2",8,701,31,"T90","F","SSID","D","680","31","SD_F",12.59,"701_31","chla",16.27,85.7265410316311,56.0145572948587,114.509832125127
"144","CFSD6","700_28_2",8,673,28,"T90","F","SSID","D","680","28","SD_F",9.677,"673_28","chla",140.083,87.2058960973392,60.9215615267328,115.143984541113
