"","coral","tank","treat","pco2","temp","T0_T90","reef","species","col","fpco2","ftemp","colony","SA","offset","param","value","mean","lowerci","upperci"
"164","CNAF7","2800_31_3",10,3309,31,"T90","N","PAST","F","3300","31","AF_N",10.895,0.734,"den",2.003686819,2.98475612944259,1.05984576794735,5.01903163490261
"165","CNPA1","400_28_1",6,447,28,"T90","N","PSTR","A","420","28","PA_N",9.378,1.706,"den",0.6967370441,3.2652896414684,0.333093095686006,6.21759081458256
"166","CNPA13","700_28_1",8,673,28,"T90","N","PSTR","A","680","28","PA_N",10.623,1.883,"den",1.419767807,2.5356550665064,0.96151026732103,4.12969613783664
"167","CNPA2","280_28_1",4,288,28,"T90","N","PSTR","A","300","28","PA_N",10.66,1.595,"den",6.183771107,3.74719616738615,2.05470987399867,5.29733692927595
"168","CNPA6","2800_28_1",10,3285,28,"T90","N","PSTR","A","3300","28","PA_N",13.452,0.483,"den",1.727072234,1.32886676486906,-0.261523260100703,2.95171980860721
"169","CNPB1","400_28_1",6,447,28,"T90","N","PSTR","B","420","28","PB_N",11.973,1.211,"den",6.027783964,3.2652896414684,0.333093095686006,6.21759081458256
"170","CNPB2","280_28_1",4,288,28,"T90","N","PSTR","B","300","28","PB_N",13.278,2.523,"den",2.724223634,3.74719616738615,2.05470987399867,5.29733692927595
"171","CNPB20","280_31_1",4,311,31,"T90","N","PSTR","B","300","31","PB_N",2.963,2.7,"den",0.1002475248,-0.0192476782022279,-2.01711172330934,2.00179122054891
"172","CNPB3","400_31_1",6,405,31,"T90","N","PSTR","B","420","31","PB_N",12.758,0.431,"den",0.05120969849,0.484414279952483,-1.92786922477482,2.91244266978726
"173","CNPB6","700_28_1",8,673,28,"T90","N","PSTR","B","680","28","PB_N",11.874,0.884,"den",3.95182617,2.5356550665064,0.96151026732103,4.12969613783664
"174","CNPB7","2800_31_1",10,3309,31,"T90","N","PSTR","B","3300","31","PB_N",11.55,0.476,"den",0.6157398055,0.374310401054833,-1.97885628426767,2.70496795503563
"175","CNPB8","2800_28_1",10,3285,28,"T90","N","PSTR","B","3300","28","PB_N",10.855,1.152,"den",2.042992261,1.32886676486906,-0.261523260100703,2.95171980860721
"176","CNPC6","700_28_2",8,673,28,"T90","N","PSTR","C","680","28","PC_N",9.106,0.604,"den",0.02869902628,2.5356550665064,0.96151026732103,4.12969613783664
"177","CNPC8","2800_28_2",10,3285,28,"T90","N","PSTR","C","3300","28","PC_N",8.709,0.632,"den",0.5744029394,1.32886676486906,-0.261523260100703,2.95171980860721
"178","CNPD1","280_31_2",4,311,31,"T90","N","PSTR","D","300","31","PD_N",11.375,0.703,"den",0.0878267495,-0.0192476782022279,-2.01711172330934,2.00179122054891
"179","CNPD2","280_28_2",4,288,28,"T90","N","PSTR","D","300","28","PD_N",9.539,0.577,"den",3.054305284,3.74719616738615,2.05470987399867,5.29733692927595
"180","CNPD2","280_28_2",4,288,28,"T90","N","PSTR","D","300","28","PD_N",9.539,0.577,"den",3.054305284,3.74719616738615,2.05470987399867,5.29733692927595
"181","CNPD3","400_31_2",6,405,31,"T90","N","PSTR","D","420","31","PD_N",10.293,1.409,"den",1.820330969,0.484414279952483,-1.92786922477482,2.91244266978726
"182","CNPD5","700_31_2",8,701,31,"T90","N","PSTR","D","680","31","PD_N",9.488,0.58,"den",0.9325136132,0.410451945320865,-2.46682813189956,3.30983391513174
"183","CNPD6","700_28_2",8,673,28,"T90","N","PSTR","D","680","28","PD_N",9.298,0.592,"den",1.318993332,2.5356550665064,0.96151026732103,4.12969613783664
"184","CNPD7","2800_31_2",10,3309,31,"T90","N","PSTR","D","3300","31","PD_N",9.259,0.594,"den",0.8669042733,0.374310401054833,-1.97885628426767,2.70496795503563
"185","CNPD8","2800_28_2",10,3285,28,"T90","N","PSTR","D","3300","28","PD_N",10.323,0.533,"den",1.719655139,1.32886676486906,-0.261523260100703,2.95171980860721
"186","CNPE1","280_31_3",4,311,31,"T90","N","PSTR","E","300","31","PE_N",9.047,1.161,"den",0.08591976892,-0.0192476782022279,-2.01711172330934,2.00179122054891
"187","CNPE12","2800_31_3",10,3309,31,"T90","N","PSTR","E","3300","31","PE_N",10.657,0.751,"den",0.240694401,0.374310401054833,-1.97885628426767,2.70496795503563
"188","CNPE2","280_28_3",4,288,28,"T90","N","PSTR","E","300","28","PE_N",9.957,1.356,"den",5.641245397,3.74719616738615,2.05470987399867,5.29733692927595
"189","CNPE3","400_31_3",6,405,31,"T90","N","PSTR","E","420","31","PE_N",9.791,0.562,"den",0.007626310772,0.484414279952483,-1.92786922477482,2.91244266978726
"190","CNPE5","700_31_3",8,701,31,"T90","N","PSTR","E","680","31","PE_N",9.326,0.59,"den",0.02802311907,0.410451945320865,-2.46682813189956,3.30983391513174
"191","CNPE6","700_28_3",8,673,28,"T90","N","PSTR","E","680","28","PE_N",9.914,0.656,"den",4.679891067,2.5356550665064,0.96151026732103,4.12969613783664
"192","CNPE8","2800_28_3",10,3285,28,"T90","N","PSTR","E","3300","28","PE_N",9.476,0.844,"den",0.7201614605,1.32886676486906,-0.261523260100703,2.95171980860721
"193","CNPF1","280_31_3",4,311,31,"T90","N","PSTR","F","300","31","PF_N",10.141,0.542,"den",0.01840785226,-0.0192476782022279,-2.01711172330934,2.00179122054891
"194","CNPF2","280_28_3",4,288,28,"T90","N","PSTR","F","300","28","PF_N",12.097,1.323,"den",1.96183732,3.74719616738615,2.05470987399867,5.29733692927595
"195","CNPF6","700_28_3",8,673,28,"T90","N","PSTR","F","680","28","PF_N",9.59,1.199,"den",3.818282934,2.5356550665064,0.96151026732103,4.12969613783664
"196","CNPF8","2800_28_3",10,3285,28,"T90","N","PSTR","F","3300","28","PF_N",13.066,1.11,"den",1.32136388,1.32886676486906,-0.261523260100703,2.95171980860721
"197","CNSA1","280_31_1",4,311,31,"T90","N","SSID","A","300","31","SA_N",9.448,1.111,"den",2.875780561,1.67322577205244,-0.0593284640928715,3.4577367448647
"198","CNSA17","400_28_1",6,447,28,"T90","N","SSID","A","420","28","SA_N",6.707,0.82,"den",3.262027833,3.16882187831378,1.58593831813629,4.78101843709533
"199","CNSA18","2800_31_1",10,3309,31,"T90","N","SSID","A","3300","31","SA_N",8.888,0.619,"den",0.5334333396,0.954071232799482,-0.724325193553101,2.5815938919402
"200","CNSA5","700_31_1",8,701,31,"T90","N","SSID","A","680","31","SA_N",8.813,0.624,"den",2.413117482,1.92733409520263,0.128806970836859,3.75909732141771
"201","CNSA6","700_28_1",8,673,28,"T90","N","SSID","A","680","28","SA_N",7.59,0.725,"den",1.706807202,3.18032174859343,1.34822664718798,4.99208008350126
"202","CNSA7","2800_28_1",10,3285,28,"T90","N","SSID","A","3300","28","SA_N",7.103,0.774,"den",1.119474425,2.66786967329064,1.05839327984075,4.31443132896958
"203","CNSB1","280_31_1",4,311,31,"T90","N","SSID","B","300","31","SB_N",11.196,1.652,"den",1.052282133,1.67322577205244,-0.0593284640928715,3.4577367448647
"204","CNSB16","400_31_3",6,405,31,"T90","N","SSID","B","420","31","SB_N",11.49,1.131,"den",2.949200731,2.57613055196522,0.994402672308246,4.1317264936226
"205","CNSB2","280_28_1",4,288,28,"T90","N","SSID","B","300","28","SB_N",10.862,1.105,"den",4.493033818,3.75250761944456,1.86699997670067,5.49246492170956
"206","CNSB20","2800_31_1",10,3309,31,"T90","N","SSID","B","3300","31","SB_N",6.394,1.017,"den",1.159585006,0.954071232799482,-0.724325193553101,2.5815938919402
"207","CNSB3","400_31_1",6,405,31,"T90","N","SSID","B","420","31","SB_N",11.577,0.475,"den",2.492830406,2.57613055196522,0.994402672308246,4.1317264936226
"208","CNSB5","700_31_1",8,701,31,"T90","N","SSID","B","680","31","SB_N",11.107,0.495,"den",1.890642819,1.92733409520263,0.128806970836859,3.75909732141771
"209","CNSB6","700_28_1",8,673,28,"T90","N","SSID","B","680","28","SB_N",10.674,0.515,"den",1.782024858,3.18032174859343,1.34822664718798,4.99208008350126
"210","CNSB7","400_28_1",6,447,28,"T90","N","SSID","B","420","28","SB_N",12.183,0.451,"den",3.23129959,3.16882187831378,1.58593831813629,4.78101843709533
"211","CNSB7","400_28_1",6,447,28,"T90","N","SSID","B","420","28","SB_N",12.183,0.451,"den",3.23129959,3.16882187831378,1.58593831813629,4.78101843709533
"212","CNSB8","2800_28_1",10,3285,28,"T90","N","SSID","B","3300","28","SB_N",9.859,0.811,"den",2.631897484,2.66786967329064,1.05839327984075,4.31443132896958
"213","CNSC3","400_31_2",6,405,31,"T90","N","SSID","C","420","31","SC_N",7.851,0.701,"den",1.200696302,2.57613055196522,0.994402672308246,4.1317264936226
"214","CNSC5","700_31_2",8,701,31,"T90","N","SSID","C","680","31","SC_N",9.474,3.483,"den",2.312774865,1.92733409520263,0.128806970836859,3.75909732141771
"215","CNSC6","700_28_2",8,673,28,"T90","N","SSID","C","680","28","SC_N",10.399,0.529,"den",4.939803834,3.18032174859343,1.34822664718798,4.99208008350126
"216","CNSC7","2800_31_2",10,3309,31,"T90","N","SSID","C","3300","31","SC_N",9.315,0.59,"den",0.6658078368,0.954071232799482,-0.724325193553101,2.5815938919402
"217","CNSC8","2800_28_2",10,3285,28,"T90","N","SSID","C","3300","28","SC_N",8.767,1.084,"den",2.927341166,2.66786967329064,1.05839327984075,4.31443132896958
"218","CNSD1","280_31_2",4,311,31,"T90","N","SSID","D","300","31","SD_N",9.161,1.474,"den",0.7917621803,1.67322577205244,-0.0593284640928715,3.4577367448647
"219","CNSD1","280_31_2",4,311,31,"T90","N","SSID","D","300","31","SD_N",9.161,1.474,"den",0.7917621803,1.67322577205244,-0.0593284640928715,3.4577367448647
"220","CNSD2","280_28_2",4,288,28,"T90","N","SSID","D","300","28","SD_N",8.986,0.612,"den",3.332705219,3.75250761944456,1.86699997670067,5.49246492170956
"221","CNSD3","400_31_2",6,405,31,"T90","N","SSID","D","420","31","SD_N",9.112,1.756,"den",1.783736328,2.57613055196522,0.994402672308246,4.1317264936226
"222","CNSD5","700_31_2",8,701,31,"T90","N","SSID","D","680","31","SD_N",10.957,0.502,"den",2.587812966,1.92733409520263,0.128806970836859,3.75909732141771
"223","CNSD6","700_28_2",8,673,28,"T90","N","SSID","D","680","28","SD_N",8.568,0.934,"den",4.632172729,3.18032174859343,1.34822664718798,4.99208008350126
"224","CNSD7","2800_31_2",10,3309,31,"T90","N","SSID","D","3300","31","SD_N",8.368,1.135,"den",0.9062736507,0.954071232799482,-0.724325193553101,2.5815938919402
"225","CNSD8","2800_28_2",10,3285,28,"T90","N","SSID","D","3300","28","SD_N",8.356,0.957,"den",3.108425084,2.66786967329064,1.05839327984075,4.31443132896958
"226","CNSD9","400_28_2",6,447,28,"T90","N","SSID","D","420","28","SD_N",8.1,1.296,"den",2.591111111,3.16882187831378,1.58593831813629,4.78101843709533
"227","CNSE11","280_28_3",4,288,28,"T90","N","SSID","E","300","28","SE_N",10.4,0.529,"den",2.587224768,3.75250761944456,1.86699997670067,5.49246492170956
"228","CNSE11","280_28_3",4,288,28,"T90","N","SSID","E","300","28","SE_N",10.4,0.529,"den",2.587224768,3.75250761944456,1.86699997670067,5.49246492170956
"229","CNSE20","400_31_3",6,405,31,"T90","N","SSID","E","420","31","SE_N",11.112,0.495,"den",3.350071994,2.57613055196522,0.994402672308246,4.1317264936226
"230","CNSE21","400_31_3",6,405,31,"T90","N","SSID","E","420","31","SE_N",9.522,0.84,"den",2.554820416,2.57613055196522,0.994402672308246,4.1317264936226
"231","CNSE21","400_31_3",6,405,31,"T90","N","SSID","E","420","31","SE_N",9.522,0.84,"den",2.554820416,2.57613055196522,0.994402672308246,4.1317264936226
"232","CNSE22","400_28_3",6,447,28,"T90","N","SSID","E","420","28","SE_N",8.415,0.654,"den",2.972352056,3.16882187831378,1.58593831813629,4.78101843709533
"233","CNSE23","2800_28_3",10,3285,28,"T90","N","SSID","E","3300","28","SE_N",10.929,2.562,"den",2.124439564,2.66786967329064,1.05839327984075,4.31443132896958
"234","CNSE5","700_31_3",8,701,31,"T90","N","SSID","E","680","31","SE_N",10.615,0.754,"den",0.05850028261,1.92733409520263,0.128806970836859,3.75909732141771
"235","CNSE7","2800_31_3",10,3309,31,"T90","N","SSID","E","3300","31","SE_N",12.69,0.512,"den",0.2808510638,0.954071232799482,-0.724325193553101,2.5815938919402
"236","CNSF13","700_28_3",8,673,28,"T90","N","SSID","F","680","28","SF_N",8.722,0.745,"den",3.045746388,3.18032174859343,1.34822664718798,4.99208008350126
"237","CNSF15","2800_31_3",10,3309,31,"T90","N","SSID","F","3300","31","SF_N",10.255,0.536,"den",2.251576416,0.954071232799482,-0.724325193553101,2.5815938919402
"238","CNSF20","400_28_3",6,447,28,"T90","N","SSID","F","420","28","SF_N",6.942,0.792,"den",3.484874676,3.16882187831378,1.58593831813629,4.78101843709533
"239","CNSF23","280_28_3",4,288,28,"T90","N","SSID","F","300","28","SF_N",7.566,1.057,"den",5.542274309,3.75250761944456,1.86699997670067,5.49246492170956
"240","CNSF24","280_31_3",4,311,31,"T90","N","SSID","F","300","31","SF_N",11.243,0.756,"den",3.077529722,1.67322577205244,-0.0593284640928715,3.4577367448647
"241","CNSF25","2800_28_3",10,3285,28,"T90","N","SSID","F","3300","28","SF_N",9.462,0.581,"den",4.277188656,2.66786967329064,1.05839327984075,4.31443132896958
