"","coral","tank","treat","pco2","temp","T0_T90","reef","species","col","fpco2","ftemp","colony","SA","treat2","param","value","mean","lowerci","upperci"
"138","CNAB13","280_31_1",4,311,31,"T90","N","PAST","B","300","31","AB_N",12.161,"311_31","den",15.80353031,6.21415689354464,4.83389209019853,7.4886213753308
"139","CNAB19","400_28_1",6,447,28,"T90","N","PAST","B","420","28","AB_N",6.617,"447_28","den",22.16947103,6.2280772962552,5.12283730296308,7.35796538576799
"140","CNAC1","280_31_2",4,311,31,"T90","N","PAST","C","300","31","AC_N",8.864,"311_31","den",6.043184946,6.21415689354464,4.83389209019853,7.4886213753308
"141","CNAC12","400_28_2",6,447,28,"T90","N","PAST","C","420","28","AC_N",6.932,"447_28","den",4.475498918,6.2280772962552,5.12283730296308,7.35796538576799
"142","CNAC2","280_28_2",4,288,28,"T90","N","PAST","C","300","28","AC_N",11.649,"288_28","den",6.337917418,7.0701501510406,5.87695464362056,8.32943522222005
"143","CNAC3","400_31_2",6,405,31,"T90","N","PAST","C","420","31","AC_N",8.534,"405_31","den",4.016248096,5.37208403875924,4.17732309445819,6.66142914075088
"144","CNAC5","700_31_2",8,701,31,"T90","N","PAST","C","680","31","AC_N",9.56,"701_31","den",11.20125523,4.03470696531428,2.77316168627953,5.27479940453387
"145","CNAC6","700_28_2",8,673,28,"T90","N","PAST","C","680","28","AC_N",10.235,"673_28","den",2.88079729,4.89070022281024,3.59434194888184,6.19428529062514
"146","CNAC8","2800_28_2",10,3285,28,"T90","N","PAST","C","3300","28","AC_N",10.829,"3285_28","den",11.98781051,5.71980403697788,4.60834378870316,6.92597296703056
"147","CNAD10","280_28_2",4,288,28,"T90","N","PAST","D","300","28","AD_N",11.882,"288_28","den",8.140320364,7.0701501510406,5.87695464362056,8.32943522222005
"148","CNAD3","400_31_2",6,405,31,"T90","N","PAST","D","420","31","AD_N",12.839,"405_31","den",3.103120619,5.37208403875924,4.17732309445819,6.66142914075088
"149","CNAD5","700_31_2",8,701,31,"T90","N","PAST","D","680","31","AD_N",12.119,"701_31","den",1.501499024,4.03470696531428,2.77316168627953,5.27479940453387
"150","CNAD6","700_28_2",8,673,28,"T90","N","PAST","D","680","28","AD_N",11.062,"673_28","den",1.078318517,4.89070022281024,3.59434194888184,6.19428529062514
"151","CNAD7","2800_31_2",10,3309,31,"T90","N","PAST","D","3300","31","AD_N",12.793,"3309_31","den",2.913961124,4.86381077948192,3.51119006559906,6.15466568613293
"152","CNAD8","2800_28_2",10,3285,28,"T90","N","PAST","D","3300","28","AD_N",9.482,"3285_28","den",0.8091120017,5.71980403697788,4.60834378870316,6.92597296703056
"153","CNAD9","400_28_2",6,447,28,"T90","N","PAST","D","420","28","AD_N",12.847,"447_28","den",0.6507186965,6.2280772962552,5.12283730296308,7.35796538576799
"154","CNAE11","400_28_3",6,447,28,"T90","N","PAST","E","420","28","AE_N",9.245,"447_28","den",2.453994808,6.2280772962552,5.12283730296308,7.35796538576799
"155","CNAE2","280_28_3",4,288,28,"T90","N","PAST","E","300","28","AE_N",8.297,"288_28","den",4.805650303,7.0701501510406,5.87695464362056,8.32943522222005
"156","CNAE5","700_31_3",8,701,31,"T90","N","PAST","E","680","31","AE_N",9.883,"701_31","den",3.407245008,4.03470696531428,2.77316168627953,5.27479940453387
"157","CNAE6","700_28_3",8,673,28,"T90","N","PAST","E","680","28","AE_N",9.108,"673_28","den",1.959414456,4.89070022281024,3.59434194888184,6.19428529062514
"158","CNAE7","2800_31_3",10,3309,31,"T90","N","PAST","E","3300","31","AE_N",7.256,"3309_31","den",2.423262437,4.86381077948192,3.51119006559906,6.15466568613293
"159","CNAE8","2800_28_3",10,3285,28,"T90","N","PAST","E","3300","28","AE_N",7.201,"3285_28","den",4.702309864,5.71980403697788,4.60834378870316,6.92597296703056
"160","CNAF1","280_31_3",4,311,31,"T90","N","PAST","F","300","31","AF_N",13.161,"311_31","den",8.017031122,6.21415689354464,4.83389209019853,7.4886213753308
"161","CNAF10","400_28_3",6,447,28,"T90","N","PAST","F","420","28","AF_N",7.282,"447_28","den",4.028885328,6.2280772962552,5.12283730296308,7.35796538576799
"162","CNAF11","2800_28_3",10,3285,28,"T90","N","PAST","F","3300","28","AF_N",13.133,"3285_28","den",0.527336413,5.71980403697788,4.60834378870316,6.92597296703056
