"","coral","tank","treat","pco2","temp","T0_T90","reef","species","col","fpco2","ftemp","colony","SA","treat2","param","value","mean","lowerci","upperci"
"39","CFPA20","700_31_2",8,701,31,"T90","F","PSTR","A","680","31","PA_F",10.441,"701_31","host",1.016070345,0.644180509787209,0.25764072111074,1.02266220520115
"40","CFPA21","280_28_2",4,288,28,"T90","F","PSTR","A","300","28","PA_F",16.909,"288_28","host",2.060504628,1.37592515987709,1.05217680229248,1.69269578450269
"41","CFPA22","2800_31_2",10,3309,31,"T90","F","PSTR","A","3300","31","PA_F",9.655,"3309_31","host",0.411350011,0.56015703244071,0.200654432433899,0.918092057697441
"42","CFPA3","400_31_1",6,405,31,"T90","F","PSTR","A","420","31","PA_F",12.671,"405_31","host",0.636948871,0.568847062079163,0.0754027754544261,1.08881050019319
"43","CFPA6","700_28_1",8,673,28,"T90","F","PSTR","A","680","28","PA_F",11.948,"673_28","host",2.3385914,1.31567132033772,0.961456213883177,1.68213613585932
"44","CFPA7","2800_31_1",10,3309,31,"T90","F","PSTR","A","3300","31","PA_F",11.518,"3309_31","host",0.409285776,0.56015703244071,0.200654432433899,0.918092057697441
"45","CFPA8","2800_28_1",10,3285,28,"T90","F","PSTR","A","3300","28","PA_F",7.292,"3285_28","host",0.653322427,1.23164784299123,0.892741486251268,1.5559748612532
"46","CFPA9","700_28_2",8,673,28,"T90","F","PSTR","A","680","28","PA_F",14.665,"673_28","host",2.442804003,1.31567132033772,0.961456213883177,1.68213613585932
"47","CFPB1","400_28_1",6,447,28,"T90","F","PSTR","B","420","28","PB_F",7.942,"447_28","host",1.780600146,1.24033787262968,0.745998540198657,1.76973930009166
"48","CFPB12","2800_28_1",10,3285,28,"T90","F","PSTR","B","3300","28","PB_F",9.46,"3285_28","host",1.431820478,1.23164784299123,0.892741486251268,1.5559748612532
"49","CFPB2","280_28_1",4,288,28,"T90","F","PSTR","B","300","28","PB_F",10.94,"288_28","host",1.908144504,1.37592515987709,1.05217680229248,1.69269578450269
"50","CFPB3","400_31_1",6,405,31,"T90","F","PSTR","B","420","31","PB_F",12.899,"405_31","host",0.793479738,0.568847062079163,0.0754027754544261,1.08881050019319
"51","CFPB5","700_31_1",8,701,31,"T90","F","PSTR","B","680","31","PB_F",9.71,"701_31","host",0.805845411,0.644180509787209,0.25764072111074,1.02266220520115
"52","CFPB6","700_28_1",8,673,28,"T90","F","PSTR","B","680","28","PB_F",11.396,"673_28","host",2.941901042,1.31567132033772,0.961456213883177,1.68213613585932
"53","CFPB7","2800_31_1",10,3309,31,"T90","F","PSTR","B","3300","31","PB_F",8.536,"3309_31","host",0.556135446,0.56015703244071,0.200654432433899,0.918092057697441
"54","CFPB9","280_31_1",4,311,31,"T90","F","PSTR","B","300","31","PB_F",9.076,"311_31","host",0.795572644,0.704434349326575,0.337556529138751,1.05485972348345
"55","CFPC10","400_28_2",6,447,28,"T90","F","PSTR","C","420","28","PC_F",10.171,"447_28","host",0.501018561,1.24033787262968,0.745998540198657,1.76973930009166
"56","CFPC11","280_28_2",4,288,28,"T90","F","PSTR","C","300","28","PC_F",12.342,"288_28","host",2.015423412,1.37592515987709,1.05217680229248,1.69269578450269
"57","CFPC12","700_31_2",8,701,31,"T90","F","PSTR","C","680","31","PC_F",11.884,"701_31","host",0.551993647,0.644180509787209,0.25764072111074,1.02266220520115
"58","CFPC2","280_28_2",4,288,28,"T90","F","PSTR","C","300","28","PC_F",10.872,"288_28","host",1.587911559,1.37592515987709,1.05217680229248,1.69269578450269
"59","CFPC6","700_28_2",8,673,28,"T90","F","PSTR","C","680","28","PC_F",11.821,"673_28","host",0.519161312,1.31567132033772,0.961456213883177,1.68213613585932
"60","CFPC8","2800_28_2",10,3285,28,"T90","F","PSTR","C","3300","28","PC_F",10.075,"3285_28","host",1.076505868,1.23164784299123,0.892741486251268,1.5559748612532
