"","coral","tank","treat","pco2","temp","T0_T90","reef","species","col","fpco2","ftemp","colony","SA","offset","param","value","mean","lowerci","upperci"
"165","CNAF6","700_28_3",8,673,28,"T90","N","PAST","F","680","28","AF_N",12.997,0.885,"pro",0.275,0.155005527114619,0.0853886590966993,0.222577319886722
"166","CNAF7","2800_31_3",10,3309,31,"T90","N","PAST","F","3300","31","AF_N",10.895,0.734,"pro",0.028,0.0833727534733415,0.00187596559951615,0.168208620454125
"167","CNPA1","400_28_1",6,447,28,"T90","N","PSTR","A","420","28","PA_N",9.378,1.706,"pro",0.116,0.493356715594078,0.422263146127276,0.557804154387544
"168","CNPA13","700_28_1",8,673,28,"T90","N","PSTR","A","680","28","PA_N",10.623,1.883,"pro",0.104,0.452399904418771,0.38929160245805,0.51417037087431
"169","CNPA2","280_28_1",4,288,28,"T90","N","PSTR","A","300","28","PA_N",10.66,1.595,"pro",0.938,0.530851923423383,0.46817994024661,0.592774504935419
"170","CNPA6","2800_28_1",10,3285,28,"T90","N","PSTR","A","3300","28","PA_N",13.452,0.483,"pro",0.357,0.426196977400807,0.364274056690471,0.486117973105193
"171","CNPB1","400_28_1",6,447,28,"T90","N","PSTR","B","420","28","PB_N",11.973,1.211,"pro",0.877,0.493356715594078,0.422263146127276,0.557804154387544
"172","CNPB2","280_28_1",4,288,28,"T90","N","PSTR","B","300","28","PB_N",13.278,2.523,"pro",0.428,0.530851923423383,0.46817994024661,0.592774504935419
"173","CNPB20","280_31_1",4,311,31,"T90","N","PSTR","B","300","31","PB_N",2.963,2.7,"pro",0.148,0.271652825554783,0.190791826542767,0.34533653595815
"174","CNPB3","400_31_1",6,405,31,"T90","N","PSTR","B","420","31","PB_N",12.758,0.431,"pro",0.039,0.234157617725478,0.150105214425655,0.315043581341686
"175","CNPB6","700_28_1",8,673,28,"T90","N","PSTR","B","680","28","PB_N",11.874,0.884,"pro",0.442,0.452399904418771,0.38929160245805,0.51417037087431
"176","CNPB7","2800_31_1",10,3309,31,"T90","N","PSTR","B","3300","31","PB_N",11.55,0.476,"pro",0.292,0.166997879532207,0.0874626695841825,0.242886220639044
"177","CNPB8","2800_28_1",10,3285,28,"T90","N","PSTR","B","3300","28","PB_N",10.855,1.152,"pro",0.737,0.426196977400807,0.364274056690471,0.486117973105193
"178","CNPC6","700_28_2",8,673,28,"T90","N","PSTR","C","680","28","PC_N",9.106,0.604,"pro",0.078,0.452399904418771,0.38929160245805,0.51417037087431
"179","CNPC8","2800_28_2",10,3285,28,"T90","N","PSTR","C","3300","28","PC_N",8.709,0.632,"pro",0.048,0.426196977400807,0.364274056690471,0.486117973105193
"180","CNPD1","280_31_2",4,311,31,"T90","N","PSTR","D","300","31","PD_N",11.375,0.703,"pro",0.401,0.271652825554783,0.190791826542767,0.34533653595815
"181","CNPD2","280_28_2",4,288,28,"T90","N","PSTR","D","300","28","PD_N",9.539,0.577,"pro",0.598,0.530851923423383,0.46817994024661,0.592774504935419
"182","CNPD2","280_28_2",4,288,28,"T90","N","PSTR","D","300","28","PD_N",9.539,0.577,"pro",0.598,0.530851923423383,0.46817994024661,0.592774504935419
"183","CNPD3","400_31_2",6,405,31,"T90","N","PSTR","D","420","31","PD_N",10.293,1.409,"pro",0.64,0.234157617725478,0.150105214425655,0.315043581341686
"184","CNPD5","700_31_2",8,701,31,"T90","N","PSTR","D","680","31","PD_N",9.488,0.58,"pro",0.22,0.193200806550171,0.10699349373509,0.277085823011371
"185","CNPD6","700_28_2",8,673,28,"T90","N","PSTR","D","680","28","PD_N",9.298,0.592,"pro",0.269,0.452399904418771,0.38929160245805,0.51417037087431
"186","CNPD7","2800_31_2",10,3309,31,"T90","N","PSTR","D","3300","31","PD_N",9.259,0.594,"pro",0.369,0.166997879532207,0.0874626695841825,0.242886220639044
"187","CNPD8","2800_28_2",10,3285,28,"T90","N","PSTR","D","3300","28","PD_N",10.323,0.533,"pro",0.371,0.426196977400807,0.364274056690471,0.486117973105193
"188","CNPE1","280_31_3",4,311,31,"T90","N","PSTR","E","300","31","PE_N",9.047,1.161,"pro",0.111,0.271652825554783,0.190791826542767,0.34533653595815
"189","CNPE12","2800_31_3",10,3309,31,"T90","N","PSTR","E","3300","31","PE_N",10.657,0.751,"pro",0.287,0.166997879532207,0.0874626695841825,0.242886220639044
"190","CNPE2","280_28_3",4,288,28,"T90","N","PSTR","E","300","28","PE_N",9.957,1.356,"pro",1.066,0.530851923423383,0.46817994024661,0.592774504935419
"191","CNPE3","400_31_3",6,405,31,"T90","N","PSTR","E","420","31","PE_N",9.791,0.562,"pro",0.166,0.234157617725478,0.150105214425655,0.315043581341686
"192","CNPE5","700_31_3",8,701,31,"T90","N","PSTR","E","680","31","PE_N",9.326,0.59,"pro",0.116,0.193200806550171,0.10699349373509,0.277085823011371
"193","CNPE6","700_28_3",8,673,28,"T90","N","PSTR","E","680","28","PE_N",9.914,0.656,"pro",0.408,0.452399904418771,0.38929160245805,0.51417037087431
"194","CNPE8","2800_28_3",10,3285,28,"T90","N","PSTR","E","3300","28","PE_N",9.476,0.844,"pro",0.488,0.426196977400807,0.364274056690471,0.486117973105193
"195","CNPF1","280_31_3",4,311,31,"T90","N","PSTR","F","300","31","PF_N",10.141,0.542,"pro",0.123,0.271652825554783,0.190791826542767,0.34533653595815
"196","CNPF2","280_28_3",4,288,28,"T90","N","PSTR","F","300","28","PF_N",12.097,1.323,"pro",0.713,0.530851923423383,0.46817994024661,0.592774504935419
"197","CNPF6","700_28_3",8,673,28,"T90","N","PSTR","F","680","28","PF_N",9.59,1.199,"pro",0.707,0.452399904418771,0.38929160245805,0.51417037087431
"198","CNPF8","2800_28_3",10,3285,28,"T90","N","PSTR","F","3300","28","PF_N",13.066,1.11,"pro",0.563,0.426196977400807,0.364274056690471,0.486117973105193
"199","CNSA1","280_31_1",4,311,31,"T90","N","SSID","A","300","31","SA_N",9.448,1.111,"pro",0.503,0.482964627774715,0.413896638015446,0.552822218192747
"200","CNSA17","400_28_1",6,447,28,"T90","N","SSID","A","420","28","SA_N",6.707,0.82,"pro",0.509,0.499930391733546,0.434604368581976,0.566032128570175
"201","CNSA18","2800_31_1",10,3309,31,"T90","N","SSID","A","3300","31","SA_N",8.888,0.619,"pro",0.319,0.378309681752139,0.314467352346665,0.443506584423495
"202","CNSA5","700_31_1",8,701,31,"T90","N","SSID","A","680","31","SA_N",8.813,0.624,"pro",0.392,0.404512608770103,0.339760860636369,0.470497119011258
"203","CNSA6","700_28_1",8,673,28,"T90","N","SSID","A","680","28","SA_N",7.59,0.725,"pro",0.456,0.45897358055824,0.389529710636431,0.525756172019399
"204","CNSA7","2800_28_1",10,3285,28,"T90","N","SSID","A","3300","28","SA_N",7.103,0.774,"pro",0.405,0.432770653540276,0.366450256857362,0.49829929805809
"205","CNSB1","280_31_1",4,311,31,"T90","N","SSID","B","300","31","SB_N",11.196,1.652,"pro",0.28,0.482964627774715,0.413896638015446,0.552822218192747
"206","CNSB16","400_31_3",6,405,31,"T90","N","SSID","B","420","31","SB_N",11.49,1.131,"pro",0.471,0.445469419945409,0.379844002506698,0.513254511974106
"207","CNSB2","280_28_1",4,288,28,"T90","N","SSID","B","300","28","SB_N",10.862,1.105,"pro",0.697,0.537425599562851,0.47026336365377,0.600643983064782
"208","CNSB20","2800_31_1",10,3309,31,"T90","N","SSID","B","3300","31","SB_N",6.394,1.017,"pro",0.352,0.378309681752139,0.314467352346665,0.443506584423495
"209","CNSB3","400_31_1",6,405,31,"T90","N","SSID","B","420","31","SB_N",11.577,0.475,"pro",0.31,0.445469419945409,0.379844002506698,0.513254511974106
"210","CNSB5","700_31_1",8,701,31,"T90","N","SSID","B","680","31","SB_N",11.107,0.495,"pro",0.379,0.404512608770103,0.339760860636369,0.470497119011258
"211","CNSB6","700_28_1",8,673,28,"T90","N","SSID","B","680","28","SB_N",10.674,0.515,"pro",0.363,0.45897358055824,0.389529710636431,0.525756172019399
"212","CNSB7","400_28_1",6,447,28,"T90","N","SSID","B","420","28","SB_N",12.183,0.451,"pro",0.325,0.499930391733546,0.434604368581976,0.566032128570175
"213","CNSB7","400_28_1",6,447,28,"T90","N","SSID","B","420","28","SB_N",12.183,0.451,"pro",0.325,0.499930391733546,0.434604368581976,0.566032128570175
"214","CNSB8","2800_28_1",10,3285,28,"T90","N","SSID","B","3300","28","SB_N",9.859,0.811,"pro",0.659,0.432770653540276,0.366450256857362,0.49829929805809
"215","CNSC3","400_31_2",6,405,31,"T90","N","SSID","C","420","31","SC_N",7.851,0.701,"pro",0.271,0.445469419945409,0.379844002506698,0.513254511974106
"216","CNSC5","700_31_2",8,701,31,"T90","N","SSID","C","680","31","SC_N",9.474,3.483,"pro",0.169,0.404512608770103,0.339760860636369,0.470497119011258
"217","CNSC6","700_28_2",8,673,28,"T90","N","SSID","C","680","28","SC_N",10.399,0.529,"pro",0.505,0.45897358055824,0.389529710636431,0.525756172019399
"218","CNSC7","2800_31_2",10,3309,31,"T90","N","SSID","C","3300","31","SC_N",9.315,0.59,"pro",0.183,0.378309681752139,0.314467352346665,0.443506584423495
"219","CNSC8","2800_28_2",10,3285,28,"T90","N","SSID","C","3300","28","SC_N",8.767,1.084,"pro",0.411,0.432770653540276,0.366450256857362,0.49829929805809
"220","CNSD1","280_31_2",4,311,31,"T90","N","SSID","D","300","31","SD_N",9.161,1.474,"pro",0.237,0.482964627774715,0.413896638015446,0.552822218192747
"221","CNSD1","280_31_2",4,311,31,"T90","N","SSID","D","300","31","SD_N",9.161,1.474,"pro",0.237,0.482964627774715,0.413896638015446,0.552822218192747
"222","CNSD2","280_28_2",4,288,28,"T90","N","SSID","D","300","28","SD_N",8.986,0.612,"pro",0.422,0.537425599562851,0.47026336365377,0.600643983064782
"223","CNSD3","400_31_2",6,405,31,"T90","N","SSID","D","420","31","SD_N",9.112,1.756,"pro",0.562,0.445469419945409,0.379844002506698,0.513254511974106
"224","CNSD5","700_31_2",8,701,31,"T90","N","SSID","D","680","31","SD_N",10.957,0.502,"pro",0.38,0.404512608770103,0.339760860636369,0.470497119011258
"225","CNSD6","700_28_2",8,673,28,"T90","N","SSID","D","680","28","SD_N",8.568,0.934,"pro",0.7,0.45897358055824,0.389529710636431,0.525756172019399
"226","CNSD7","2800_31_2",10,3309,31,"T90","N","SSID","D","3300","31","SD_N",8.368,1.135,"pro",0.78,0.378309681752139,0.314467352346665,0.443506584423495
"227","CNSD8","2800_28_2",10,3285,28,"T90","N","SSID","D","3300","28","SD_N",8.356,0.957,"pro",0.658,0.432770653540276,0.366450256857362,0.49829929805809
"228","CNSD9","400_28_2",6,447,28,"T90","N","SSID","D","420","28","SD_N",8.1,1.296,"pro",0.617,0.499930391733546,0.434604368581976,0.566032128570175
"229","CNSE11","280_28_3",4,288,28,"T90","N","SSID","E","300","28","SE_N",10.4,0.529,"pro",0.405,0.537425599562851,0.47026336365377,0.600643983064782
"230","CNSE11","280_28_3",4,288,28,"T90","N","SSID","E","300","28","SE_N",10.4,0.529,"pro",0.405,0.537425599562851,0.47026336365377,0.600643983064782
"231","CNSE20","400_31_3",6,405,31,"T90","N","SSID","E","420","31","SE_N",11.112,0.495,"pro",0.416,0.445469419945409,0.379844002506698,0.513254511974106
"232","CNSE21","400_31_3",6,405,31,"T90","N","SSID","E","420","31","SE_N",9.522,0.84,"pro",0.571,0.445469419945409,0.379844002506698,0.513254511974106
"233","CNSE21","400_31_3",6,405,31,"T90","N","SSID","E","420","31","SE_N",9.522,0.84,"pro",0.571,0.445469419945409,0.379844002506698,0.513254511974106
"234","CNSE22","400_28_3",6,447,28,"T90","N","SSID","E","420","28","SE_N",8.415,0.654,"pro",0.386,0.499930391733546,0.434604368581976,0.566032128570175
"235","CNSE23","2800_28_3",10,3285,28,"T90","N","SSID","E","3300","28","SE_N",10.929,2.562,"pro",0.432,0.432770653540276,0.366450256857362,0.49829929805809
"236","CNSE5","700_31_3",8,701,31,"T90","N","SSID","E","680","31","SE_N",10.615,0.754,"pro",0.224,0.404512608770103,0.339760860636369,0.470497119011258
"237","CNSE7","2800_31_3",10,3309,31,"T90","N","SSID","E","3300","31","SE_N",12.69,0.512,"pro",0.311,0.378309681752139,0.314467352346665,0.443506584423495
"238","CNSF13","700_28_3",8,673,28,"T90","N","SSID","F","680","28","SF_N",8.722,0.745,"pro",0.441,0.45897358055824,0.389529710636431,0.525756172019399
"239","CNSF15","2800_31_3",10,3309,31,"T90","N","SSID","F","3300","31","SF_N",10.255,0.536,"pro",0.41,0.378309681752139,0.314467352346665,0.443506584423495
"240","CNSF20","400_28_3",6,447,28,"T90","N","SSID","F","420","28","SF_N",6.942,0.792,"pro",0.636,0.499930391733546,0.434604368581976,0.566032128570175
"241","CNSF23","280_28_3",4,288,28,"T90","N","SSID","F","300","28","SF_N",7.566,1.057,"pro",1.041,0.537425599562851,0.47026336365377,0.600643983064782
"242","CNSF24","280_31_3",4,311,31,"T90","N","SSID","F","300","31","SF_N",11.243,0.756,"pro",0.415,0.482964627774715,0.413896638015446,0.552822218192747
"243","CNSF25","2800_28_3",10,3285,28,"T90","N","SSID","F","3300","28","SF_N",9.462,0.581,"pro",0.542,0.432770653540276,0.366450256857362,0.49829929805809
